报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),143586,151901,163370,210164,139058,123992,188548,227727,191173,214517,243464,242894,190047,174364,66101,66416,75697,77724,74749,53471,65027,55077,63117,64837,58405,80403,71207,79858,75393,80129,21565,18844,15732,21404,31396,28202,26150,20636,20505,15251,17399,12017,9827,14283,13588,17292,11220,10541,
结算备付金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
拆出资金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
交易性金融资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,1,31376,24173,16201,21339,21267,21211,11364,33056,22259,34152,8142,5133,7218,4609,5666,335,1079,12,50,32,75,2031,6,0,--,--,--,0,2000,0,115,0,0,0,
衍生金融资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),19498,32053,33421,34830,3626,6023,16175,23369,6328,16770,14498,10485,5146,5789,3985,1751,883,4109,1547,829,660,465,733,2255,1466,1494,1585,530,1690,3689,2758,1279,265,2508,1177,186,321,1621,2650,725,635,700,1350,253,299,620,678,10,
应收账款(万元),156508,135023,126683,101220,152112,117261,91926,71224,74846,66793,55180,55597,66712,35910,37008,42708,41230,31167,19765,36042,30702,19940,18330,25428,16491,15860,15026,18122,13341,15483,12583,18677,16524,13228,14506,16067,17331,14349,9666,15612,13068,8693,6436,3834,6285,7605,7279,7380,
预付款项(万元),47891,34766,28840,30200,18554,24076,19647,18936,21912,20173,9891,7129,12287,3347,4124,2853,3652,3779,3998,1785,3955,3167,3101,1628,1757,1533,1599,1170,1720,1410,1824,1115,2101,1927,1452,6057,1376,1733,1721,1468,1533,1591,1606,3119,5145,4378,5562,11750,
应收保费(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收分保账款(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
