报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),35410,6468,16580,123775,122544,138735,102078,132361,172142,189489,25133,34633,22073,33265,23483,46939,41167,45181,32851,56769,40619,39384,36488,51908,60497,55829,57805,47061,50775,34192,34503,57004,39631,57702,31561,47928,38224,46855,50238,26164,27510,10001,15691,12812,13915,12021,13424,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,324,252,233,213,212,232,778,613,634,619,569,609,594,576,631,708,719,778,733,626,737,771,658,662,534,450,1685,2043,2403,1147,1087,2507,2748,2297,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),10791,3905,7279,11911,14864,13741,7193,15007,17193,12447,10526,3753,8478,10587,9520,8895,4659,3819,6698,1362,6515,4173,5572,6764,13020,7980,16171,13349,6259,9617,9591,2910,2055,1646,10056,1431,1600,4343,2245,1913,4008,497,770,0,0,0,0,
应收账款(万元),22538,15687,35959,16687,14450,28487,41518,20807,12130,23166,24207,29457,21671,27250,31932,31294,17317,27588,25768,22129,16373,30169,24782,19138,26605,27268,26421,31570,20054,19960,26308,19669,22810,20928,29574,30545,30193,22258,25478,49633,50037,9632,5214,12921,11366,12488,8528,
预付款项(万元),1301,1880,640,602,46,338,4274,2888,188,244,117,169,198,398,140,1248,308,354,1991,3967,1230,469,978,841,8499,2020,542,11957,19418,23081,9216,17907,14220,8340,9275,21281,19470,23220,9441,17746,8442,618,565,798,772,1541,460,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,
