报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),14532,2353,4136,34765,787,8716,4595,426,7454,4685,2728,656,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,639,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,60,13,8,--,20,--,--,--,--,--,
应收账款(万元),2956,2196,2848,2353,2175,1811,2071,1968,2638,1634,930,1141,
预付款项(万元),390,227,498,60,72,84,20,48,2181,293,1229,2508,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),48,46,36,95,76,32,35,36,39,18,49,220,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),7798,6730,5386,6398,3971,3962,4551,6010,3997,4368,1750,1507,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),56848,58972,44800,10113,9920,258,187,291,1250,29,501,3593,
流动资产合计(万元),84933,78531,57764,53798,17007,14864,11479,8780,17559,11026,7187,10264,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3802,3965,5002,4563,3867,3776,2630,300,309,318,--,--,
固定资产原值(万元),--,15371,--,24035,24742,25139,25667,13294,11942,8788,--,--,
累计折旧(万元),--,2394,--,2848,2616,2413,1954,1467,1171,921,--,--,
固定资产净值(万元),--,12977,--,21187,22125,22726,23713,11828,10772,7867,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),13542,12977,20519,21187,22125,22726,23713,11828,10772,7867,9131,2349,
在建工程(万元),215,161,156,96,90,75,113,69,504,2612,1533,144,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3559,3566,3126,3140,3117,2345,2385,1502,1519,1546,1515,1546,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,40,115,194,336,329,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),24,19,24,23,18,15,13,133,46,89,58,93,
其他非流动资产(万元),66,90,100,113,72,572,569,12783,--,1110,--,--,
非流动资产合计(万元),21208,20778,28928,29122,29289,29508,29422,26654,13264,13737,12572,4462,
资产总计(万元),106141,99309,86692,82920,46296,44372,40901,35434,30824,24763,19759,14726,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,1200,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4903,4110,3484,3029,2635,3150,2305,2849,2811,2831,1657,1806,
预收账款(万元),2734,4189,2129,3273,2207,1375,768,1305,570,859,1261,589,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),524,499,518,1237,412,350,710,853,269,564,343,205,
应交税费(万元),1515,1612,1278,604,1361,622,419,287,1977,604,406,157,
应付利息(万元),--,--,--,--,--,--,--,12,--,--,2,--,
应付股利(万元),--,--,--,--,--,--,--,--,1113,--,--,--,
