报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),171328,35777,53469,25748,75538,21692,29683,26761,53939,109225,39858,29131,23035,20826,24105,14123,30851,15973,22369,19143,27210,26796,26581,27991,27772,26624,28399,30964,34084,33995,7975,7005,8400,5858,1376,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),4241,2623,2434,868,1220,1449,1439,1072,1943,951,2133,1405,592,364,149,418,281,352,134,288,199,91,93,107,138,110,54,50,89,39,18,--,0,0,15,
应收账款(万元),286740,284229,271391,194650,167524,183642,167063,150014,138709,136624,119883,91944,61896,61519,48462,38927,37500,36811,34746,27673,26455,27866,26967,20855,18223,18954,17745,12795,11998,11926,11286,8779,7626,5895,4609,
预付款项(万元),25567,26896,25391,20323,15667,14518,14698,14864,11579,15595,8840,10472,6824,6296,3234,3012,1907,2539,2957,2547,1635,1835,1680,1219,1024,1712,5515,5803,4138,518,812,663,407,441,405,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,1,--,3,3,15,--,7,7,2,--,15,20,24,--,66,103,56,163,82,507,378,340,142,--,--,0,0,--,
