报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),15081,28987,4630,20197,18783,7441,6934,12496,7917,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,
应收账款(万元),49800,51511,46393,42318,36446,27481,22406,18065,10426,
预付款项(万元),753,766,557,633,503,463,418,114,23,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1889,1439,2295,1646,1422,1173,1034,1002,2102,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),20152,14748,13610,8048,6761,9653,4505,2170,1339,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),8000,--,--,--,--,--,17000,--,--,
流动资产合计(万元),95676,97450,67486,72843,63914,46210,52297,33847,21809,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),514,214,214,214,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1085,1020,1042,1068,1246,1324,1361,998,1026,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,608,--,549,434,--,--,--,--,
累计折旧(万元),--,397,--,335,223,--,--,--,--,
固定资产净值(万元),--,211,--,214,212,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),208,211,200,214,212,204,163,150,125,
在建工程(万元),--,--,--,--,41,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),91,112,133,154,237,264,295,374,3,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),547,621,732,739,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2384,1575,1202,798,521,1257,333,266,176,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),4829,3754,3523,3187,2258,3050,2152,1788,1330,
资产总计(万元),100505,101204,71009,76030,66172,49260,54450,35635,23139,
短期借款(万元),27000,26500,21600,23900,19500,12307,13580,8975,4445,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),6000,4500,--,--,--,--,--,--,--,
应付账款(万元),680,773,536,538,434,362,708,891,522,
预收账款(万元),2437,1851,1605,1736,1050,902,808,305,284,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3958,3622,4142,3571,2805,2702,1779,1154,957,
应交税费(万元),1253,1242,1142,1878,1673,858,1224,1082,572,
应付利息(万元),136,137,--,81,94,34,29,31,17,
应付股利(万元),--,--,--,--,--,--,19,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),1430,1902,685,969,1537,1086,750,1036,2788,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),42895,40528,29710,32673,27092,18251,18898,13474,9585,
长期借款(万元),--,--,--,--,--,--,--,--,500,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,500,
负债合计(万元),42895,40528,29710,32673,27092,18251,18898,13474,10085,
实收资本(或股本)(万元),13143,13143,9857,9857,9857,9857,9857,8783,7972,
资本公积(万元),37248,37248,20156,20156,20156,20156,20156,10230,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1424,1424,1424,1424,1022,664,664,315,506,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),5791,8858,9863,11921,8045,332,4875,2833,4575,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,-0,--,--,--,
归属于母公司股东权益合计(万元),57610,60675,41299,43357,39080,31009,35552,22161,13054,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),57610,60675,41299,43357,39080,31009,35552,22161,13054,
负债和所有者权益(或股东权益)总计(万元),100505,101204,71009,76030,66172,49260,54450,35635,23139,		
  
