报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),10105,21762,21201,19494,2878,1657,1149,1816,1409,1688,1080,1149,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),15,54,16,93,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4373,3289,2136,2829,2593,2794,3309,4053,4391,3665,3641,1801,
应收账款(万元),14388,12820,12880,12699,13106,12303,11627,12132,11361,9284,8127,7081,
预付款项(万元),1340,879,854,824,532,704,1414,555,658,605,520,558,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),265,238,260,88,109,131,343,105,63,69,116,369,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),7020,6995,7178,5989,5186,4792,4897,4716,6105,5905,6308,5829,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),11998,2046,6008,8547,24200,--,400,--,382,49,--,--,
流动资产合计(万元),49503,48084,50532,50562,48604,22382,23139,23376,24369,21265,19792,16788,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,20220,--,19910,--,14103,13241,13285,13217,--,--,--,
累计折旧(万元),--,6952,--,6279,--,5669,5439,5226,4675,--,--,--,
固定资产净值(万元),--,13269,--,13631,--,8434,7801,8059,8542,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),14285,13269,13424,13631,8251,8434,7801,8059,8542,8936,7994,7649,
在建工程(万元),2581,2074,935,58,6086,6008,3983,3791,2141,674,1078,773,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3700,3719,3743,3769,3794,3819,3848,3879,3918,4034,4157,2800,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),242,249,245,295,258,245,242,237,273,121,111,118,
其他非流动资产(万元),223,1439,776,662,160,149,992,18,92,92,--,426,
非流动资产合计(万元),21031,20750,19123,18416,18549,18655,16867,15985,14965,13858,13340,11767,
资产总计(万元),70534,68834,69655,68978,67153,41038,40006,39361,39334,35124,33132,28555,
短期借款(万元),--,--,--,--,--,500,2500,2000,6400,6800,6181,6015,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),2387,2242,2248,2871,3470,3846,2063,2970,2429,2423,3133,1649,
预收账款(万元),137,88,70,99,75,70,82,35,57,41,98,78,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),569,545,868,950,722,532,734,779,763,729,963,684,
应交税费(万元),1412,1067,1654,1633,1267,1304,1346,1301,833,368,825,685,
