报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),33591,36157,21291,20407,19326,18095,17114,17014,17813,16144,17208,17927,17039,17122,20682,19591,19574,21931,24311,28805,29419,30721,33484,37079,37314,38301,38736,39612,41691,3519,4898,5842,2199,2603,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),7620,7421,5835,5826,8707,7835,6287,5980,7836,9371,7653,8054,10044,10097,7084,9722,10650,9185,6829,6796,8323,7591,7184,6154,5266,3438,1614,1293,663,823,878,610,459,232,
应收账款(万元),12924,13145,12531,11976,9558,13615,12464,12767,11589,13130,12804,12834,11526,13720,12675,11754,10631,11844,11229,10216,9551,9110,10315,7524,6495,6810,6751,5347,5353,5530,4070,3769,2157,2727,
预付款项(万元),1034,990,535,336,257,155,305,528,512,416,458,279,470,262,1879,2153,1963,1801,3633,1807,2171,1385,4907,3487,2587,2053,1809,385,555,363,275,222,133,200,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),11,8,151,170,120,69,18,30,42,59,87,88,174,111,65,127,102,203,218,467,376,310,387,309,558,421,317,--,--,--,--,--,--,0,
