报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),104661,176043,224090,182109,153268,182155,119155,162023,156250,129721,71147,88744,65532,118662,68824,52514,44835,69704,25793,29077,16704,52886,29338,8180,24256,31524,11675,40614,40037,20862,25648,57888,38382,50374,15718,74737,63140,47436,32967,41998,55995,39196,51803,35222,44051,25145,34045,49265,25962,25957,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),106902,135513,130847,105850,110003,100992,83074,122384,68953,74986,64639,80391,48882,66735,41210,63113,71642,77574,42528,48117,49666,78332,61049,101462,62265,60786,9195,26092,7162,20184,9578,3219,3261,18722,21424,31385,22565,16613,4893,14397,10800,11307,37764,31445,40874,14445,34044,41523,32325,4356,
应收账款(万元),452573,268658,289220,305870,332208,206798,220266,241282,247831,168068,174541,209444,294172,153076,191388,194376,272849,155123,212413,211693,249403,137317,194765,141745,202368,130711,148790,153699,176147,99767,92223,111156,115083,44355,55360,59307,67781,42093,56716,41458,63209,36980,29133,36535,46302,31060,32008,30427,32905,25644,
预付款项(万元),15073,16302,20165,14221,12179,16377,25019,12052,16543,21520,22657,14600,13143,23690,21468,13129,2307,8308,11664,2798,4681,4237,11946,3552,2347,9925,30261,20998,26668,23036,33993,27156,29056,27075,34952,12545,20711,25170,40084,35784,25066,25115,22132,17020,33287,28092,35011,21916,3513,16454,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),14537,16417,--,21127,23952,26325,28544,31544,31544,5513,5813,5813,5813,5813,5813,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1842,3542,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),--,8320,27852,583,515,241,444,409,256,1639,1810,1728,3329,4870,222,188,167,85,564,243,222,127,388,530,291,213,382,341,245,123,806,574,443,257,481,340,408,329,413,348,451,157,2512,2434,2243,2192,2669,3034,11511,4124,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
存货(万元),33506,34133,37677,35920,33937,32324,38936,37492,33243,34962,36888,42966,38339,37167,40039,44053,37143,36160,33919,41478,38556,33353,38786,39111,37327,32528,34336,34909,37482,27779,25806,24577,21001,19107,17765,17629,17155,12589,19189,16027,13339,9983,16356,14683,16600,12608,13950,16268,16037,12634,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他流动资产(万元),3523,5325,1056,1303,773,1484,6264,308,5019,1274,6270,1283,6660,1684,7930,4909,1201,3888,1200,578,--,1200,1200,1200,--,--,7097,9633,13249,13812,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,161,0,
流动资产合计(万元),733970,660711,730908,666982,666834,566696,521702,607495,559638,437682,383765,444968,475870,411698,376893,372281,430144,350842,328081,333982,359232,307451,337472,295781,328854,265687,241736,286285,300990,205562,188054,224570,209067,163432,145700,195943,191760,144231,154262,150012,168861,122737,159700,137339,183358,113543,151726,162433,122413,89169,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),3407,3472,3474,3349,3176,2317,2369,2409,2467,2121,2049,40,40,40,40,40,40,40,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期股权投资(万元),61919,61797,47624,46863,47432,48632,48081,46804,46657,72217,71530,71206,70952,69808,68398,69228,67957,64270,61749,59541,55866,53496,47550,43798,42540,40642,35118,32422,26543,33170,25090,23330,23479,20392,24770,21908,21015,19540,17409,16287,13679,11374,10721,9029,7529,6143,5761,5056,4726,3819,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),1379,1417,1452,1490,1528,1566,1604,1811,1657,1910,1929,1703,1910,1809,931,944,747,942,642,593,438,443,452,454,460,465,469,474,652,659,666,673,680,687,693,698,588,595,599,605,188,--,--,--,--,0,--,--,0,0,
固定资产原值(万元),--,1323385,--,1285114,--,1293644,--,1273189,--,1275578,--,1249968,--,1256996,--,1241457,--,1235115,--,670444,--,684982,--,660221,--,627000,--,587405,--,585412,--,533332,--,538265,--,336967,--,336198,--,286608,--,285853,--,239931,--,200940,--,160116,--,161226,
