报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),33111,35161,20650,24819,60385,7119,8904,16503,20038,13634,14085,19786,14167,16712,21235,23507,21175,22560,25334,26824,34158,32603,45231,46110,38443,45863,72522,75365,66935,61376,64378,63924,58824,61675,70073,61712,64677,41021,25462,26947,24342,23906,17986,33779,41286,21540,19938,17395,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,3,--,393,--,951,4347,4262,3596,2443,6110,5927,6104,8632,9942,9199,6381,7161,7884,5189,3364,11602,11756,15393,5951,6626,6639,1855,668,640,1062,1517,643,--,398,1108,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
应收票据(万元),6662,5836,10310,23054,23875,913,1071,1908,1308,1784,2661,2419,1879,2112,2064,2472,2529,2843,4517,4746,4689,4246,4942,7784,6155,3951,3343,5951,8096,6263,3494,4377,3847,3706,2943,3930,2421,2009,865,2270,2080,2172,1421,2027,1902,869,826,1237,
应收账款(万元),33539,32739,33658,42097,43052,4576,4523,4554,4554,5119,4985,5521,6558,8011,7277,8590,11081,10562,13786,16478,14267,17491,15146,16897,20031,18910,19931,20361,19661,21580,20098,24339,22181,25102,18550,18057,15115,16788,17657,16755,23020,23020,24805,20402,23522,20017,17147,19179,
预付款项(万元),2256,1999,3136,612,2204,474,476,368,716,694,492,392,1205,1544,1423,379,1114,1404,4198,3946,8065,7955,6809,5672,10337,10787,11180,11088,19207,17657,21126,21435,22414,11592,9735,7051,12623,9561,9838,8958,9797,13361,13750,48359,11993,7820,7942,4344,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,290,199,31,21,--,--,--,385,--,--,--,--,--,--,--,--,--,--,--,--,187,216,11,25,--,0,--,--,0,--,0,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,2050,2050,2050,2050,7000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,0,0,
其他应收款(万元),546,485,292,278,527,160,141,172,970,887,965,959,3689,5287,5550,5913,3259,3225,7821,7998,864,961,1190,1142,1902,1955,1843,1744,1704,1686,1427,1337,1470,1099,886,858,1293,1215,1322,1318,994,1131,1906,535,4673,3750,4859,698,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,--,0,--,--,--,0,
