报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),223822,177896,172622,167603,186750,133201,43928,81131,167266,184043,170735,289929,150114,310399,937493,1113941,1056013,10791,8019,6965,6320,10753,9936,12657,15528,12824,7235,9426,9171,9458,11522,8903,7032,7763,15562,14468,16614,16311,19724,13837,11669,6718,6014,5771,10379,14331,13210,8024,9526,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
交易性金融资产(万元),670,1862,1070,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收票据(万元),10781,1756,2031,2343,5827,39370,43173,5831,8576,4694,10826,2078,10101,1773,1577,1377,3566,1065,1086,996,991,1217,1068,793,693,491,743,628,924,1146,492,1504,766,866,793,756,390,916,1166,772,1140,772,536,1136,1209,271,619,929,577,
应收账款(万元),82460,78224,53263,58886,79798,85429,64559,55667,41453,22630,21134,32881,48737,25034,18564,19633,24259,22930,21924,19297,20184,19708,18035,16797,15454,17446,18865,16275,16760,18377,17726,14819,14913,27008,20549,16903,16548,19174,19096,17416,17682,19353,19278,16949,16697,17108,16906,16155,16307,
预付款项(万元),999,3397,1649,1533,717,1896,817,1867,1984,1659,466,20877,425,218294,333366,468545,535,473,587,534,235,692,554,550,708,1084,1864,756,383,973,912,1057,266,1396,1315,3501,1016,1432,313,542,626,1124,372,372,490,741,727,607,662,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,--,--,--,--,--,--,0,
