报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),31195,39541,30938,28580,18646,15057,14142,11261,12791,12774,12035,13702,32648,44099,41852,42564,42450,42470,43811,45509,42595,43235,44632,46520,7406,10453,7764,6048,4085,4367,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,200,200,490,290,290,290,0,30,50,50,50,100,100,100,30,27,--,25,243,219,--,50,703,1360,10,158,274,145,
应收账款(万元),11535,10921,8996,8237,8414,7905,6597,6109,6402,6112,5519,5952,5116,5376,5611,5086,5332,5188,5086,5710,4538,4410,6303,8913,6793,4445,9206,5079,6049,4932,
预付款项(万元),408,25,176,197,250,16,142,148,73,18,81,99,14,7,98,20,23,19,89,21,247,23,66,290,135,79,48,31,117,139,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),423,305,233,331,321,186,343,587,716,496,427,633,1274,1036,911,702,792,581,366,120,822,556,312,27,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),936,1280,1299,1205,1191,1696,1614,1716,1754,2551,1771,1700,1985,1950,1980,1704,1619,1746,1993,1404,1298,1323,1751,853,1063,723,479,596,250,332,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),13692,11815,9092,8270,7657,8742,11199,8595,8692,8149,7111,5205,5783,5131,6615,7256,7494,7220,8131,6401,5757,6199,5628,4376,5012,6095,3254,5415,3322,4803,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),34388,28362,35650,39511,43262,43214,40180,42222,38350,37917,35290,33210,11680,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),92577,92248,86583,86531,80232,77106,74507,70928,68779,68047,62285,60551,58549,57700,57166,57432,57740,57253,59475,59189,55500,55966,58692,61030,21113,23154,20760,17326,14096,14718,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,7397,--,7303,--,7275,--,7485,--,7417,--,7255,--,7219,--,7287,--,7006,--,7771,--,7530,--,7432,--,7363,7269,7215,7013,--,
累计折旧(万元),--,4608,--,4495,--,4287,--,4325,--,4083,--,3849,--,3610,--,3447,--,3233,--,3897,--,3666,--,3442,--,3203,2986,2715,2172,--,
固定资产净值(万元),--,2789,--,2808,--,2987,--,3161,--,3333,--,3406,--,3609,--,3840,--,3773,--,3875,--,3864,--,3990,--,4160,4283,4500,4841,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2744,2789,2798,2808,2886,2987,3057,3161,3230,3333,3303,3406,3502,3609,3732,3840,3695,3773,3829,3875,3773,3864,3910,3990,4081,4160,4283,4500,4841,5239,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
