报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),11041,8905,13504,14461,14321,8950,10265,23619,11598,21675,19103,23797,36203,16098,18588,31384,26357,22931,17680,24938,20648,25557,29195,27636,30909,40448,32659,32642,37117,39362,38742,43876,49619,56296,56660,62552,57171,5946,6038,5384,4465,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),116,116,145,161,192,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),1361,3924,4887,5914,2104,2751,3733,4907,1731,3294,4112,7335,5178,5041,3050,1279,3304,363,202,91,14,100,148,84,163,78,698,412,905,188,940,719,250,20,120,15,199,194,96,0,0,
应收账款(万元),60076,64618,74921,79547,67131,64253,63878,64915,48749,45283,46750,44247,48768,49632,52251,58017,55393,42714,40835,36518,40153,34538,39664,38554,32216,29557,36490,36923,29016,24934,20928,16269,15000,14368,13665,9833,9903,9186,5894,4661,2336,
预付款项(万元),1721,1653,3978,2161,4226,3564,2794,3071,5844,3569,4278,3448,4213,4323,5639,3244,6499,3236,2885,2163,3578,3190,2372,1664,6455,5160,4577,4775,4449,6172,6516,6095,9402,3719,2855,422,282,625,406,539,479,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,62,43,24,--,--,--,--,--,--,--,--,--,--,--,--,160,50,--,--,73,37,101,73,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),2516,3770,1706,4591,4998,12994,1417,1192,1108,1153,982,966,1085,867,1064,1006,1045,351,397,421,355,625,416,291,156,452,443,348,438,161,248,208,501,150,180,80,167,101,112,245,496,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),84544,76674,66614,61557,62990,57938,53166,47385,54608,51668,50932,55671,60174,57415,56258,53076,61066,15141,16199,14919,13323,12373,9995,10967,12779,11780,10414,10407,9347,11548,11076,9949,9655,7890,6811,5420,5064,4352,3931,3244,1631,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),1021,20396,19342,19247,695,995,1012,626,494,542,716,281,101,86,73,30,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
流动资产合计(万元),162396,180057,185098,187639,156657,151444,136266,145714,124131,127245,126914,135769,155722,133461,136923,148035,153664,84736,78198,79049,78071,76384,81791,79196,82838,87526,85281,85506,81346,82401,78551,77190,84426,82444,80292,78322,72787,20404,16477,14073,9407,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),9616,9585,9643,9666,10094,10080,10035,10006,10078,10046,10023,9965,2030,2051,2016,2027,2319,26982,325,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,147952,--,147726,--,136130,--,141562,--,143012,--,118724,--,115047,--,114250,--,16487,--,15750,--,15018,--,14813,--,14555,--,14326,--,11903,--,10651,--,9834,--,8597,0,8445,8028,0,0,
累计折旧(万元),--,57833,--,53954,--,50591,--,49603,--,47898,--,44122,--,40576,--,36902,--,6704,--,6206,--,5771,--,5309,--,4872,--,4442,--,4040,--,3685,--,3373,--,3091,0,2823,2576,0,0,
固定资产净值(万元),--,90119,--,93772,--,85539,--,91958,--,95114,--,74602,--,74471,--,77348,--,9783,--,9544,--,9247,--,9504,--,9682,--,9884,--,7863,--,6967,--,6461,--,5506,0,5622,5453,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),88263,90119,91979,93772,80936,85539,90118,91958,93716,95114,73065,74602,73387,74471,76199,77348,57680,9783,9767,9544,9326,9247,9386,9504,9558,9682,9811,9884,9528,7863,6977,6967,6789,6461,5437,5506,5591,5622,5453,5192,4172,
在建工程(万元),12794,12400,11656,11606,22712,17051,16889,16334,12507,12544,36020,34569,34133,33537,33190,30997,30068,19146,15308,12440,8849,6713,6374,4973,2602,1973,1435,498,352,123,17,17,--,4,3,0,0,0,75,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),16457,16581,16730,16806,16942,17038,18183,18299,18399,18523,18642,18755,18820,18934,19054,19156,15033,12081,12149,12218,12287,12356,12424,12489,12548,12617,12684,12737,12811,12880,12949,13012,1762,1773,1788,1797,1812,1325,1344,1381,1392,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),62156,62156,62156,62156,94672,94672,94672,94672,94672,94672,94672,94672,94672,94672,94672,94672,114893,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),12,24,36,48,60,72,84,96,108,120,132,144,156,168,180,--,208,47,--,--,--,1,5,8,12,15,19,22,--,--,--,--,--,0,--,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),2999,3002,2432,2400,2130,2218,3447,3433,2937,2928,2891,2819,1459,1407,1317,1364,1012,762,667,651,465,385,335,327,200,193,182,176,156,137,126,113,84,68,57,49,45,43,30,30,34,
其他非流动资产(万元),1049,651,651,184,941,1007,1028,1066,1368,1664,1355,1997,4034,3229,2621,2736,1612,2160,3972,5020,3354,3170,2536,2340,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),194410,195582,196348,197701,229551,228740,235521,236928,234849,236675,237864,238586,229756,229533,230313,229365,222823,70962,42188,39872,34281,31872,31060,29642,24918,24480,24131,23316,22847,21002,20069,20109,8635,8306,7285,7352,7448,6990,6901,6604,5598,
资产总计(万元),356806,375639,381446,385340,386208,380185,371787,382642,358980,363920,364778,374355,385477,362994,367236,377400,376487,155697,120386,118921,112352,108257,112851,108838,107756,112006,109412,108822,104192,103403,98620,97298,93062,90749,87578,85674,80235,27394,23378,20677,15005,
短期借款(万元),1500,10753,15820,15820,9441,5330,5630,9630,8089,13000,13600,17000,19100,21500,22300,28300,32300,8500,9500,3500,1500,500,1000,1000,1000,1000,1500,5500,5500,6654,8702,9164,10324,9140,7126,5306,3820,3820,1160,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,801,2266,1954,--,--,1057,2159,1102,773,976,2310,1939,444,1766,1593,270,--,1460,2067,155,0,461,656,545,593,1649,2262,1048,1507,2418,1354,0,0,0,0,0,
应付账款(万元),--,23227,20798,24146,21938,20036,20848,21420,19761,17349,17826,18217,19289,17972,16880,21536,24961,13004,11361,12042,9637,7214,7679,6396,5214,6178,6008,5502,5188,4698,3822,4386,3016,3110,3217,4050,2898,3521,3614,3385,971,
预收账款(万元),4389,5299,7251,3635,3568,4507,3175,3962,6144,6442,5309,6032,6941,5316,6312,3771,5004,2332,3844,3190,3377,3050,3707,2610,4891,5582,6199,5264,4832,6014,5889,5697,5361,3023,2284,2134,3161,2936,2096,2004,2275,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),844,821,627,1014,398,402,422,410,393,407,367,1709,455,456,476,569,579,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,2,4,5,274,221,8,
应交税费(万元),812,582,629,2362,1621,894,368,4248,365,155,1809,1380,1617,968,544,4258,1831,411,897,1474,818,877,1557,2156,1042,1347,1213,2248,1372,1001,844,1238,532,429,459,690,310,535,-1,632,265,
应付利息(万元),--,11,21,21,11,6,5,5,0,--,0,12,124,28,31,37,166,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,1018,--,--,--,1528,--,--,--,1273,--,--,1273,--,--,--,--,--,--,--,--,1880,--,--,--,--,--,--,--,940,--,0,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),1877,1841,2197,1386,1379,2408,479,400,291,260,259,330,5344,256,926,257,181,132,133,133,170,132,125,135,67,63,81,75,84,68,59,50,39,41,42,55,45,43,44,82,11,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
