报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),43942,75948,129080,100385,131429,141543,204326,26641,24906,25581,11077,13242,18661,5996,--,13284,11633,10450,9899,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),15492,13338,14325,19142,13718,14919,17653,15446,11054,15986,13882,11000,10101,9754,--,8464,6657,5791,5174,
预付款项(万元),15613,6540,32670,15745,17242,14278,6866,4854,3833,3848,4391,3868,3777,2393,--,432,360,206,405,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1589,1485,2552,2359,1600,1152,2159,2227,821,561,446,230,252,925,--,895,774,666,269,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1164,1118,1219,749,685,625,774,584,522,879,458,311,180,145,--,--,--,--,1,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3200,2411,804,867,948,1279,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),81090,100840,180650,139247,165622,173795,231779,49751,41135,46856,30253,28650,32972,19212,14635,23075,19424,17113,15748,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),55470,54017,54777,56302,36135,36135,10685,10435,9925,9925,9925,9675,9675,9675,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),50679,48479,46474,46777,46095,45562,20607,20630,14893,14893,6932,6913,7316,7351,--,6909,6851,6491,3000,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2162,2174,2198,2198,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,3917,--,3730,--,1912,--,1805,--,1764,--,1056,--,963,--,926,751,--,--,
累计折旧(万元),--,1275,--,1104,--,957,--,825,--,676,--,566,--,478,--,395,323,--,--,
固定资产净值(万元),--,2643,--,2627,--,955,--,979,--,1088,--,491,--,485,--,531,428,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2596,2643,2682,2627,1114,955,921,979,1019,1088,533,491,479,485,--,531,428,456,420,
在建工程(万元),--,--,--,--,8,4,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),48085,48873,39374,29899,27961,25094,16512,14675,14022,12370,6832,6513,6325,6149,--,5514,4992,3628,2699,
开发支出(万元),4501,3865,2345,1659,1101,556,335,119,25,343,259,188,111,--,--,--,--,--,--,
商誉(万元),3454,3454,2835,1775,1775,1775,1775,1775,1775,1775,165,165,165,165,--,165,165,165,165,
长期待摊费用(万元),1682,1208,1079,939,244,55,66,74,83,63,29,20,23,26,--,31,--,--,21,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1799,1786,1584,1522,1448,1334,922,774,587,587,173,267,250,250,--,137,215,187,86,
其他非流动资产(万元),39428,28995,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),209855,195493,153348,143697,115880,111471,51823,49462,42327,41044,24850,24232,24344,24101,22904,13288,12651,10928,6391,
资产总计(万元),290945,296333,333997,282944,281502,285266,283602,99213,83462,87900,55103,52882,57317,43313,37539,36363,32075,28041,22139,
短期借款(万元),3000,--,48000,--,--,--,10000,24935,24935,24935,--,--,5000,5500,--,5000,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),7025,7142,5766,4979,7361,8291,6666,6229,3927,5020,4053,2900,3385,3248,--,2608,2392,1958,1991,
预收账款(万元),5166,6127,3968,5414,4971,4607,1696,1680,1675,1739,975,1018,1387,1211,--,921,669,321,301,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
