报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),25813,26948,38031,22318,21925,24385,28099,38332,36323,28849,64444,79297,9663,10111,11260,9308,6707,9966,12177,4822,--,5122,3215,1295,2187,1850,2787,5133,2630,2888,2189,1866,230,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,0,0,0,26,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收票据(万元),12709,13993,16202,14581,8564,10404,10616,10597,8027,6490,6263,6241,7024,4693,6026,5059,6898,4831,3475,1202,--,3874,2076,194,1172,6,321,489,105,680,35,190,10,
应收账款(万元),42238,44628,40086,40639,41814,23976,20136,18832,19989,20145,17717,17127,16630,18922,13548,14807,14214,14323,11753,12780,--,11577,8465,8078,6075,6117,4789,4734,4381,4411,3566,2412,1991,
预付款项(万元),3239,2226,3542,2620,1520,846,13555,15903,16627,12030,10842,7759,10308,8552,14298,9381,9706,7820,5644,5864,--,5197,3467,3726,3499,2870,2495,2105,2216,1734,1631,930,165,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他应收款(万元),--,787,862,679,1845,905,1669,884,949,1342,468,518,502,412,581,726,111,137,231,232,--,170,165,640,511,2701,1351,1153,687,282,788,613,304,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
存货(万元),37278,37815,32919,31728,33708,22741,20496,15856,17834,16386,13055,12231,13938,14040,13654,14114,14154,12657,13123,12136,--,10842,10317,7272,7260,6338,6579,5109,5143,4308,3754,3276,2406,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,0,0,0,0,0,0,0,
其他流动资产(万元),2360,2577,1634,10161,13000,23089,31950,18458,15222,20567,--,--,--,--,--,--,72,--,--,--,--,--,--,--,--,--,42,0,20,0,5,29,0,
流动资产合计(万元),124955,128975,133275,122727,122376,106346,126522,118862,114971,105809,112788,123174,58065,56729,59367,53396,51862,49734,48403,37038,38827,36781,27706,21205,20703,20023,18364,18722,15182,14330,11968,9315,5106,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
固定资产原值(万元),--,111724,--,97133,--,83410,--,64447,--,62536,--,47058,--,45227,--,39416,--,37973,--,--,--,30209,22222,--,--,--,0,6222,0,0,6192,5130,3723,
累计折旧(万元),--,32186,--,28318,--,21109,--,17096,--,15726,--,14186,--,12437,--,11178,--,9536,--,--,--,6813,4786,--,--,--,0,0,0,0,1764,1189,808,
固定资产净值(万元),--,79538,--,68815,--,62301,--,47352,--,46810,--,32872,--,32789,--,28238,--,28437,--,--,--,23396,17436,--,--,--,0,6222,0,0,4428,3941,2915,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
固定资产(万元),--,79538,70173,68815,69456,62301,47162,47352,46941,46778,35692,32872,32368,32789,28463,28238,27373,28437,25175,24878,--,23396,17436,12031,9979,7932,7049,6222,5978,5851,4428,3941,2915,
在建工程(万元),--,21610,24684,25239,19967,18977,24107,19816,12547,13583,19477,20577,12772,11148,13166,12921,7997,8198,2938,4028,--,1352,1727,2395,2957,3068,3404,3715,1666,680,952,60,1,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,0,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
无形资产(万元),19242,19246,19054,15930,15894,10035,10087,10139,10183,10236,10296,9123,9158,9214,4723,4738,4768,4797,4827,4845,--,4917,5014,2390,2346,2365,2750,833,840,840,158,161,165,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
商誉(万元),25835,25835,26452,26452,26450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
长期待摊费用(万元),3735,3642,3677,1856,1220,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,0,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
递延所得税资产(万元),1169,1198,723,697,715,453,397,345,291,298,178,184,150,194,560,550,485,560,232,232,--,222,--,--,--,--,0,0,0,0,0,0,0,
其他非流动资产(万元),24159,17107,16950,13226,7829,4497,--,--,--,--,--,23,23,53,85,109,919,919,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
非流动资产合计(万元),176469,168176,161715,152215,141530,96276,81754,77652,69961,70895,65643,62779,54471,53400,46997,46556,41541,42912,33173,33983,33470,29888,24177,16816,15281,13381,13203,10770,8484,7372,5538,4162,3081,
资产总计(万元),301423,297151,294990,274942,263906,202622,208275,196514,184932,176704,178431,185953,112536,110129,106364,99952,93403,92646,81576,71021,72297,66669,51883,38021,35984,33404,31567,29493,23666,21702,17506,13476,8187,
短期借款(万元),65099,60492,64558,59570,55900,38900,48400,35900,25250,18350,28500,34300,30000,23500,38653,34269,21867,32796,22250,28300,--,30293,21575,15500,11200,9950,7000,5989,5200,4200,2670,1450,1450,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
应付票据(万元),--,29187,--,14410,15544,13493,13174,12807,13861,13024,8647,6797,12731,18222,8563,5280,16606,1781,10094,5910,--,2256,2278,1024,1230,1230,2735,4049,3434,2714,2464,2634,0,
