报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),33705,33139,26978,40180,40466,80404,32002,42039,48021,47125,48847,44401,48787,73425,12159,13066,19599,30591,19352,47059,25278,23303,21029,20127,18069,24708,15334,14693,20908,35985,17584,36884,38269,36529,25030,30552,40789,22501,13141,24294,20643,21375,13232,25156,43064,22659,17985,30039,10442,13273,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,17,17,17,24,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,50,50,--,--,--,--,20,320,--,--,--,--,--,--,--,--,160,160,160,--,--,--,--,--,--,10,10,--,0,0,0,--,0,--,--,--,--,--,900,--,0,--,15,
应收账款(万元),6830,4057,--,8291,6235,4409,8806,7051,6891,4914,10404,9748,11441,10103,10652,9518,10250,7905,9212,9697,9723,7631,13699,10269,10568,8466,16015,14418,12231,6489,11581,10762,7402,3931,9470,6169,6647,6553,12546,14327,8556,7985,7383,7455,7618,4924,5860,5020,4837,3593,
预付款项(万元),10682,11221,12476,12360,12354,11888,19507,20049,20246,15462,20812,20436,18397,17752,20127,20081,22555,19902,41090,47954,40778,25452,34467,24408,16522,14372,28551,25133,30502,24831,33677,28648,26271,33904,29077,29522,33386,36034,29252,24974,21978,33372,16835,12097,15283,15237,12998,7802,27327,28570,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
其他应收款(万元),--,44573,43082,5335,6031,31727,23080,23751,23710,20101,30303,28276,27217,23440,43114,39289,22238,20643,24440,19185,16019,10726,13309,7485,15512,6703,10654,10594,8391,7234,22326,28180,12344,11130,13110,13897,15096,12465,13658,11089,11241,9190,30801,26070,20393,10954,13515,10592,7326,14515,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
存货(万元),84942,89234,68013,159136,177034,179667,214531,214837,213853,213444,217634,217628,221454,220746,232210,231543,232602,225116,207162,196709,191588,199418,175340,167086,164865,77966,93821,83343,56284,64332,30578,29605,35165,28774,29717,27223,27803,21925,25824,24685,28400,24106,68931,61418,51647,45672,5457,3846,3598,4019,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,470,470,384,528,--,--,--,46,13,13,13,149,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),296,456,249,247,273,2243,1126,1007,1129,1113,799,818,961,1308,769,866,937,1329,200,204,263,1461,346,517,442,573,382,319,684,330,47,75,100,329,63,82,120,0,28,90,87,39,78,133,97,--,--,0,--,--,
流动资产合计(万元),184370,182679,158166,225550,242394,310338,299521,309253,314284,313442,328799,321307,328257,346840,319363,314377,308193,305635,301457,320809,283650,267990,258190,230052,226138,132948,164755,148499,129000,139202,115793,134155,119561,114607,106466,107444,123841,99478,94450,99458,90904,96068,137258,132329,138101,100345,55832,57317,53548,64009,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),2638,2638,2638,2638,2638,2638,2938,2938,2938,2938,2938,2938,438,438,300,300,300,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,--,--,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
