报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),30846,30445,27434,36722,23227,33077,28319,32484,39019,40094,34297,40803,42982,56486,56921,55656,53785,66931,67598,64242,66167,67851,68191,70723,68882,76359,76651,81810,19909,17781,10548,3849,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
应收账款(万元),3564,1285,3288,3058,3183,2670,4362,3556,2468,531,2274,2123,1475,729,1977,1373,1323,503,1044,976,831,274,739,1286,1007,478,1901,2210,1412,996,606,468,
预付款项(万元),94,61,34,296,199,72,158,45,123,89,42,19,23,64,141,94,26,152,49,61,118,49,8,40,76,3,7,5,140,14,28,37,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,
应收利息(万元),132,--,--,52,61,--,129,152,158,--,66,249,92,--,6,962,630,952,617,2324,1819,1741,1307,1872,1376,921,431,216,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
其他应收款(万元),--,136,334,109,113,106,108,112,114,112,113,94,86,84,87,98,92,121,104,96,72,57,75,81,88,86,80,89,335,145,43,70,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
存货(万元),7512,6161,5809,4996,4748,4770,5501,4927,4318,4033,4658,4518,4911,3812,3858,4584,3994,3773,4521,4558,4352,3479,3839,3484,3790,3853,4367,3847,3590,3596,3371,1516,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,24,
其他流动资产(万元),11081,18107,18165,8871,24920,16472,18000,14275,10000,13342,16897,10317,10000,357,5000,7566,10198,529,--,--,0,--,--,--,--,0,--,0,--,--,--,5322,
流动资产合计(万元),53362,56194,55064,54104,56449,57167,56577,55550,56199,58202,58347,58122,59568,61532,67990,70332,70047,72961,73933,72256,73359,73451,74157,77485,75220,81699,83438,88178,25386,22532,14596,11287,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,3097,1534,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),7245,7293,7340,7387,7435,7482,7530,7577,7624,7672,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
固定资产原值(万元),--,13313,--,13304,--,13236,--,13117,--,8876,--,8490,--,8443,--,8340,--,1136,--,1147,--,1130,--,7505,--,996,--,994,--,980,867,1036,
累计折旧(万元),--,2231,--,2005,--,1761,--,1564,--,1350,--,1368,--,1110,--,847,--,824,--,818,--,764,--,799,--,679,--,693,--,661,611,721,
固定资产净值(万元),--,11082,--,11299,--,11475,--,11553,--,7526,--,7122,--,7332,--,7493,--,312,--,329,--,366,--,6707,--,317,--,300,--,319,256,315,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,11082,11189,11299,11371,11475,11589,11553,9088,7526,7366,7122,7228,7332,7413,7493,291,312,331,329,346,366,6605,6707,6679,317,296,300,306,319,256,315,
在建工程(万元),--,--,--,--,--,--,--,16,2470,3939,11415,11278,10878,10817,3125,0,7038,6887,6637,6603,6590,6590,--,--,--,--,--,0,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),8699,6487,6697,6903,5102,5255,6626,6812,6381,3122,3216,2975,66,71,76,82,27,30,36,34,37,40,10,11,12,14,17,19,22,24,34,43,
开发支出(万元),458,2507,2025,1535,2998,2591,2205,1768,1679,4477,3401,2778,5067,4746,3416,3043,2540,2306,1673,1509,1380,1153,723,458,219,--,--,0,--,--,--,--,
商誉(万元),685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,
长期待摊费用(万元),110,111,113,114,117,117,113,114,114,115,116,116,117,118,119,119,120,--,--,--,0,--,--,0,--,--,--,0,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1803,1666,1204,1280,1282,1351,1227,993,847,875,926,871,757,705,821,824,685,696,981,968,821,827,819,839,861,904,805,749,905,820,497,437,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
非流动资产合计(万元),33067,32927,32350,32299,32086,32053,33072,32614,31986,31508,30222,28921,27895,27571,18752,15344,14483,12448,10343,10129,9859,9660,8840,8700,8456,1920,1803,1753,1917,1847,1471,1480,
资产总计(万元),86429,89122,87414,86403,88535,89220,89648,88164,88186,89710,88569,87043,87463,89102,86742,85676,84531,85409,84276,82385,83218,83110,82998,86185,83676,83619,85240,89931,27303,24379,16067,12767,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应付账款(万元),--,638,--,965,501,357,841,606,526,307,334,224,517,265,191,276,813,1172,710,336,771,382,216,170,189,553,631,289,483,299,756,521,
预收账款(万元),10,340,10,17,18,231,11,10,--,182,121,314,156,176,68,51,105,208,37,185,127,167,174,261,188,194,519,223,435,524,319,377,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应付职工薪酬(万元),508,2040,466,461,447,1787,432,429,433,1472,372,357,333,1221,286,286,286,1247,202,200,255,929,224,200,196,841,194,198,167,415,114,87,
应交税费(万元),814,734,735,632,527,601,314,404,329,469,748,518,204,422,331,722,111,526,259,115,103,543,579,452,366,719,618,1212,931,658,404,50,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应付股利(万元),--,1920,--,--,--,--,--,0,--,1440,--,--,--,1680,--,--,--,--,--,17,0,--,813,5600,--,--,2408,0,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,229,199,197,178,238,143,173,93,228,75,74,108,376,363,322,88,356,562,614,418,512,511,480,214,240,306,581,3,10,3,41,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
流动负债合计(万元),2128,5901,2319,2272,1672,3214,1742,1622,1381,4097,1651,1487,1319,4140,1238,1658,1404,3509,1771,1467,1675,2534,2516,7163,1154,2547,4676,2503,2019,1907,1597,1076,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,
负债合计(万元),2128,5901,2319,2272,1672,3214,1742,1622,1381,4097,1651,1487,1319,4140,1238,1658,1404,3509,1771,1467,1675,2534,2516,7163,1154,2547,4676,2503,2019,1907,1597,1076,
实收资本(或股本)(万元),33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,8400,8400,8268,8268,
资本公积(万元),38785,38785,38785,38785,38785,38785,38785,38785,38785,38785,38785,38533,38533,38533,38533,60933,60933,60933,60933,60933,60933,60933,60933,60933,60933,60933,60933,60933,4984,4984,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,
盈余公积(万元),3360,3360,3258,3258,3258,3258,3008,3008,3008,3008,2810,2810,2810,2810,2442,2442,2442,2442,2048,2048,2048,2048,1638,1638,1638,1638,995,995,684,684,597,287,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),7332,6936,7479,7037,10254,9848,10763,9908,10505,9715,10177,9495,10285,9514,9000,7899,7593,6839,6676,5416,6419,5771,4866,3816,7730,6695,5661,12837,10457,8122,5118,2107,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),83077,82680,83121,82679,85896,85490,86155,85300,85898,85108,85372,84438,85228,84458,83575,82474,82169,81415,80857,79597,80599,79952,78637,77586,81501,80466,78789,85964,24525,22191,13982,10661,
少数股东权益(万元),1224,540,1974,1452,967,516,1752,1242,907,505,1546,1118,917,505,1930,1545,958,486,1649,1321,944,624,1844,1436,1021,606,1776,1464,759,282,488,1029,
所有者权益(或股东权益)合计(万元),84301,83220,85095,84131,86863,86006,87907,86542,86805,85613,86918,85556,86145,84962,85504,84019,83127,81900,82506,80918,81543,80576,80481,79022,82522,81072,80565,87428,25284,22472,14471,11691,
负债和所有者权益(或股东权益)总计(万元),86429,89122,87414,86403,88535,89220,89648,88164,88186,89710,88569,87043,87463,89102,86742,85676,84531,85409,84276,82385,83218,83110,82998,86185,83676,83619,85240,89931,27303,24379,16067,12767,		
  
