报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),296629,346097,316713,267263,272521,411597,246225,64115,95370,116968,159451,82305,49675,74789,166288,90364,137398,109391,140366,78522,107187,84529,97854,102042,122554,124614,79020,126165,103365,90823,84536,21395,18519,23022,20109,38538,22642,14237,12657,10776,6323,9149,9179,8675,14610,19893,22586,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,100,--,84,70,70,--,--,50,3,3,3,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),33130,37490,37338,39923,41490,39471,59886,8262,9405,11669,8173,6830,5960,5806,7353,6630,8064,11667,14937,14297,12402,13092,12597,11815,14175,11614,11921,12659,14491,12497,11154,10256,12661,8407,9441,8587,7529,4117,4086,4014,7277,5552,3681,9372,11705,14935,10886,
应收账款(万元),313524,318855,223399,309362,267434,252498,212578,72416,67296,69990,22496,78890,74471,76400,25576,74192,73264,67873,18517,71788,47890,46254,41454,43487,35612,45699,41008,36711,31884,32546,27588,13932,13825,13550,11145,13451,12605,12411,10686,12683,13002,9636,9475,20809,20494,17068,15718,
预付款项(万元),96045,145371,124680,131163,138155,140409,112552,3271,4590,3301,2134,3646,4650,4591,2280,3811,3006,3683,3213,8711,6559,6333,6529,7966,7584,11552,11744,10938,9550,8692,8613,10538,11122,4131,2544,3310,1530,1255,1621,7995,7300,6344,4215,6655,3620,9541,7872,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,80,140,134,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,613,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
