报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),39475,45746,47270,43124,36894,33192,35937,54481,44736,93433,45799,16431,25574,14683,14027,14661,11291,12898,13410,13262,13735,13228,14374,12459,11288,16381,19585,12535,10488,6641,11441,10343,6841,10583,10915,11819,9494,9949,8013,9310,8607,10101,11468,13147,21720,2431,2450,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
交易性金融资产(万元),42,34,34,68,70,81,60,66,65,54,82,95,112,107,130,149,204,301,301,--,--,--,0,--,5,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
应收票据(万元),14878,17663,16764,12990,11743,8829,10813,10626,10902,8113,6031,6390,10455,8906,5989,5754,6931,10135,9786,8306,9976,11449,11045,8364,9101,11998,11576,7070,10174,10550,10882,6004,7177,6355,5276,3727,4484,6105,9694,7304,7172,8213,8013,5101,4016,3352,2593,
应收账款(万元),83950,65900,66626,66717,60688,54581,55662,46027,41708,31734,38439,38041,32985,27183,31416,25420,28019,20065,26031,22864,22133,20044,24910,23560,24855,21448,24625,23884,18787,21305,22460,21116,18853,14546,14284,10394,9385,8787,9564,12028,11275,12145,12931,11587,9021,7621,9284,
预付款项(万元),1869,2050,1505,1357,1082,870,629,783,738,328,418,810,545,460,305,1578,1240,723,1205,1364,930,985,884,1564,2276,1309,1365,898,1693,1130,473,456,368,303,155,961,794,266,310,519,465,208,558,82,164,71,145,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
其他应收款(万元),5888,4098,3057,4099,3811,3113,2580,1866,2310,2478,2495,4018,4270,1463,1158,980,587,1121,698,757,1157,985,1442,1430,2957,741,1127,786,832,763,965,1032,715,601,1005,499,270,698,562,416,688,495,643,428,427,505,282,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,
