报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),530087,367358,289306,277486,149443,289296,89439,65394,42150,113206,46141,40289,46311,67780,51487,111804,113359,89706,123422,53563,57515,44432,61252,43390,63761,71497,101080,74979,115073,106301,164983,136791,163891,243187,219237,139974,115465,65354,52465,69774,49860,63044,57033,77005,16481,8505,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
交易性金融资产(万元),2,2,2021,2001,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,279,--,0,787,833,0,0,--,217,1,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,70,--,100,957,--,--,--,4000,1586,3438,1073,1538,1880,643,155,0,30,260,70,68,--,0,0,0,--,0,--,0,
应收账款(万元),250,104,12,7,75,38,3012,384,342,179,429,321,348,102,279,228,176,53,174,113,90,129,136,101,73,354,1608,1829,1410,486,302,1445,440,994,326,762,629,789,281,275,445,270,67,0,--,0,
预付款项(万元),3293,1632,118,66,84,56,61,229,238,64,1681,1642,1181,217,3973,978,3016,920,412,6124,1230,1205,51274,41868,40529,40938,4284,58816,28266,25918,19479,18553,18517,12552,3882,4104,3941,4336,2689,65,105,90,81009,106873,114837,122587,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
应收利息(万元),5,1743,--,445,--,277,--,--,--,--,--,--,--,--,--,--,--,210,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,60,0,--,0,0,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,0,0,--,0,--,0,
其他应收款(万元),2500,1747,16342,35332,1932,2344,4266,4156,4180,4060,3588,2445,1763,1272,1740,2035,15459,1456,1429,1340,1174,24133,6795,6807,6705,11979,50653,21041,20982,28694,16649,5512,93811,18130,16657,8724,7264,1576,1484,299,322,12770,3588,1959,331,1562,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,0,0,--,0,--,0,
