报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),227747,225106,179101,154435,147400,150186,159525,191258,178158,194371,189533,177599,200380,226128,189536,168714,8175,16406,16868,14321,20560,21298,32952,23153,25966,32368,33919,19351,13548,12201,25643,11202,8995,6807,12553,5228,4727,23658,43014,30616,30681,35506,36919,19615,18552,16750,20737,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,3,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,--,--,--,--,--,--,--,0,--,199,3,138,60,110,--,--,--,141,30,0,--,0,
应收账款(万元),3337,4263,2898,2786,2354,2181,4675,1718,1502,1003,3390,2759,1781,2258,3325,5021,467,547,3038,1222,1402,1386,2802,2052,1501,553,3468,2122,719,491,4283,3148,440,260,3309,1301,862,581,3610,4797,298,112,2449,3204,642,579,2027,
预付款项(万元),6590,7797,6600,2374,1821,3440,2497,3251,2885,3287,2782,4247,4167,6263,3034,3756,1144,1237,1512,1250,777,1053,5693,3752,3137,412,864,1053,1659,1740,937,2392,1598,896,799,1173,519,88,813,413,516,313,399,625,613,785,958,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),5,5,387,50,29,19,9,--,--,--,--,--,--,--,61,--,102,--,--,97,52,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
其他应收款(万元),633,768,675,7410,7736,1799,1805,976,969,800,636,873,909,1019,832,1461,512,401,484,748,540,818,991,1472,1283,1645,1215,1543,1571,1559,1898,2205,2079,2045,2375,2501,2484,2284,1591,2526,1781,2065,1324,1741,1208,1285,1148,
