报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),44819,37529,26445,29643,33453,59081,53974,30675,33689,36143,46949,15124,10366,11508,12251,9720,12636,22089,24718,18987,11926,10311,11685,10087,11227,15067,17221,12872,16238,19558,23696,26945,28379,29839,34638,2542,4607,3957,1456,453,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,3595,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),22161,12552,23726,3428,3464,5499,10393,4173,5521,5032,10150,7495,7035,4917,7495,7797,7768,8107,7212,4099,1896,2033,3649,3018,1911,3175,2931,2184,1736,1266,556,451,0,489,694,154,20,125,155,0,
应收账款(万元),176405,139933,128571,106699,88417,88007,82522,67500,48940,47622,39025,39707,33960,31017,31127,33425,37494,32177,31375,30126,29823,27631,27421,23018,19406,19034,19079,15412,13687,15679,12577,8331,8036,6351,7837,5946,5570,5681,5327,2451,
预付款项(万元),5092,17969,4359,10855,8073,5939,1274,8735,5447,2642,1262,3728,5183,6594,3847,7711,5554,6870,4142,4423,3203,3242,1637,2752,2980,2907,2716,3744,2213,1330,2512,3174,3271,2474,2793,535,443,514,339,66,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),2005,630,1670,1223,1230,5721,4445,1343,1012,2295,2003,1536,1819,1528,1486,1274,1600,621,428,835,406,316,286,288,1033,86,59,154,32,324,290,370,323,111,105,111,68,50,229,172,
