报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),257742,234187,174926,156564,186443,172467,164969,161874,167588,133968,133139,117286,94930,89153,107613,105369,92839,86374,94248,104424,107432,113085,61355,62221,66297,72996,80426,37536,38853,57415,51115,35433,25790,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
交易性金融资产(万元),100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,116,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收票据(万元),18230,15905,18245,3377,4529,5406,2124,2156,1564,1616,458,1867,2420,1877,1412,1128,1464,768,500,1535,1203,555,486,640,1947,3698,209,160,530,30,902,406,188,
应收账款(万元),313767,329668,352764,356482,315099,397436,374452,389045,306247,378585,339905,336218,357200,363749,300613,322807,290369,308814,228270,214232,196281,217977,123769,115690,126170,125004,88634,96098,78216,71329,61976,67191,54458,
预付款项(万元),54661,39405,66437,74846,72029,51159,61983,44444,65599,32883,46700,54876,65465,34458,57830,55423,72344,53544,76699,71258,85789,57273,49214,41037,44831,27435,30352,24656,22122,21431,21239,41506,22463,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收利息(万元),200,--,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他应收款(万元),131067,108973,118233,125974,111047,98130,134536,111493,103583,87302,82702,77159,88492,77096,87788,91883,85565,78059,80506,90188,97306,97301,53311,54678,60622,47126,64768,64333,60298,52998,51294,49719,83076,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
存货(万元),413222,473606,382063,380897,405694,413653,375531,359160,424273,445051,395515,392675,367536,354407,326349,273615,283182,239322,247633,208952,226683,197039,151457,134908,137813,122783,118349,89641,86423,65627,72946,86536,45456,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
其他流动资产(万元),12838,14101,7369,7894,4310,5135,5618,4592,804,1753,--,--,--,--,--,--,1600,1600,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
流动资产合计(万元),1201827,1215844,1120061,1106034,1099151,1143386,1119214,1072764,1069658,1081159,998420,980080,976043,920739,881605,850224,827364,768481,727856,690590,714693,683231,439591,409173,437679,399042,382737,312424,286442,268831,259471,280907,231441,
