报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),19321,3328,9375,8690,11392,5384,5228,18878,10635,9816,26042,21828,14021,8868,3306,4596,16952,8458,8723,10393,11326,21730,17363,8013,19169,21756,14297,18110,32602,35408,31812,2055,3047,1553,2457,656,859,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),38,--,189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,54,106,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20,--,--,--,--,--,--,--,--,0,0,0,0,19,0,
应收账款(万元),8105,7105,8040,8149,9268,8624,6950,8822,11070,10471,12492,20007,16565,12697,13519,13942,9732,17260,7547,7183,5171,6963,10036,7885,4194,5597,4824,5983,2891,7342,5881,3772,3391,5388,4623,1261,3933,
预付款项(万元),2737,2172,140,451,216,181,1425,1195,1842,315,5348,3735,9946,8810,28426,10494,16790,3531,2388,1567,14283,5690,5025,4091,9155,4010,3567,6335,7178,2399,5465,1527,2653,251,2430,401,197,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他应收款(万元),135,76,119,68,43,39,245,239,27,34,29,367,330,186,246,213,608,96,67,71,1224,532,545,599,139,114,199,91,47,45,25,19,1407,27,64,470,159,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
存货(万元),14286,15501,16524,17779,15398,22489,26671,29035,28874,36653,46249,57686,66653,76541,70490,65349,26239,35256,50095,47035,22346,20357,29167,33672,13994,15276,21152,23320,7756,8147,10493,13908,9610,10083,10535,11980,17947,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他流动资产(万元),1547,1608,1615,1286,908,1686,1051,1034,821,706,701,1826,3291,4985,4511,5376,220,4658,1704,5589,--,--,--,--,--,--,--,--,--,43,--,0,0,0,0,27,2,
流动资产合计(万元),46169,29788,36002,36423,37226,38403,41570,59203,53270,57995,90861,105449,110806,112087,120498,99969,70542,69259,70524,71838,54350,55271,62155,54260,46651,46753,44038,53840,50475,53384,53676,21281,20107,17302,20109,14866,23202,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
可供出售金融资产(万元),6339,10692,14922,15311,12153,10791,5231,20101,31612,16939,18338,20669,20770,23446,23567,17851,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
长期股权投资(万元),-5637,-2378,-1747,2025,-1068,2569,5994,4868,5526,19732,897,--,--,--,--,--,11456,11456,12456,11456,11456,196,196,196,196,196,196,196,--,--,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
固定资产原值(万元),--,43769,--,42087,--,37227,--,31019,--,31580,--,32518,--,30285,--,31315,--,30985,--,29820,--,29447,--,27481,--,23000,--,22262,--,17918,--,17850,0,14070,13636,0,0,
累计折旧(万元),--,11438,--,10721,--,10302,--,9930,--,9657,--,9364,--,8517,--,7962,--,7144,--,6355,--,5527,--,4885,--,4216,--,3671,--,3311,--,2906,0,2574,2242,0,0,
固定资产净值(万元),--,32331,--,31365,--,26925,--,21089,--,21923,--,23153,--,21768,--,23353,--,23841,--,23465,--,23919,--,22596,--,18784,--,18591,--,14607,--,14944,0,11496,11393,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
固定资产(万元),31948,32331,26768,31365,26470,26925,20895,21089,21202,21923,22141,23153,23310,21768,23056,23353,23552,23841,23325,23465,23457,23919,22654,22596,19527,18784,18614,18591,15817,14614,14750,14944,11554,11496,11393,7006,6874,
