报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1102097,903833,1505092,1201872,743510,845157,922940,669178,880721,663378,774989,618317,691213,518959,388584,473757,334507,541853,251218,400150,379910,473374,510441,419944,432006,501539,442515,467601,323621,406086,281866,242543,250358,190764,203977,197165,70265,40075,45769,61154,62383,79059,103520,84763,59686,57819,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收票据(万元),173,--,1680,1366,608,758,740,1948,2229,982,323,3370,3166,382,358,359,420,10,3000,257,--,700,220,150,50,--,--,500,--,0,3420,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收账款(万元),98322,139722,95107,122530,125120,142900,117658,147168,189737,164583,132591,149297,109073,108271,80427,124283,72663,72906,54066,60113,56698,43633,64171,73421,29859,29323,12839,51127,103106,87721,21453,15781,26676,4512,7502,4003,3413,704,1154,2490,2986,2120,-909,4547,467,1091,
预付款项(万元),1544187,1418606,242124,151738,111872,294963,100489,94757,67973,61720,197693,238553,321283,326968,172729,348268,599872,353897,259993,18818,25762,14028,277406,301793,279341,245823,184046,185029,183584,168229,268313,219993,63224,35053,40853,44806,11817,9217,16316,4217,3619,3627,3658,3778,5441,5561,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
