报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),611538,597490,609815,509814,409463,359344,418072,356222,320718,280809,306235,314617,392016,512731,821275,316071,322835,375228,448976,346184,326528,299514,291770,200483,233806,279667,285021,278467,315335,326298,342331,201667,205579,227398,221569,241141,233365,204201,216792,205522,211545,156678,217629,274717,205073,129554,136532,131870,106722,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,84,5891,6953,8008,11788,10366,9706,12059,13965,14918,10986,8827,11823,709,769,617,1271,769,853,946,821,752,1014,1075,615,957,1209,1005,2666,2867,2486,2559,3417,3658,4555,13370,9360,10196,16874,17999,27305,17060,19878,16382,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),15227,7385,1298,1212,3807,4269,1186,3818,4102,851,1090,1365,1046,1053,821,1051,1068,1169,765,702,276,2463,2871,662,199,1179,1029,1120,475,638,154,--,100,--,0,--,0,--,0,--,2,8,2,3,54,55,17,23,56,
应收账款(万元),287023,296286,275569,256405,228105,218378,238564,227497,205985,188308,171664,154231,136218,114316,115255,96470,83312,190115,172427,163465,136747,135364,121030,140023,114718,104192,88721,95931,75941,70716,52857,76497,58695,49549,35810,59034,45419,23431,24080,18959,15087,31010,16254,14967,10667,14177,11927,8754,6576,
预付款项(万元),8638,24976,15282,16692,13616,41171,38059,571220,427269,350598,300525,259572,217944,158462,153457,155672,146568,168596,183270,179092,165487,169493,153388,139468,124459,146929,139797,116797,155630,151954,149779,133739,136961,146400,162717,125536,139142,121596,104431,101204,93979,81112,78957,65846,62800,85811,87113,62835,77674,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
