报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),27189,3584,3764,4333,8846,3448,5902,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),0,100,--,300,370,800,900,
应收账款(万元),9003,10135,8687,10552,3015,4333,3699,
预付款项(万元),223,161,200,61,64,37,17,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,21,17,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),10,116,269,287,9,1028,81,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),5394,4292,4148,3647,2755,2062,1336,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),11455,54,72,78,--,500,--,
流动资产合计(万元),53275,18442,17141,19257,15059,12229,11953,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),--,17925,15645,6836,--,--,--,
累计折旧(万元),--,3745,3430,3224,--,--,--,
固定资产净值(万元),--,14180,12215,3612,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),14581,14180,12215,3612,3931,3906,3553,
在建工程(万元),686,1319,2191,10063,3411,--,--,
工程物资(万元),749,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),1814,1824,1834,1844,1884,305,320,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),140,80,84,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),172,185,179,187,88,67,40,
其他非流动资产(万元),1203,1324,1528,1159,1322,1098,241,
非流动资产合计(万元),19345,18912,18031,16865,10636,5376,4154,
资产总计(万元),72620,37354,35172,36122,25695,17606,16107,
短期借款(万元),--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),2193,1874,1471,1453,693,342,167,
预收账款(万元),--,--,--,--,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),367,342,244,396,260,190,166,
应交税费(万元),109,686,307,2022,1244,1007,1413,
应付利息(万元),--,--,--,--,--,2,2,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),33,--,0,3,3,6,2,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,790,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),2702,2902,2022,3875,2200,1548,2540,
长期借款(万元),3000,3000,3000,3000,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,690,708,662,371,79,28,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),671,--,--,--,--,--,--,
非流动负债合计(万元),3671,3690,3708,3662,371,79,28,
负债合计(万元),6373,6592,5730,7537,2570,1627,2568,
实收资本(或股本)(万元),6895,5170,5170,5170,5170,4922,4922,
资本公积(万元),48252,14727,14727,14727,14727,4388,4388,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),445,424,384,343,201,120,81,
盈余公积(万元),985,985,985,985,303,642,307,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),9671,9457,8177,7361,2725,5908,3841,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),66247,30762,29442,28585,23124,15979,13539,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),66247,30762,29442,28585,23124,15979,13539,
负债和所有者权益(或股东权益)总计(万元),72620,37354,35172,36122,25695,17606,16107,		
  
