报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),26768,22811,43030,98997,34566,30397,40821,54025,62505,95982,210747,212259,250666,260818,131568,145234,160517,185424,254922,71059,69031,101156,85348,44941,103485,67429,50904,31707,27625,32717,56239,10450,20657,24385,29038,13520,12438,13253,16275,9333,6862,8589,13953,8408,687,2406,2139,3168,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,100,100,--,38,--,0,--,0,500,0,--,--,--,101,100,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,454,2037,2037,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
应收票据(万元),300,361,314,262,185,235,313,134,30,18,161,307,252,25,156,309,--,100,90,9,514,1030,5,159,93,59,--,--,--,460,793,--,50,45,210,227,53,0,--,--,--,--,--,0,--,0,--,0,
应收账款(万元),102834,180997,163109,153786,127435,113406,107472,130331,143402,115372,108365,119638,121842,108810,78304,80549,91501,94659,89696,81344,59831,73855,87688,86043,69415,68220,53578,44736,48096,51905,39395,33060,37932,41489,33489,23578,21605,25201,21630,21372,24209,18197,25862,19697,7398,6123,4178,6263,
预付款项(万元),21058,61471,56112,74324,31297,30553,45619,34049,93709,88843,68845,78741,101446,83537,120933,116959,116051,139324,51396,48759,80531,46294,43732,27081,11723,17976,7414,16890,22659,32131,8989,5894,9046,13771,14229,9029,11682,9232,22409,12564,13672,14539,7761,6495,7634,7737,5335,5174,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,78,53,636,1963,1644,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
其他应收款(万元),33022,26660,38708,28031,26551,25650,24119,19692,19066,12133,14419,8935,8223,10828,12615,14746,5612,5139,3967,4393,3959,5041,2924,1715,2563,1242,2396,2762,5447,5244,2561,2404,2309,2112,1220,1774,3891,1769,3126,2192,4307,3292,1197,1463,16795,17940,14644,17657,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,0,--,0,
