报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),151067,134907,130361,129199,124544,137394,155286,130834,141636,139355,131494,136963,152769,59364,56209,55764,58342,40051,46078,44998,48410,47925,41759,47455,49686,54305,54796,60594,67519,76988,76615,79434,83549,86720,9945,7348,6612,6969,505,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,12,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),10322,16617,12655,12840,13928,15279,14688,7495,4192,4842,4076,1215,5270,4110,2139,1654,3737,4156,2087,337,234,575,569,1551,1806,833,440,512,167,170,501,174,295,775,0,100,156,233,0,
应收账款(万元),154235,156503,158673,161351,177847,182819,176587,172398,182590,172876,147429,123270,106120,98472,91667,79240,61278,62730,49059,48737,38371,34997,30893,26177,17396,16446,13749,11454,10370,7436,6475,4586,608,46,931,1029,54,298,795,
预付款项(万元),11164,9805,14655,10057,13384,9296,9604,7127,6693,4528,6041,4979,3067,2674,3322,2348,1854,1074,2096,1824,1783,2065,2453,633,551,555,575,1686,1634,200,1960,1511,702,297,551,460,780,379,218,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),57,112,54,15,13,43,19,7,20,58,137,86,96,107,102,122,197,256,174,127,50,279,252,251,77,1718,1580,1331,1188,875,674,468,316,23,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,815,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),4466,3836,3517,3020,2526,2576,15919,3526,3756,2625,3154,3792,1795,1086,2140,1508,2153,1492,1987,1904,1941,992,2131,1549,1454,1110,1759,1490,1281,671,1852,1500,675,380,691,538,493,1539,2381,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),54567,54186,51819,52222,48460,40730,42711,42931,42351,39279,27982,33283,34363,32270,33737,32798,28131,21122,18836,16058,13329,11172,12628,13022,12410,9592,10406,11676,11647,9873,5674,5639,2558,2077,2020,2400,2095,903,654,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),4998,5009,3839,4112,3426,1891,1356,1468,1136,385,--,--,--,--,--,--,--,--,--,--,--,--,8,5,1,--,66,21,--,3,15,11,--,0,0,0,0,0,0,
流动资产合计(万元),390876,380975,375574,372817,384127,390027,416169,365786,382374,363948,320312,304403,303479,198083,189316,173434,155692,130882,120318,113985,104118,98005,90691,90643,83379,84559,83371,88764,93805,96217,93764,93322,88702,90318,14137,11874,10192,10322,4565,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),26472,26472,24811,24811,25182,22682,5682,3182,3460,3460,4255,4477,5790,3290,790,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,43,57,993,1174,1171,1021,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),890,890,877,876,874,873,872,870,858,856,865,863,808,808,809,5249,4230,6319,1398,1405,1239,1241,1305,1314,1086,1143,1139,1155,1166,1179,284,295,307,318,337,337,360,393,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,292,294,296,298,300,302,304,306,308,310,312,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,154102,--,145333,--,142493,--,132051,--,121920,--,87258,--,83132,--,81685,--,78931,--,72162,--,71050,--,22114,--,20905,--,18965,--,17407,--,15064,--,12240,0,0,9143,0,0,
累计折旧(万元),--,42877,--,38792,--,34571,--,30761,--,25572,--,15692,--,13449,--,11568,--,9382,--,7407,--,6012,--,5059,--,4392,--,3746,--,3171,--,2754,--,2127,0,0,1594,0,0,
固定资产净值(万元),--,111226,--,106542,--,107922,--,101289,--,96348,--,71566,--,69683,--,70117,--,69549,--,64754,--,65038,--,17055,--,16513,--,15219,--,14237,--,12310,--,10114,0,0,7549,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,2,--,0,0,0,0,0,0,
固定资产(万元),109356,111226,108218,106542,108051,107922,101523,101289,102184,96348,73558,71566,69191,69683,69670,70117,70159,69549,68512,64754,64977,65038,19079,17055,16612,16513,16141,15219,14461,14237,12577,12308,10333,10114,9171,8791,7549,4126,4050,
在建工程(万元),48684,46410,41846,40462,34578,29468,25812,25694,19320,16221,6970,4902,6003,5232,3258,1557,1030,1098,832,3304,2828,2640,27259,25521,22534,19977,14656,14356,7342,4993,3343,1786,957,795,1094,898,853,411,72,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
