报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),217505,267133,427855,484032,423707,533307,697195,517199,552456,576313,457024,270408,516051,346149,447823,420989,280308,384301,334475,394255,369883,167930,330520,337993,334974,457746,201699,251349,74149,90935,132061,159713,180037,172193,145878,140040,199529,266063,335273,409496,210123,20265,14309,20640,4077,9503,99,86,98,11135,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,231,316,415,663,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),--,--,--,--,--,--,950,--,--,--,--,--,--,--,--,--,--,--,--,--,150,150,100,210,610,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收账款(万元),52585,50002,53262,54527,87032,87292,117578,135253,132285,154045,118407,124039,127371,129800,46840,77465,188247,284210,16344,20431,16311,17185,1859,4970,4539,2828,4464,5755,3138,2581,9220,8067,7463,27781,28074,26418,25463,25971,27452,22731,15202,12702,656,1409,7817,10054,149,160,2252,551,
预付款项(万元),36633,43359,29586,21000,22357,20624,25555,56631,35680,24847,21760,21122,43714,22944,27888,16299,24278,20142,43705,54099,39647,27020,62447,69213,81012,49454,59614,42207,30225,35462,54811,72886,49262,51545,30305,23017,57550,47676,31171,982,1122,237,13194,9333,2291,1152,19481,19442,19482,9046,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),31497,30613,38946,31734,28977,25131,20773,23030,19606,15042,22751,22535,27067,32231,24768,24283,22082,16964,19999,15238,1665,1570,1439,623,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
其他应收款(万元),--,374651,--,314067,452777,424799,416538,161820,162272,177825,144308,179776,104684,110417,69220,62720,61408,57969,75904,88377,90364,49751,179695,190477,184281,95661,27764,24648,23770,35801,115373,90463,80927,83337,17766,16127,21534,19910,44408,29583,21877,10474,4299,19682,26001,21440,7652,7711,9274,9661,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
存货(万元),4903128,4737838,4624053,4530423,4512882,4421688,4823569,3937045,4256668,4211633,3613754,3427894,3395053,3139788,2823286,2492460,2355831,2106351,1760383,1626455,1443283,1362708,1213538,1138649,932964,838041,718599,707339,704723,558135,375333,377179,326238,273685,396057,354980,233975,181867,488223,269478,149552,96747,90558,56500,50335,47841,489,479,504,1337,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
其他流动资产(万元),39217,51511,24682,43266,29075,46381,63204,31806,29472,37600,25507,24678,19325,28425,23278,11215,10136,9854,453543,460638,450970,446310,467981,458490,471601,628070,609770,599246,578918,562908,604125,622449,607946,577428,499538,464054,411845,384383,--,0,--,--,--,--,--,--,0,0,--,0,
流动资产合计(万元),5615673,5555107,5598402,5479048,5556808,5559221,6165361,4862785,5188440,5197304,4403511,4070452,4233266,3809754,3463103,3105430,2942289,2879790,2704353,2659493,2412273,2072624,2257579,2200625,2009980,2071800,1621910,1630544,1414924,1285822,1290922,1330758,1251873,1185968,1117618,1024636,949896,925871,926527,732271,397876,140425,123248,107880,90937,90652,27870,27878,31610,31730,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
可供出售金融资产(万元),--,48111,48707,50650,50900,52429,47343,16393,16093,15533,10245,7195,1514,1114,12,12,412,412,411,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1103,--,--,--,--,--,--,--,--,--,--,--,15910,5200,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
长期应收款(万元),407654,402448,354808,160183,135959,196705,159505,167613,204317,204805,254196,230514,292741,380995,369219,314729,328076,299456,255563,226778,231899,209126,63600,63600,146200,60000,--,--,--,--,--,--,--,--,--,0,--,0,--,0,380,380,1380,1380,1380,1380,0,0,--,0,
长期股权投资(万元),130077,133719,99295,93102,86606,87847,84648,119429,118819,119338,65161,68953,76339,74724,78678,80940,81888,84037,80804,82127,83315,82730,83910,86387,81619,81467,68821,65367,63776,88589,65906,10198,9997,10222,1240,1240,3490,840,--,14924,5298,5325,--,2498,3090,2500,0,0,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
投资性房地产(万元),1827963,1826147,1741106,1618460,1625209,1625132,1373707,789898,582142,582142,144987,144987,144987,144987,79970,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
固定资产原值(万元),--,304643,--,230704,--,213575,--,91780,--,89460,--,58188,--,46371,--,41890,--,41667,--,36581,--,36102,--,33306,--,4010,--,3902,--,3820,--,3692,--,3113,--,3268,--,2995,--,2566,--,2488,--,1104,--,942,0,3721,--,3711,
累计折旧(万元),--,37701,--,17943,--,14023,--,11074,--,8979,--,12865,--,11834,--,9559,--,8562,--,7557,--,6435,--,5021,--,1728,--,1549,--,1302,--,1080,--,874,--,780,--,600,--,346,--,211,--,146,--,67,0,1358,--,1165,
固定资产净值(万元),--,266941,--,212761,--,199552,--,80706,--,80481,--,45323,--,34537,--,32331,--,33105,--,29025,--,29667,--,28285,--,2282,--,2353,--,2518,--,2612,--,2239,--,2488,--,2395,--,2220,--,2277,--,957,--,875,0,2363,--,2546,
固定资产减值准备(万元),--,2928,--,--,--,--,--,--,--,--,--,--,--,--,--,13,--,13,--,13,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,0,--,--,0,
固定资产(万元),--,264013,256639,212761,216719,199552,163834,80706,79590,80481,44643,45323,33948,34537,32282,32317,32577,33092,29230,29012,29233,29653,28358,28285,2228,2282,2364,2353,2423,2518,2621,2612,2310,2239,2477,2488,2411,2395,2365,2220,2261,2277,2344,957,935,875,2267,2363,2449,2546,
在建工程(万元),--,--,17817,34,19,--,43814,123665,123048,120127,30404,30206,25249,30457,21942,18581,19351,18587,14356,14343,14300,14208,9890,2956,108,108,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
无形资产(万元),42771,43159,52779,861,930,982,860,779,805,728,687,643,554,521,521,461,487,518,537,558,489,514,608,599,222,235,243,221,169,179,176,121,122,127,46,35,37,40,1620,16,17,18,149,150,152,150,430,432,434,437,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
商誉(万元),35,35,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,561,561,92,92,92,92,92,92,512,45,45,45,45,45,45,45,0,0,--,0,
长期待摊费用(万元),22015,23479,24859,26824,27808,29318,24316,20483,20667,21443,14032,16680,15882,16267,15856,17196,17637,18333,2497,2347,2547,2593,2946,3016,2536,2646,2398,2507,1273,1383,1502,1648,1748,1825,355,299,315,350,354,59,66,74,80,66,73,50,0,0,90,92,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
递延所得税资产(万元),165438,181564,133255,142388,140006,129069,123407,88832,80765,72342,45429,38823,28986,25829,19289,15835,15646,13535,14145,10410,8624,6651,5786,5860,4877,4037,3393,3247,3328,2985,2717,3156,2766,2643,1076,1061,1024,1009,105,80,73,350,544,459,282,111,604,604,1904,64,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,100,100,--,--,0,0,--,0,
非流动资产合计(万元),2914264,2931704,2729311,2305308,2284201,2321080,2021527,1407842,1226291,1216986,609830,583370,620245,709476,618916,480116,496119,468014,397589,365620,370452,345520,195143,190747,237835,150819,93174,78939,71014,95699,73483,18297,17033,17146,5285,5214,7369,4726,4957,17345,8141,8468,4642,5654,5957,5111,3300,3399,4878,3139,
资产总计(万元),8529938,8486811,8327713,7784356,7841009,7880302,8186888,6270627,6414730,6414290,5013340,4653822,4853511,4519230,4082018,3585546,3438409,3347804,3101942,3025114,2782725,2418144,2452722,2391372,2247815,2222620,1715084,1709483,1485938,1381521,1364405,1349055,1268906,1203115,1122903,1029850,957265,930597,931484,749615,406018,148893,127890,113535,96893,95763,31171,31277,36488,34869,
短期借款(万元),110000,28000,89632,28690,115580,129580,122890,--,--,24000,51800,51800,93500,113500,103500,53500,32000,32000,--,5000,5000,15700,43960,74380,94000,51000,62000,44500,38739,35739,--,--,--,--,--,0,--,77000,95500,99600,69100,8400,8400,4300,4300,--,0,0,--,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应付票据(万元),--,--,--,--,--,--,--,1452,2222,1127,--,--,--,--,--,--,345,345,3075,1500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应付账款(万元),--,838731,--,626278,672501,808490,634621,367672,399632,491248,189577,184572,220374,294826,163078,140594,170309,218460,154271,173184,176481,218700,186855,189970,191667,202157,146060,168876,156132,81752,78316,81982,77680,72101,52961,71181,71441,44593,21272,9887,9681,16704,382,574,527,2423,29,20,1751,1833,
预收账款(万元),322972,258685,303349,419779,331748,317993,808544,334111,375200,333881,351571,289413,267309,329072,348808,172208,123120,108437,89642,73842,74309,52927,147053,99973,82404,43386,21988,11099,27092,23688,17477,13066,5242,2765,2438,2349,1951,1907,104251,512,754,530,2981,1289,268,418,6,13,1,1,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应付职工薪酬(万元),15879,25318,12518,4064,6241,8622,2716,2157,2620,8184,1103,1032,1543,2339,1514,1548,3109,3510,2249,2211,3665,4300,1812,1842,1984,3153,1168,1184,1235,1527,123,175,216,198,250,261,213,198,179,134,112,89,85,27,19,13,8,8,23,104,
应交税费(万元),44662,63970,30943,72798,133946,145340,93130,52032,71906,106777,33406,36411,50526,59374,12479,15664,33148,55865,21323,22764,28683,33852,24644,21799,24023,22107,7249,8437,12615,15070,12824,12563,21407,22049,16942,15995,21625,20639,7697,9970,9159,8776,7177,7041,7279,7317,3,3,34,93,
应付利息(万元),43440,46014,53902,45669,49980,25011,59522,40476,47595,31030,36751,24559,28186,18565,21029,13335,11143,9274,4717,5904,7718,7821,7387,7867,1179,5842,170,170,170,1247,111,2345,1839,1811,1136,608,119,593,195,0,185,35,--,--,--,--,0,0,--,0,
应付股利(万元),--,--,--,111,2106,2106,2106,2106,2106,2106,6439,2106,2106,2106,2106,3798,2106,2106,2106,11987,--,--,--,2033,--,--,--,1271,--,--,--,665,--,--,--,2069,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
