报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),54917,82009,54477,38320,58013,28527,96460,88836,54980,42472,32839,27544,115515,7546,22706,9693,7669,10413,18098,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),48406,87873,43938,34841,40849,33713,32110,35097,23803,67603,72677,80816,68041,36476,53159,33369,41401,46789,32667,
应收账款(万元),129778,126642,145079,134177,148367,137637,162413,129441,141515,145812,136407,146283,140652,145182,122405,120146,126846,115918,104843,
预付款项(万元),5698,3091,6890,6209,1758,2737,3104,1171,2838,2176,2070,726,2302,2004,2112,1690,3089,313,956,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1143,675,1348,531,1842,692,372,167,22,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1706,1400,2139,1879,2605,1301,3061,2342,1919,1242,1228,742,94,905,1036,991,973,933,850,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),89002,78685,85344,68836,73441,76032,60069,64603,67546,67481,73836,67161,59479,61375,70802,62451,49662,51232,44697,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),169561,146816,185522,218283,229908,253612,205970,176212,25529,10141,11205,59695,9259,5769,4519,3860,5172,8210,3747,
流动资产合计(万元),500212,527191,524736,503076,556783,534250,563559,497869,318151,336926,330260,382967,395342,259257,276740,232200,234813,233809,205856,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),60,60,60,--,--,--,250,--,--,120,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3190,3190,3247,3247,3307,3307,3109,3109,3120,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,42,66,
固定资产原值(万元),--,183105,--,169808,--,143421,--,134034,--,132885,--,97058,--,--,89433,89148,85807,--,--,
累计折旧(万元),--,63695,--,59058,--,54052,--,50623,--,45608,--,42877,--,--,36129,33963,30082,--,--,
固定资产净值(万元),--,119410,--,110750,--,89370,--,83411,--,87277,--,54182,--,--,53304,55186,55725,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),125174,119410,107325,110750,110772,89370,82686,83411,85495,87277,56085,54182,51878,52078,53304,55186,55725,56998,40605,
在建工程(万元),47799,40149,44650,32678,19118,33658,32920,28287,26308,4915,30303,27754,26886,20935,18490,15712,9620,2343,3771,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),25225,25194,25084,25419,25689,25824,9367,7582,7626,7459,4431,4488,4479,4526,4327,4340,4305,4596,4996,
开发支出(万元),1260,941,2066,1520,681,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),3101,108,718,718,718,718,718,718,108,108,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),858,909,38,40,31,22,24,1,3,7,44,263,637,1012,1387,1763,2528,3377,3226,
