报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),58458,57890,55867,47523,53738,69853,33011,30764,16887,27606,19924,17715,47394,10514,11564,5466,5047,3410,2379,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),37420,35024,80632,56042,63562,59859,32593,29750,23012,19996,18267,22038,18333,14681,13757,12933,10118,6347,3886,
应收账款(万元),132961,139330,62858,73791,67279,53422,18061,22193,17737,18613,12944,15657,13699,14574,10198,11854,13646,9590,7708,
预付款项(万元),2699,2365,5237,3679,1122,1259,1225,1669,1304,1805,2070,1349,467,1055,1232,635,715,283,18,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,28,--,30,78,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),770,611,634,432,596,299,10221,9983,9817,237,264,194,136,161,172,196,36,76,560,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),38336,29358,29494,21178,25004,22341,15504,14144,18186,14314,14581,11672,12159,9187,9731,8481,8273,6001,5739,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1514,387,140,70,10200,449,123,117,5124,13064,24000,23000,--,--,--,--,--,--,--,
流动资产合计(万元),272159,264964,234861,202714,221500,207482,110738,108619,92095,95635,92081,91703,92188,50172,46654,39565,37835,25708,20290,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),32000,32000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2070,2089,2108,2128,2147,2167,1310,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,87534,--,77728,--,60842,--,43495,--,38062,--,26335,--,25407,24815,22334,21194,13101,--,
累计折旧(万元),--,19276,--,15225,--,11959,--,10660,--,9127,--,7749,--,6395,5741,4623,4145,2711,--,
固定资产净值(万元),--,68258,--,62503,--,48883,--,32835,--,28936,--,18587,--,19012,19074,17710,17049,10390,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),67585,68258,61824,62503,46966,48883,31325,32835,29442,28936,18711,18587,18601,19012,19074,17710,17049,10390,5944,
在建工程(万元),554,260,278,11,5168,3746,35,29,190,--,3854,3634,3227,3083,1577,612,53,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),15786,16680,17384,18240,19095,19873,2533,2367,2332,2354,2375,2386,2407,2412,2403,2439,2463,2500,1057,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),155074,155074,156292,156292,156292,156292,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),171,74,91,86,73,86,57,68,80,91,20,39,59,78,113,192,232,295,91,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3516,3526,2248,2249,2320,2257,878,969,880,921,663,783,648,646,532,537,521,291,57,
其他非流动资产(万元),9552,7894,11829,12747,9678,5639,5552,4772,6253,5466,6968,4299,2367,1535,1260,2042,1178,1481,1407,
非流动资产合计(万元),286311,285855,252055,254255,241740,238942,41690,41040,39176,37768,32592,29727,27309,26767,24960,23534,21496,14956,8557,
资产总计(万元),558470,550819,486916,456969,463240,446424,152428,149659,131271,133403,124673,121431,119498,76939,71614,63099,59331,40664,28847,
短期借款(万元),14650,9150,6650,2200,4400,4400,2600,2600,2600,3600,3600,3600,3600,3400,4600,4600,3800,4600,3500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),50668,40579,30552,29719,30224,25165,12762,9999,7785,8148,10306,9343,8544,10368,11256,9693,8560,6228,2643,
应付账款(万元),44167,48973,44186,50521,42321,45489,23932,24951,24707,21280,16680,18391,18548,15712,13347,13041,12932,8051,8174,
预收账款(万元),480,301,226,380,573,1008,364,915,1200,1459,355,1071,421,293,378,597,694,146,138,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2309,3367,2637,2615,1891,3842,2614,2558,1638,2645,2153,1983,1465,2389,1749,1228,2016,1432,1114,
应交税费(万元),5886,7698,8688,5141,4640,4982,1206,1617,390,1055,977,993,837,1316,831,975,899,765,694,
应付利息(万元),30,19,8,--,6,6,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),25331,27976,19068,2201,12711,2829,6332,9431,1496,1210,1365,985,1555,1167,1329,1327,1097,386,34,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),143521,138063,112017,92778,96766,87720,49809,52070,39817,39397,35436,36367,34969,34643,33490,31462,29998,21607,16297,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),121,127,173,181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
