报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),5613,7947,9136,20358,2862,4557,7505,6209,4500,3911,4473,
结算备付金(万元),--,--,--,0,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,0,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,0,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,0,--,--,--,--,--,331,--,
应收账款(万元),36709,33668,30544,28749,30452,29163,25774,25565,20777,15482,9128,
预付款项(万元),268,629,290,185,171,206,181,120,75,48,41,
应收保费(万元),--,--,--,0,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,0,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,0,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,0,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,0,--,--,--,--,--,--,--,
其他应收款(万元),4372,3374,3829,1852,1841,1845,1111,796,390,286,194,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,0,--,--,--,--,--,--,--,
存货(万元),887,51,--,0,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,0,--,--,--,--,--,--,--,
其他流动资产(万元),--,1000,1000,0,--,--,--,--,--,--,--,
流动资产合计(万元),47848,46669,44799,51143,35326,35771,34570,32689,25743,20059,13835,
发放贷款及垫款(万元),--,--,--,0,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,0,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,0,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,0,--,--,--,--,--,--,--,
固定资产原值(万元),--,9391,--,5174,--,4938,5042,--,--,--,--,
累计折旧(万元),--,3049,--,2788,--,2512,2419,--,--,--,--,
固定资产净值(万元),--,6341,--,2387,--,2426,2623,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),6858,6341,2370,2387,2352,2426,2623,2425,2263,1820,1378,
在建工程(万元),--,--,3053,34,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,0,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),40,42,27,29,31,33,11,--,0,1,1,
开发支出(万元),928,787,202,0,--,--,--,--,--,--,--,
商誉(万元),--,--,--,0,--,--,--,--,--,--,--,
长期待摊费用(万元),92,85,17,23,34,37,10,27,64,101,43,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),788,775,749,731,675,653,652,624,391,260,90,
其他非流动资产(万元),670,670,838,1024,1,1,1,--,--,--,--,
非流动资产合计(万元),9377,8700,7256,4228,3092,3150,3297,3076,2719,2181,1512,
资产总计(万元),57225,55369,52055,55370,38419,38921,37867,35765,28462,22240,15348,
短期借款(万元),3500,1000,1000,4360,4180,5550,5680,4680,2568,2180,700,
向中央银行借款(万元),--,--,--,0,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,0,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,0,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,0,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,0,--,--,200,316,298,111,540,
应付账款(万元),3337,3910,2456,3230,2504,2411,3215,5273,3870,1945,2504,
预收账款(万元),123,115,152,148,107,102,119,36,70,77,--,
卖出回购金融资产款(万元),--,--,--,0,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,0,--,--,--,--,--,--,--,
应付职工薪酬(万元),743,871,958,774,592,609,614,668,650,706,447,
应交税费(万元),1550,1480,1323,1383,1366,1304,1371,1580,1133,784,560,
应付利息(万元),42,41,13,16,11,11,11,10,5,3,--,
应付股利(万元),--,771,--,0,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),258,199,74,235,218,141,122,121,122,211,74,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,0,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,0,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,0,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,0,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,0,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,0,--,--,--,--,--,--,--,
流动负债合计(万元),9553,8387,5977,10146,8976,10127,11332,12684,8715,6018,4826,
长期借款(万元),--,--,--,0,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,0,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,0,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,0,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,0,--,--,--,--,--,--,13,
长期递延收益(万元),--,--,--,0,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,0,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,0,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,13,
负债合计(万元),9553,8387,5977,10146,8976,10127,11332,12684,8715,6018,4839,
实收资本(或股本)(万元),10518,7012,7012,7012,5259,5259,5259,5259,5259,5259,5000,
资本公积(万元),14835,18341,18341,18341,5218,5218,5218,5218,5218,5218,2977,
减:库存股(万元),--,--,--,0,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,0,--,--,--,--,--,--,--,
盈余公积(万元),1982,1982,1982,1982,1611,1611,1611,1259,922,574,254,
一般风险准备(万元),--,--,--,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20392,19699,18793,17935,17392,16735,14491,11372,8370,5171,2284,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,-1,-8,
归属于母公司股东权益合计(万元),47669,46980,46077,45223,29441,28793,26534,23080,19745,16221,10507,
少数股东权益(万元),2,2,2,2,2,2,2,1,1,1,1,
所有者权益(或股东权益)合计(万元),47671,46982,46079,45225,29442,28794,26535,23082,19746,16222,10508,
负债和所有者权益(或股东权益)总计(万元),57225,55369,52055,55370,38419,38921,37867,35765,28462,22240,15348,		
  
