报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),25830,63164,18164,22335,24197,25596,21855,20549,24901,35856,12252,14540,12434,14801,16173,18097,17085,26735,20506,34239,24754,25823,24713,31021,42587,37342,64246,51920,57342,43734,46783,58779,9248,6054,6419,7734,10801,11061,7575,11063,4368,2250,5498,3193,1953,2024,4182,7443,5704,4102,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
交易性金融资产(万元),139,112,120,117,144,160,202,226,265,325,271,274,322,359,213,495,270,178,246,153,164,139,--,--,--,21,743,904,1062,1463,3226,1760,33,30,33,35,38,21,20,31,15,10,11,14,23,26,28,23,16,10,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收票据(万元),223,103,--,--,--,--,--,--,--,--,--,--,--,4,2,10,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,60,76,--,0,0,9,
应收账款(万元),41357,47365,6664,6506,6551,7719,9616,7204,6484,6258,6876,6874,6228,7595,8082,5827,6483,10315,6027,5407,6181,10666,13926,12405,10103,10540,5568,2581,4101,7177,5392,4593,5555,6092,5439,3379,3544,3308,3728,3371,3385,3650,3254,4178,4357,4940,3160,3063,2312,1892,
预付款项(万元),6769,8370,150,427,298,1179,712,1428,1886,632,1635,934,1160,1860,4499,2583,1301,778,1093,1171,1055,1962,752,1619,4093,2832,1614,762,261,1024,908,521,577,655,509,568,502,451,267,252,189,310,640,557,514,1041,260,375,147,235,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收利息(万元),31,56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,0,--,0,--,0,0,0,
其他应收款(万元),--,3324,2215,2333,2517,2331,2662,2649,2375,2264,2415,2216,2676,2202,3023,2940,3167,2469,2529,2329,3885,2250,2962,3271,2711,2225,2154,2393,2051,3596,2130,1914,4867,5656,1698,2201,2153,1962,4640,3427,3476,4036,4122,3848,3019,2830,5494,5523,5908,9905,
