报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),336357,425609,446073,513619,412763,424236,358277,346519,343163,329489,430674,447237,580149,425423,478191,334802,343230,252363,281120,257770,274274,147377,531167,364833,332364,172885,214347,275593,247785,226839,186008,257740,229433,224129,216575,215943,247190,249136,235575,111932,89625,78154,118478,126498,157135,77244,144538,130799,130480,139049,
结算备付金(万元),--,--,--,0,0,--,0,0,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,0,0,--,0,0,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),14493,--,--,0,0,--,0,0,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,2126,1427,1580,1061,
衍生金融资产(万元),--,--,--,80,0,0,19,29,--,2261,0,13,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),9724,4626,3221,3399,2195,1380,2513,2533,816,950,220,1655,1561,4395,1760,702,10540,10776,130,345,497,989,1380,1161,1337,1342,2265,3248,5587,4087,3321,5531,5597,3684,4922,6144,6586,5731,6932,6590,8548,23443,6899,7040,11442,16346,6414,6383,7208,21093,
应收账款(万元),600045,447680,503199,479416,472274,391379,343167,288646,307918,265240,249826,216439,259346,248828,279028,244062,230627,261993,136857,174810,174672,181461,128775,137508,161062,191924,145456,147055,163515,196504,143919,125440,149249,93689,126772,116989,130969,101303,74508,73854,85175,83650,81092,64952,76790,52631,50752,65212,86965,58028,
预付款项(万元),205926,41761,46559,28957,45425,31844,52182,34915,58396,29341,28067,20415,32488,32602,154288,117866,108643,99029,58476,27478,33394,26012,13462,24727,21129,15576,17021,9895,12066,11689,23783,15484,21859,21597,27858,30649,41488,9346,50681,26249,33810,18422,24742,16670,14684,5674,63919,31778,30066,33775,
应收保费(万元),--,--,--,0,0,--,0,0,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,0,0,--,0,0,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,0,0,--,0,0,--,--,0,0,0,--,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),2245,2990,1897,2930,1215,3016,1223,3141,1322,3131,1347,850,627,366,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,248,346,360,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),1967,1829,2867,3048,752,4465,4465,15127,4443,4443,3683,15579,15579,15579,730,11047,11047,11047,950,950,950,950,950,196,--,--,--,1558,--,--,--,--,--,--,--,0,--,0,--,0,--,1260,--,--,--,--,2000,--,--,0,
其他应收款(万元),--,93526,--,23071,19850,23529,30505,36665,27633,32013,36273,29523,56830,55392,44220,36036,56061,56204,33996,22356,4718,8352,8739,8016,3997,2065,7139,4250,4789,3279,2011,1888,3236,4092,16565,5742,24395,13969,2027,3785,2677,2253,7500,8202,1532,1606,2545,7357,2790,1291,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
