报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),11511,8658,9921,11088,7145,14018,14952,22167,7643,21611,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),50,0,173,0,69,--,573,601,469,--,
应收账款(万元),53791,49235,35629,27961,26526,22001,15360,14145,11701,7693,
预付款项(万元),2515,1411,2060,1174,727,722,604,623,1897,1943,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1334,1306,1177,968,1080,1167,779,969,533,581,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),19428,17552,17239,14110,13904,13344,11084,14893,14055,13596,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,90,
其他流动资产(万元),10000,248,2500,2680,5655,312,2764,1490,1681,185,
流动资产合计(万元),98630,78411,68698,57981,55106,51563,46117,54889,37980,45699,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,0,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),48,48,48,48,48,48,49,56,62,97,
固定资产原值(万元),--,64900,--,64896,64597,64516,64170,--,--,--,
累计折旧(万元),--,40086,--,38235,37424,36555,34695,--,--,--,
固定资产净值(万元),--,24815,--,26662,27172,27961,29476,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),23961,24815,25690,26662,27172,27961,29476,33536,34645,34110,
在建工程(万元),59757,52090,50329,48547,43357,38269,30439,20309,12837,5482,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),12957,13218,13472,13686,14054,14315,14728,15493,16074,18064,
开发支出(万元),7829,6905,6120,5444,4791,3660,3067,1647,250,4120,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),723,464,541,617,662,723,845,1100,1080,862,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5950,5950,5075,5075,4350,3808,3552,3228,3558,2806,
其他非流动资产(万元),3662,4274,3725,2031,4527,4716,5109,3950,4203,2431,
非流动资产合计(万元),114887,107764,104999,102109,98961,93500,87265,79318,72710,67973,
资产总计(万元),213517,186175,173697,160090,154067,145064,133383,134207,110690,113671,
短期借款(万元),2000,2000,2100,3350,3350,4850,--,3180,3500,3820,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1480,693,568,1324,1238,811,--,175,203,531,
应付账款(万元),6859,3913,4226,2264,2484,3177,3829,3818,3893,1577,
预收账款(万元),4198,4726,4704,5124,5075,4214,5554,2652,2070,1571,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),815,883,649,1005,553,538,915,648,850,879,
应交税费(万元),3178,1147,1149,910,163,113,697,130,100,99,
应付利息(万元),46,48,52,54,52,48,42,7,--,--,
应付股利(万元),--,--,--,0,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),50311,34415,25986,23038,17232,13413,12517,7962,7482,7671,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2774,2754,1754,3436,5077,4319,7621,15874,8323,--,
其他流动负债(万元),430,430,430,430,416,423,317,72,68,15,
流动负债合计(万元),72091,51009,41617,40934,35641,31905,31494,34518,26489,16162,
长期借款(万元),26747,29524,27698,28136,28575,25041,18787,27211,37533,44670,
