报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),95688,102227,112595,130196,73159,86980,94185,122541,108791,94455,149228,108229,76179,100982,90494,97235,92994,74999,71726,97301,73589,73918,89980,56826,90452,124336,81165,97118,103451,111808,152906,146766,107276,108944,94205,99360,87771,99005,94346,57366,38755,35137,48122,49212,35431,30945,31000,35114,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,30,30,30,180,180,180,180,180,380,351,353,383,3890,13865,2905,3713,2771,2287,3750,3626,2878,2964,410,2452,471,616,921,4013,310,310,294,490,249,266,68,--,--,--,187,144,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),357,608,5626,2023,2977,2259,1824,535,637,2500,1294,9300,672,1192,4350,4519,3026,6913,10147,5036,2675,3081,3366,10004,4035,7957,10278,5088,20400,35369,22161,19948,15926,2593,2890,281,2940,10304,6897,12620,17327,9582,15155,22947,10843,4921,10467,457,
应收账款(万元),81834,58913,55941,51536,135265,77513,86613,109524,75996,97532,61733,58284,33296,25608,25116,26197,43195,69928,79462,82823,29463,22163,31055,23399,46401,21739,26629,16498,19826,36136,26180,14205,17144,15853,13575,9442,7764,9127,7221,7126,11532,9117,10048,13167,15021,11541,11530,11795,
预付款项(万元),68986,67844,87660,79716,122944,83780,85253,55899,36803,46696,46913,48801,30582,24519,35142,45340,34792,32905,33739,37427,31161,27626,12070,12605,45353,57836,63691,84632,36036,26200,97252,106169,88201,78663,71023,36034,18175,27146,40807,29486,28752,15019,41042,12756,12586,12997,14247,11044,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
