报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),21839,29163,18297,32132,55140,13166,10136,12957,13557,18182,18653,58901,21577,14703,7979,42386,37897,28375,37263,41774,48419,48922,55610,60187,60720,66468,75168,74677,76402,77635,3366,2288,13246,1887,2341,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,57,--,--,10,244,--,--,47150,20450,22650,--,--,--,2400,--,3100,4400,11700,7000,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,--,--,30,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,10,--,15,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收账款(万元),6390,6291,6558,7070,6703,5637,4232,5606,5385,5183,5297,4754,4516,5840,5900,5506,5292,5543,5472,4503,4694,5744,4754,4220,5266,5211,4688,4273,4494,4612,3487,3345,3102,2160,3177,
预付款项(万元),986,591,859,412,662,206,431,458,119,62,185,166,414,273,2009,2320,2230,1592,2604,3046,2111,2206,5165,4013,3977,2022,3744,411,340,215,245,61,245,386,238,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),22,36,14,21,19,--,--,10,20,141,112,67,74,25,68,70,114,60,81,121,133,256,503,364,394,424,502,749,447,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),955,381,514,598,603,760,562,1133,832,740,57,54,68,78,379,369,161,341,424,272,256,353,192,256,286,378,48,230,23,6,182,144,8,28,20,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),42415,40673,36656,13124,12938,11190,10923,9889,10511,12721,11512,12187,13407,14145,12384,12432,11107,11001,11170,9890,9185,8542,7528,8759,8429,8766,8441,11606,8274,7882,6738,6440,4744,6138,5578,
