报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),26378,10228,17789,13877,14616,15185,58354,13574,10857,13808,7863,26207,23753,22424,22292,25253,26085,28134,25122,28324,29475,30852,31005,37088,39722,44225,42399,45441,48032,47244,48569,56565,5928,2613,1242,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6536,4693,6354,4806,4408,4426,3929,4089,3738,3898,6056,7970,8612,5417,5707,5994,6165,4960,6509,7483,6896,5222,5607,4633,6989,3915,4676,4510,4316,2360,2421,1687,2521,1098,1786,
应收账款(万元),19396,23955,24136,25055,23597,24217,23245,19193,18279,16778,14964,15087,15292,16927,17448,17334,16565,18131,17164,17378,18248,17440,15897,15431,12336,12815,11894,10963,9374,10210,9352,8049,5879,6100,4915,
预付款项(万元),544,1925,2397,2898,3173,4142,3292,3670,3357,3575,3202,3588,3316,3395,3747,3525,3565,1118,689,502,486,2411,1189,2009,1695,1824,1049,996,912,2464,1511,442,366,173,41,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
应收利息(万元),80,--,--,323,218,110,--,100,119,51,30,101,23,22,263,239,161,62,58,478,330,267,104,462,311,372,316,623,305,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,
