报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),105202,147770,73383,133975,78324,81562,57809,88106,119861,105993,124304,132346,117734,82064,57840,75593,97086,100495,119070,148997,101538,112320,82992,88389,122301,121130,74017,126027,123411,116476,77876,50448,64612,58722,89100,80276,65810,36306,30808,43863,40089,42457,55470,13978,9019,7554,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,296,296,296,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),1071,508,95,--,161,562,138,80,196,490,624,540,608,460,47,--,--,86,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),81044,94958,81973,94724,94583,85278,66061,84924,82334,78634,76534,57739,81683,79295,93093,94484,98470,118300,109501,82639,105804,111904,93149,74105,84248,113461,78949,49663,75074,81594,72437,68783,65779,71847,47503,45893,34494,43155,39929,32191,26143,27179,15226,16511,6476,16559,
应收账款(万元),105027,58237,83258,76258,69626,62419,73382,66119,61428,52993,77315,78508,63967,60847,80387,83402,61318,45953,61747,67237,58853,40938,68435,75692,62897,43878,69242,74571,49962,36323,58656,63207,43229,30997,55995,54260,44042,38519,54733,47461,52533,42650,49146,18726,28836,23480,
预付款项(万元),14078,12846,15564,15864,15494,15634,17674,17077,25997,22257,21719,20969,20876,23508,25924,24824,24903,24486,24897,24956,28417,27126,31762,25938,19933,19893,17196,16511,20488,17007,4795,4390,2257,2841,2566,3328,3882,3489,3933,3687,3601,1743,656,820,425,485,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),1383,859,613,897,841,390,789,288,309,1094,664,841,707,374,436,97,748,313,--,--,--,--,--,--,--,--,461,617,531,391,65,38,7,25,--,0,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,--,--,--,50,--,--,--,--,0,--,0,--,0,--,0,--,41,--,--,--,0,--,0,0,0,
其他应收款(万元),5876,4969,4409,4084,4411,3523,9111,8155,8495,7712,3508,3165,3174,2418,3258,2952,2685,2304,2493,2903,3947,1090,2308,2420,1135,944,1172,922,982,705,774,588,691,630,830,421,562,655,814,410,656,410,460,363,348,918,
