报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),8777,10047,11103,12917,6891,6656,7823,8102,7482,4997,4426,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),0,53,61,77,60,270,149,194,1047,171,103,
应收账款(万元),4883,5040,3849,4080,4072,3789,3649,2602,2376,2412,2123,
预付款项(万元),200,124,52,24,58,24,26,20,29,110,182,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),16,10,--,2,19,26,--,11,21,47,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),178,85,160,87,356,330,287,286,23,86,1,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),4026,3351,2945,2598,2306,2175,2017,2819,2795,1927,1379,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,4,--,--,--,
其他流动资产(万元),8167,7144,8359,7106,45,82,61,78,90,281,34,
流动资产合计(万元),26247,25855,26529,26890,13806,13351,14012,14116,13863,10031,8247,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,9030,--,1506,--,1441,1425,--,--,864,682,
累计折旧(万元),--,916,--,853,--,805,725,--,--,293,174,
固定资产净值(万元),--,8114,--,653,--,636,701,--,--,571,508,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),8596,8114,710,653,613,636,701,730,747,571,508,
在建工程(万元),0,0,6395,5430,3845,3297,2567,108,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),585,596,484,487,490,494,505,516,1,--,--,
