报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),595619,603131,723946,676040,734023,802650,759746,511718,533763,585098,619996,559107,546732,597499,554808,512011,521514,587192,562286,648914,763979,695772,538605,461610,467607,520446,328121,280066,312951,294814,225289,169922,202568,185955,107470,60245,77009,111222,103113,123034,158542,160661,127646,112426,134276,125266,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1978,1859,1557,1145,1395,1850,2568,3228,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收账款(万元),17133,24285,15039,13242,6189,16889,8250,6637,6409,8135,8174,6304,6720,7263,7268,4691,6264,10594,7108,12908,13843,7826,21138,10801,8040,11020,12900,5903,6675,7047,9062,7439,7211,6784,12578,9306,9067,7658,14392,7265,6742,7934,12563,6209,8241,5872,
预付款项(万元),82570,69851,9610,9647,13971,12339,3789,5224,7478,2188,2762,2499,2851,2246,3668,2498,4689,2999,19814,20168,20805,31187,32362,31986,32690,31474,24405,24220,26286,27409,26490,25338,24982,21267,20335,19737,19770,21732,9704,9820,8113,8495,10558,9826,7333,10801,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,0,
