报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),50104,55670,4723,11618,7662,3497,5327,3685,4045,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,
应收账款(万元),4423,3900,2947,3153,2710,1939,1680,995,630,
预付款项(万元),1446,1967,2764,381,895,479,588,578,160,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),232,84,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),61,19,31,15,25,172,37,45,49,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),6060,6660,6191,5992,2760,1926,1869,1879,1313,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),11041,4540,5500,21,4,3000,--,--,--,
流动资产合计(万元),73367,72841,22156,21180,14055,11013,9501,7183,6196,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,16195,--,14584,10513,--,8461,--,--,
累计折旧(万元),--,6080,--,5042,3351,--,2178,--,--,
固定资产净值(万元),--,10114,--,9542,7162,--,6284,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),10703,10114,9853,9542,7162,6633,6284,5177,1758,
在建工程(万元),2681,2547,1266,1260,69,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
