报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),197571,182389,159252,181408,104381,105530,62278,84809,78647,48809,63808,73196,58223,59470,30352,41960,28817,29033,19471,28373,21565,19984,19636,39485,27694,21630,22556,37866,20932,21025,11856,15813,19759,20852,16943,7691,28916,18780,14186,12703,20324,13855,12330,11381,13964,14716,11858,20796,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),32,440,956,--,--,319,--,--,58,-13,544,-21,99,1082,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,1718,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),4391,3181,41,61,487,811,408,139,631,988,123,106,--,--,143,43,105,20,20,25,5,--,--,--,--,--,--,--,100,138,--,--,35,57,99,99,--,0,--,--,--,--,--,--,--,--,--,0,
应收账款(万元),60336,42479,35324,19737,58246,39827,30686,15764,57026,34894,28323,13999,53027,42528,26687,9869,23436,21864,20392,15218,29110,20105,15451,12836,31143,30707,15715,8236,22212,19756,12375,4768,21888,18389,11288,8678,12954,9546,7015,3446,11428,6412,4076,1832,5072,5528,3695,1301,
预付款项(万元),42698,38781,44778,47204,22097,22086,39050,45316,14531,16632,13824,22720,10191,12514,16028,20091,16467,16806,15329,22921,15330,18131,18341,17556,10689,12856,7774,8560,5672,6431,11718,14958,9147,7296,5575,11451,14529,4022,3389,3939,14184,5039,1234,3567,3888,3664,2551,598,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),22618,3063,5681,2749,3590,3038,3210,1446,8110,6779,8843,5193,7961,3915,2192,1726,4020,3023,3134,1778,508,938,1312,275,3926,2096,1164,2509,4055,4068,1857,2328,1908,1799,1032,1382,3093,1424,1105,1214,376,1769,438,179,1005,522,1008,1027,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),80359,95431,105015,90105,54430,77775,98919,89338,47076,60284,73695,77164,62037,84142,81867,72392,50396,73036,73021,74231,34755,49415,58882,58945,37509,46766,67514,68034,72734,92434,104545,72577,47694,59995,71096,74256,21503,29825,24310,20314,11638,17848,18828,17048,8272,11526,11322,9602,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),17859,17605,18978,16246,14541,16546,14942,17294,13671,12625,12688,14223,10853,13760,3006,2971,2071,2435,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),425863,383368,370053,357539,257772,265932,251211,254105,219751,180997,201847,206578,202391,217412,160275,149066,125312,146216,131368,142545,101273,108572,113621,129098,110960,114055,114722,125204,125708,143851,142352,110444,100432,108388,106032,103557,80995,63597,50005,41615,57950,44922,36906,34007,32201,35956,30434,33325,
发放贷款及垫款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),4117,4230,4278,4449,4843,5012,5147,5221,5386,5454,5533,5601,5684,5712,13942,14882,15183,15002,15953,16128,15197,3092,5497,4931,4340,4885,6124,5899,5267,4215,3928,4070,1974,1933,2539,2551,2532,2621,2678,2758,2637,--,--,--,--,--,448,450,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,58,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,82,82,--,--,--,--,--,--,--,--,--,0,
固定资产原值(万元),--,258776,--,241394,--,208282,--,201943,--,202757,--,189809,--,186584,--,151974,--,133749,--,132981,--,128751,--,104063,--,86495,--,79384,--,79272,--,71499,--,61078,--,59847,--,56062,--,47897,--,29196,--,29593,--,28198,--,28056,
累计折旧(万元),--,91275,--,85396,--,77931,--,71267,--,69260,--,62458,--,56422,--,43587,--,38834,--,34475,--,30692,--,27163,--,24344,--,21293,--,20908,--,18398,--,16282,--,14321,--,12557,--,10763,--,8360,--,7550,--,6674,--,5696,
固定资产净值(万元),--,167501,--,155998,--,130350,--,130677,--,133498,--,127351,--,130162,--,108387,--,94916,--,98506,--,98059,--,76900,--,62151,--,58092,--,58364,--,53101,--,44796,--,45527,--,43505,--,37135,--,20835,--,22043,--,21524,--,22361,
固定资产减值准备(万元),--,364,--,364,--,364,--,364,--,364,--,364,--,713,--,364,--,364,--,364,--,367,--,367,--,367,--,367,--,367,--,367,--,373,--,373,--,373,--,373,--,377,--,377,--,83,--,83,
固定资产(万元),166602,167136,152711,155634,150403,129986,129575,130312,131457,133133,134829,126987,128076,129449,107507,108022,97291,94552,96153,98142,95960,97691,75773,76533,63168,61784,57348,57724,55266,57996,57470,52733,44404,44423,44725,45154,42205,43132,36099,36762,19834,20459,21080,21666,21254,21440,21062,21387,
在建工程(万元),50760,33573,43494,38628,29467,37435,32360,32213,26957,23879,20452,15982,10353,5695,5501,6890,12274,16432,15643,12830,9634,7839,26305,22767,26560,27297,25100,22700,16631,8020,6061,6731,12132,10478,8584,5939,3281,2388,8407,7856,7752,9664,6832,5474,1483,822,635,429,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,1191,25,25,25,25,25,25,25,25,25,25,25,7,7,7,7,7,7,7,--,--,--,--,--,0,--,--,11,32,17,17,17,17,--,0,11,0,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),7310,6531,6605,6748,7151,6581,6276,5266,5525,6012,6426,6071,5041,5520,621,624,652,651,681,668,708,717,712,710,254,259,121,122,110,119,116,120,121,120,116,112,113,117,113,111,117,491,412,302,300,348,699,384,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),16432,15323,16428,16404,14718,14867,15049,14876,13449,13509,13591,13682,13948,14102,12981,13140,13445,11553,11713,11856,11007,11142,11162,11289,11403,11533,11575,10183,10797,10765,10392,10442,11196,8804,8887,8886,8727,8462,8544,8583,5338,4676,3241,3272,3053,3016,2731,3103,
开发支出(万元),2016,2576,2376,2491,2491,2491,2491,2491,3891,3891,3891,3891,3891,3891,5153,5122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,1974,1974,2202,2202,4166,4166,4166,4166,6006,6006,6006,6006,6028,6028,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778,--,--,--,--,2,2,2,0,
长期待摊费用(万元),4406,4542,4646,4725,3920,4005,2444,2257,1608,1654,1491,1566,1606,1612,951,990,1033,1074,1118,1123,1180,1167,1188,1208,1284,1467,1493,1469,37,126,106,108,165,172,182,173,217,216,218,219,265,266,267,268,20,21,22,24,
