报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),84117,60385,124466,91112,84950,83035,49004,111783,114341,118782,810,1160,981,945,1123,960,1152,1290,1470,1830,2782,2802,1772,1167,1220,691,910,571,434,992,906,562,504,146,447,15,36,36,38,110,493,34,86,83,62,65,73,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
应收票据(万元),2645,2843,2644,2811,567,96,465,571,80,151,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,1,1,1,--,8,
应收账款(万元),128632,117192,111781,34635,31697,29848,25920,22638,18305,13504,2866,3202,3829,3654,3668,307,337,766,279,540,185,--,0,151,503,190,156,79,79,--,--,1,1,5,2,66,85,74,1,50,49,45,40,343,483,483,479,
预付款项(万元),7424,5388,11851,3047,1624,4419,2839,4632,662,680,--,0,--,2,2,10,9,45,39,33,39,1743,45,1803,238,267,8,0,--,--,--,--,0,--,0,--,0,0,0,4,0,1,2,1029,1029,1065,1065,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
其他应收款(万元),4313,5565,4511,4103,1470,2538,1529,679,701,655,5,6,5,40,7,81,32,11,25,65,49,99,221,1266,1239,1197,1079,1048,1059,12,14,66,63,48,36,93,104,455,537,2598,1332,2694,2786,3039,3188,3463,3587,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
存货(万元),65549,80396,102266,114152,116980,88169,54360,19841,9222,12864,2971,2647,2672,882,762,3277,3046,1813,2122,2672,2954,2090,2854,1273,338,289,112,180,--,6,--,3723,3742,3761,3780,3800,3819,3838,3857,3940,3958,3982,3983,3869,3874,3889,3905,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
其他流动资产(万元),6700,45666,7525,19608,34192,11090,39245,3219,2957,2600,130,138,140,119,121,160,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
流动资产合计(万元),299379,317435,365045,269467,271481,219194,183362,163363,146268,149236,6782,7154,7627,5642,5682,4796,4577,3925,3935,5141,6009,6733,4892,5659,3538,2634,2267,1878,1573,1011,919,4351,4309,3960,4264,3974,4043,4403,4432,6702,5832,6756,6898,8363,8636,8965,9117,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
可供出售金融资产(万元),150,150,150,150,150,150,150,150,150,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
长期应收款(万元),3304,3299,3293,3336,3383,3303,3292,3593,3506,2737,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,774,774,774,774,772,772,772,772,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
投资性房地产(万元),968,994,1020,--,--,--,--,--,--,--,12538,12538,12538,12635,12635,12632,12632,12632,12632,12495,12495,12495,12495,12482,12482,12482,12482,12477,12477,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
固定资产原值(万元),216938,--,186667,--,115086,--,106893,--,99711,--,74,--,74,--,74,--,103,--,93,--,91,--,79,--,77,--,70,--,69,--,1285,--,1296,--,1361,--,1871,--,5350,--,12694,--,15345,--,15517,--,15809,
累计折旧(万元),48512,--,43395,--,27569,--,24839,--,22528,--,48,--,46,--,42,--,68,--,64,--,61,--,57,--,54,--,51,--,49,--,229,--,230,--,255,--,512,--,1479,--,7040,--,7931,--,7864,--,7844,
固定资产净值(万元),168426,--,143273,--,87518,--,82054,--,77183,--,26,--,28,--,32,--,35,--,28,--,31,--,22,--,23,--,19,--,20,--,1056,--,1066,--,1106,--,1360,--,3872,--,5654,--,7414,--,7652,--,7965,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,11,--,11,--,11,--,11,--,11,--,11,--,11,--,11,--,11,--,11,--,665,--,665,--,665,--,835,--,835,--,1942,--,2780,--,2826,--,2851,
固定资产(万元),168426,150522,143273,87955,87518,83216,82054,76125,77183,77788,16,17,17,19,21,23,25,15,17,19,20,9,11,12,13,8,8,8,9,387,391,395,401,406,441,449,524,3003,3036,3630,3712,4522,4634,4721,4827,4972,5114,
在建工程(万元),101600,114714,103948,112443,88934,66159,58578,34126,27905,24390,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,117,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
无形资产(万元),29431,29646,30017,8717,8738,8732,8776,8863,8947,8729,--,0,--,--,0,1,1,1,2,2,3,3,3,4,5,--,--,--,--,2774,2795,2815,2835,2855,2875,2895,3247,3270,3292,3314,3337,3359,3382,3404,3426,3449,3471,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
商誉(万元),50760,50760,50759,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
长期待摊费用(万元),637,640,652,608,618,594,632,507,510,513,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
递延所得税资产(万元),5224,5122,4096,3229,2679,2232,1692,588,534,446,67,22,28,27,28,4,8,8,9,0,0,0,0,12,12,12,12,7,7,7,7,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
其他非流动资产(万元),3019,3019,3019,6882,4138,4603,4021,4401,2951,3248,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,--,0,
非流动资产合计(万元),363518,358865,340227,223320,196157,168989,159196,128354,121804,118001,12621,12577,12583,12681,12684,12659,12666,12657,12660,12517,12518,12508,12510,12510,12511,12502,12502,12492,12492,3168,3192,3210,3236,3262,3316,3344,3772,6272,6328,7718,7822,8655,8789,8898,9026,9193,9358,
