报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),67317,69578,61120,61222,46897,74252,80083,65590,75413,94459,61944,62323,68457,79862,60805,65843,71262,78709,70862,78185,83177,77869,77216,77998,84830,93667,91194,85827,87807,17155,14540,13301,14228,8855,5265,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,60,60,84,84,408,408,570,570,587,587,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),8995,11729,12354,14284,6866,6707,1687,2150,3573,3567,719,1884,1193,1890,467,422,835,1036,1260,1088,643,1340,1265,703,1123,1047,499,315,172,383,96,100,0,0,50,
应收账款(万元),157981,141744,146090,131020,137652,109203,96616,82124,71368,51224,68612,61837,52040,45958,50890,44612,41285,33719,36856,28808,24095,19490,22097,19310,16705,12468,12889,9786,8679,7459,8694,7648,5555,4965,4986,
预付款项(万元),8143,6286,5784,6356,5412,4135,6173,6205,6198,4053,7825,8642,4364,2597,2858,2343,2081,2096,2074,2213,2008,2234,3459,2312,4782,981,487,185,392,453,62,83,50,63,42,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),347,253,460,350,264,381,1175,814,489,179,1517,1157,677,197,1287,817,1001,521,1016,1354,818,2244,1843,2072,1578,1565,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),4526,5861,6982,5018,2085,3603,3216,2930,3702,2057,2500,1947,2483,1652,3037,2835,1970,1498,2426,2617,1904,1516,1595,1333,1940,1148,1736,1373,1036,568,502,219,245,864,707,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),91,75,108,175,86,86,223,165,165,106,199,147,112,105,146,88,78,78,551,458,454,435,446,548,--,--,--,471,286,92,470,559,383,531,162,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),483,377,389,474,457,514,593,612,457,681,217,462,731,784,254,577,791,865,558,266,469,619,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),6131,6258,6512,6667,6542,6468,210,1953,1135,1631,914,2770,832,2432,--,--,700,1200,--,--,--,1,--,0,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),254014,242161,239798,225566,206260,205349,189975,162542,162559,158018,144531,141254,131295,135885,120314,118107,120589,120309,115602,114989,113568,105749,107921,104276,110959,110874,106805,97956,98372,26110,24364,21909,20461,15277,11211,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),7006,7026,6900,6586,3744,3294,3600,3600,3600,3600,3200,1350,1350,1350,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,990,920,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),5158,5639,529,669,--,--,--,--,--,--,--,--,--,--,1350,1350,100,100,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,39697,--,38868,--,38173,--,35267,--,33943,--,32465,--,29038,--,27032,--,3403,--,3228,--,2700,--,2463,--,1492,--,1162,--,894,0,899,918,0,0,
累计折旧(万元),--,7802,--,6832,--,5831,--,4892,--,3956,--,3254,--,2492,--,1975,--,1790,--,1621,--,1452,--,1219,--,674,--,568,--,505,0,478,537,0,0,
固定资产净值(万元),--,31896,--,32036,--,32341,--,30376,--,29987,--,29212,--,26546,--,25056,--,1613,--,1606,--,1248,--,1243,--,817,--,594,--,389,0,420,381,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),31455,31896,32434,32036,32080,32341,30915,30376,30031,29987,30160,29212,29364,26546,26748,25056,2533,1613,1627,1606,1169,1248,1310,1243,806,817,862,594,491,389,424,420,381,597,486,
在建工程(万元),23,--,40,--,541,--,--,--,--,--,--,--,--,--,--,--,18607,14997,11404,9702,6509,7012,939,180,39,--,--,--,--,--,0,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),9185,9312,6027,6296,5781,5885,5709,5763,5900,5984,4731,4798,4225,4241,4071,4123,4177,4196,4252,4284,4358,4356,3631,3641,45,20,22,25,23,25,25,28,28,46,48,
开发支出(万元),4910,3607,3576,1918,3805,3354,2643,2398,1608,1466,1787,1639,1028,1028,476,476,476,475,293,293,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),9396,9396,9396,9396,9396,9396,9506,9506,9564,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,3948,3948,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),192,217,52,65,181,153,131,155,157,76,93,96,117,122,158,143,155,173,195,216,236,78,248,240,30,44,65,85,106,124,127,135,179,263,84,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),4962,4867,2813,2744,2607,3293,2886,3161,2326,2903,1069,1056,925,890,621,618,497,497,613,612,502,502,392,392,278,278,201,201,102,102,123,106,68,93,43,
其他非流动资产(万元),714,542,553,631,556,660,781,635,606,4301,1296,1033,1811,1418,1508,1405,1079,857,1287,1285,996,807,245,253,260,268,275,283,290,298,0,0,0,0,0,
非流动资产合计(万元),73002,72502,62319,60340,58690,58377,56171,55593,53791,52820,46838,43688,43323,40098,39435,37675,32127,27410,24173,22502,18274,18505,11704,10817,1458,1426,1424,1187,1012,937,699,690,656,1000,660,
资产总计(万元),327016,314662,302117,285905,264950,263727,246146,218135,216350,210838,191368,184942,174618,175983,159749,155782,152716,147720,139776,137491,131841,124254,119624,115093,112417,112300,108229,99143,99383,27047,25063,22599,21117,16277,11872,
短期借款(万元),26800,18300,22800,19800,4000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,98,98,--,--,--,--,--,--,83,83,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付账款(万元),989,1519,2877,2824,2765,2604,713,646,1847,1169,1228,1045,793,1402,468,1169,2594,2006,473,156,507,956,267,405,569,746,208,165,269,373,318,427,647,255,233,
预收账款(万元),4249,5597,6158,4897,7457,5226,5161,5249,4192,4304,2210,1492,620,1248,908,1213,1743,1623,721,441,555,1193,1067,1011,771,569,784,1309,1480,496,962,643,436,884,268,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),10944,21229,17048,11399,9658,14887,12196,8590,6144,10043,7423,5745,4854,7380,6944,5519,4303,6675,5674,4451,3632,5242,4256,3083,2266,3717,3490,2429,1868,3115,2776,2484,2984,2342,2481,
应交税费(万元),3239,4085,2052,2274,1895,2838,939,2361,1303,2361,942,2778,1599,1994,1927,1616,302,1204,1245,1299,329,559,784,687,715,1089,695,661,137,343,379,232,677,581,246,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付股利(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1042,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
