报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),28758,27702,21234,24290,23360,23373,20896,20614,21712,21250,21272,34664,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),32170,25972,26624,19775,13439,17614,10411,11839,18335,10744,9329,10685,
应收账款(万元),9093,8433,13149,11819,13989,13733,8522,8636,7385,9562,6438,6807,
预付款项(万元),723,656,1067,175,1872,812,246,252,561,1205,1986,5458,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),86,58,27,57,87,58,85,99,103,102,102,91,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),464,414,600,468,495,544,350,442,444,997,744,1011,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),57354,56989,54789,51049,51524,50953,56758,62131,66441,62078,57465,67484,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),400,431,719,521,404,457,1391,1516,1709,2152,1934,--,
流动资产合计(万元),129048,120655,118209,108155,105170,107544,98659,105530,116689,108089,99270,126199,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,117402,--,117322,--,116458,116098,--,114293,109929,--,--,
累计折旧(万元),--,54730,--,51428,--,47837,44145,--,36936,29445,--,--,
固定资产净值(万元),--,62673,--,65895,--,68621,71952,--,77357,80484,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),62931,62673,64320,65895,66779,68621,71952,74959,77357,80484,72347,48906,
在建工程(万元),10513,9234,5627,4844,3997,3997,11,545,1440,3827,10572,11748,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,392,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7533,7581,7628,7677,7791,7906,8118,8348,8530,12796,13388,13889,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3747,3755,3659,3784,3904,3758,3596,3569,3554,3276,2788,1328,
其他非流动资产(万元),1401,1308,1533,1264,87,133,144,190,203,213,269,126,
非流动资产合计(万元),86126,84550,82767,83463,82558,84416,83821,87611,91085,100596,99365,76389,
资产总计(万元),215173,205206,200976,191617,187728,191960,182480,193141,207774,208685,198635,202589,
短期借款(万元),23800,23800,29750,27750,34000,37000,36500,32176,31316,34822,37633,27962,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,304,87,353,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),11157,11596,10866,8165,9478,11607,6225,6366,9694,8575,6811,5270,
应付账款(万元),28303,21221,18253,16055,16379,16759,12339,15901,15965,19776,14128,19297,
预收账款(万元),17300,16418,14898,12721,8338,8079,11058,19755,26913,21590,22726,38350,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4669,4080,3602,4513,4301,3787,4358,3608,4286,4210,3683,3536,
应交税费(万元),1242,2104,277,611,1094,1714,832,2221,1525,2033,1004,665,
应付利息(万元),55,26,64,36,58,45,50,51,75,99,111,97,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,5000,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4998,5020,4463,3965,3640,3586,3147,3106,3323,2906,2637,3031,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,5400,10400,--,--,19500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
