报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
存货(万元),115011,139373,128950,131873,117024,118989,117832,118770,111685,107747,103459,110975,111136,132890,126995,136501,124274,131224,116883,110467,99113,103083,95056,86300,74359,74635,66001,67322,53851,67152,57673,59168,48806,53475,48172,46439,43282,29291,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
一年内到期的非流动资产(万元),--,1745,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,7,7,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),273,--,2466,2038,1512,1111,1100,1045,890,--,--,--,50,--,--,--,0,--,3000,--,0,193,--,--,200,--,0,--,--,--,--,--,--,0,0,0,12,12,
流动资产合计(万元),275086,278110,325488,265859,275390,294097,284702,286916,272514,265629,258803,260990,230603,247296,239901,232879,220253,211175,196572,187234,179069,181009,180024,169765,161499,146432,139932,134083,130572,130579,133469,149117,163399,84877,80369,75470,69965,49388,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
可供出售金融资产(万元),646,646,646,646,646,646,646,626,626,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),165259,161296,111930,75956,72916,53279,52670,50322,49234,51309,48813,50387,48891,48251,47427,43630,42890,44035,32742,32852,32927,29655,25747,19199,16858,16339,14218,12206,9583,9122,1506,1104,1591,1575,1530,1527,1315,1389,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
投资性房地产(万元),7215,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),189443,--,179030,--,170696,--,143082,--,144746,--,134780,--,133771,--,121150,--,119578,--,114705,--,110027,--,105266,--,98286,--,86847,--,74379,--,62705,--,60518,0,58970,58776,--,0,
累计折旧(万元),88458,--,84031,--,79421,--,73303,--,71202,--,64748,--,60371,--,52696,--,48021,--,43504,--,39172,--,35038,--,31102,--,30590,--,24591,--,22112,--,19785,0,17537,15452,--,0,
固定资产净值(万元),100986,--,94999,--,91275,--,69780,--,73545,--,70031,--,73400,--,68454,--,71557,--,71201,--,70855,--,70229,--,67185,--,56256,--,49789,--,40591,--,40733,0,41433,43324,--,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,0,
固定资产(万元),100986,93795,94999,100306,91275,76289,69780,71412,73545,68946,70031,71695,73400,66034,68454,69382,71557,69342,71201,69154,70855,68379,70229,74846,67185,67615,56256,52741,49789,50634,40593,41438,40733,40357,41433,43324,34366,29043,
在建工程(万元),--,17277,15177,13720,13088,18655,16150,11890,10011,8869,4720,3750,3602,5103,5766,5754,5040,4861,4429,6350,5285,4193,2839,1942,6641,5282,12018,16261,13874,8392,12871,10358,7462,5445,4486,1567,8379,6404,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),10371,11734,11779,11918,11976,10897,10977,11066,11133,11044,11054,9453,9548,9363,6276,5499,5552,5498,5541,5447,5482,5651,5692,5860,5651,4664,4671,4706,3439,3076,3061,3100,3141,3180,3189,3274,3424,1241,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),2024,2047,1997,2009,2018,1382,2011,1958,1949,1646,1630,1624,1591,1600,1559,1501,1641,1059,1175,1184,1179,1065,1069,1125,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),216,244,268,291,305,144,172,184,198,103,100,70,9,10,12,21,17,10,11,13,20,36,42,47,56,65,50,40,45,57,48,--,--,0,2,6,14,22,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
递延所得税资产(万元),4562,4582,5655,5027,4580,4865,4883,4686,4330,3883,3829,3761,3430,2548,2508,1877,1731,1898,1917,1888,1933,1650,1286,894,879,772,690,658,607,517,514,507,474,422,388,360,403,333,
其他非流动资产(万元),4500,4500,4500,4500,4000,1750,1750,1750,1750,--,--,740,740,740,1340,2135,2135,740,740,740,740,740,--,0,0,252,252,252,252,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),301334,296121,246951,214373,200803,167906,159039,153893,152775,145799,140177,141479,141210,133649,133341,129799,130563,127443,117757,117628,118422,111369,106904,103913,97269,94987,88155,86865,77588,71798,58593,56507,53402,50979,51029,50058,47901,38432,
资产总计(万元),576419,574231,572439,480232,476193,462003,443741,440809,425289,411428,398980,402470,371813,380945,373242,362678,350816,338618,314329,304862,297491,292378,286928,273679,258768,241420,228087,220948,208160,202377,192062,205624,216800,135856,131398,125528,117866,87820,
短期借款(万元),86433,77076,87923,74511,74641,64785,55574,50936,47110,44753,35253,41787,45333,43041,41605,33297,35223,32747,28592,21461,16419,5149,5027,1000,1000,1000,0,500,--,--,--,13500,26400,32761,35113,28210,21414,20609,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
应付票据(万元),--,--,32009,29923,32198,30240,24699,24300,24134,23424,18946,13975,14178,19038,19700,20105,20434,13878,11846,14708,15554,12862,11614,10453,13361,11586,8798,7908,8597,6611,7519,10892,10088,9710,8923,6112,790,735,
应付账款(万元),--,--,46875,48783,44997,42423,42895,40588,40388,37129,35493,33192,36229,28301,30311,32220,30494,30293,26730,23911,23176,23864,23046,23521,20612,19522,20370,22007,18199,16599,14265,16435,14923,12408,10089,12179,14135,8918,
预收账款(万元),44742,76833,63171,63975,64639,65334,61595,66358,59210,62270,66007,74853,78582,98341,91928,90884,81076,88501,72584,74083,71226,78168,77164,65346,52414,54906,45993,38992,34612,44051,34584,30473,29456,34756,32581,37293,37635,25007,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
应付职工薪酬(万元),978,791,921,882,921,723,681,634,594,498,919,1209,434,517,481,513,407,404,396,350,322,-400,357,329,213,-425,222,237,115,-316,91,179,151,237,220,184,235,498,
应交税费(万元),10617,8647,8033,7590,6809,5345,9597,9391,10817,7463,8441,6128,8867,7251,7500,5885,5408,3838,5712,4664,6111,4746,4481,5296,5673,3927,3459,2209,3790,1168,2511,1862,4994,4354,4583,2549,1301,199,
应付利息(万元),221,--,113,60,221,--,37,45,165,155,93,31,5,--,--,--,47,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,173,
应付股利(万元),15,--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
其他应付款(万元),--,30685,33750,2201,1895,5865,2313,1268,590,1347,2011,2107,1205,2645,2142,2520,1348,1058,1618,459,718,3114,2717,2743,2694,2002,1784,1687,1648,285,412,577,391,270,411,260,344,1604,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
一年内到期的非流动负债(万元),14750,--,--,--,--,--,--,--,--,--,--,--,7,604,782,750,544,1224,2611,2657,1590,1000,1000,1593,2322,2322,2322,2374,--,--,--,--,--,728,50,522,7969,359,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,10582,10409,12417,10064,--,0,--,--,--,--,--,--,0,0,0,0,2059,
流动负债合计(万元),276651,270984,272811,227926,226321,214715,197391,193519,183008,177038,167163,173281,184839,199738,194448,186174,174982,171943,150089,142293,135116,139084,135816,122699,108353,94841,82947,75913,66961,68397,59382,73918,86403,95224,91971,87309,83823,60162,
长期借款(万元),29250,45000,45000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,7600,
应付债券(万元),--,--,--,--,--,--,18895,30345,30000,35782,35365,34946,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,500,571,642,713,783,--,--,--,--,--,--,--,--,--,--,563,818,926,1042,2250,1000,1000,1000,2000,2000,2000,2000,--,--,--,--,--,0,534,740,2788,3879,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
长期递延收益(万元),6498,6655,6514,6580,6646,6525,6559,6618,6698,6492,6465,6537,6610,6653,6743,6793,6883,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
递延所得税负债(万元),321,246,319,320,320,314,314,314,393,211,212,213,212,323,317,271,284,207,207,211,212,162,162,183,170,173,174,--,--,--,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,4929,4621,4653,4711,3208,3219,2947,3185,3364,3373,3001,3010,1350,1353,1355,1358,1371,1371,1371,1061,0,
非流动负债合计(万元),36498,52433,52404,7542,7679,7622,25768,37277,37091,42485,42042,41697,6822,6977,7060,7064,7730,5954,5754,5905,7173,4370,4380,4130,5355,5538,5547,5001,3010,1350,1353,1355,1358,1371,1905,2111,3849,11479,
负债合计(万元),313148,323417,325215,235468,234000,222337,223159,230796,220099,219523,209205,214978,191661,206714,201508,193239,182713,177897,155842,148198,142288,143454,140196,126829,113709,100378,88495,80914,69971,69748,60735,75273,87761,96595,93876,89420,87672,71641,
实收资本(或股本)(万元),92085,89624,89624,89624,89624,89624,86017,83567,83567,82304,82304,41152,41152,41152,41152,41152,41152,41152,41152,20576,20576,20576,20576,20576,20576,20576,20576,20576,20576,20576,20576,20576,20576,15376,15376,15376,15376,9167,
资本公积(万元),62545,59578,59348,59338,59348,58136,43991,34643,34641,23463,23461,64613,64613,64613,64613,64604,64930,64968,64968,85544,85544,85546,85546,85546,85546,85546,85546,85546,85546,85546,85546,85546,85546,4154,4154,4154,4154,2556,
减:库存股(万元),4651,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
盈余公积(万元),9346,7680,8641,7636,7636,7200,7200,7191,7200,6405,6405,6405,6405,5098,5098,5098,5098,4482,4482,4482,4482,3461,3461,3461,3461,3071,3071,3071,3071,2222,2222,2222,2222,1711,1711,1711,1126,441,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
未分配利润(万元),99098,89661,86280,84895,82282,81860,80548,81651,76736,72772,70772,68621,66642,62183,59693,57410,55647,48919,46624,44799,43324,38128,36029,36227,35179,31564,30117,30602,28765,24160,22856,22007,20695,18020,16281,14867,9538,4014,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-26,13,6,11,-9,-127,-28,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),259176,247050,244069,241671,238995,236623,217587,207067,202195,191327,189192,186898,178782,173118,170623,168329,166876,159495,157240,155407,153937,147701,145485,145783,144762,140757,139310,139795,137958,132504,131201,130351,129040,39261,37522,36108,30194,16179,
少数股东权益(万元),4095,3763,3156,3093,3199,3044,2995,2946,2996,578,583,594,1371,1112,1112,1111,1227,1225,1247,1257,1265,1222,1247,1067,297,285,283,239,231,125,126,--,--,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),263271,250813,247225,244764,242194,239666,220582,210013,205190,191905,189775,187492,180153,174231,171735,169439,168103,160721,158487,156664,155202,148924,146732,146850,145059,141041,139592,140034,138189,132629,131327,130351,129040,39261,37522,36108,30194,16179,
负债和所有者权益(或股东权益)总计(万元),576419,574231,572439,480232,476193,462003,443741,440809,425289,411428,398980,402470,371813,380945,373242,362678,350816,338618,314329,304862,297491,292378,286928,273679,258768,241420,228087,220948,208160,202377,192062,205624,216800,135856,131398,125528,117866,87820,		
  
