报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),80335,98241,106274,115688,49020,49037,28975,29912,29107,31647,13161,16186,11509,14889,13386,18367,18020,17563,16856,25327,20979,21963,28981,31682,25135,23862,19239,21180,19874,16594,15034,7139,11102,11555,8369,12142,11502,13560,7276,7415,11068,14442,10376,14557,10546,7264,4628,3681,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,22214,--,--,--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收票据(万元),79,558,126,286,--,171,20,61,131,--,177,197,126,49,484,402,1419,2442,1618,2310,2562,2119,2000,1552,3756,3355,2514,1859,2148,2731,764,881,1535,1200,688,648,741,509,54,866,796,824,1001,1688,17,24,32,7,
应收账款(万元),22509,18178,15163,16144,11053,10840,8256,9748,7589,12690,9988,12492,9023,9220,7047,9936,13451,12961,11103,10672,11492,16150,12851,15236,14887,16017,11383,9692,13949,13359,11099,10113,14607,14441,9728,11840,13683,14193,15225,12411,16176,19645,20134,16941,11263,8782,11025,11377,
预付款项(万元),366,918,436,364,1088,293,277,166,530,312,545,187,735,448,624,443,923,555,814,463,1240,2062,2598,1080,1598,2351,1647,1305,7695,6565,4342,3936,4366,2007,1889,1847,1466,1280,1128,1362,1109,1122,982,1060,1945,678,1835,1532,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,6,14,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,--,--,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
其他应收款(万元),12443,9192,11269,12787,722,200,275,401,1116,935,1610,1024,2428,2926,1753,4805,3904,6257,4974,5323,6412,7697,6713,7478,17030,18841,27568,23203,9480,13077,12415,9720,9233,8052,12768,11631,17527,5616,4657,5480,6122,6285,6395,6458,562,2872,3518,2763,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
