报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),43309,36277,29705,35885,64177,71855,64065,61579,77975,42482,33524,39993,41648,37593,30660,21780,35418,23222,20616,30702,33701,30414,47807,46947,47335,31258,30217,29764,36671,36181,35811,47562,47328,52834,50791,38380,56807,2464,2280,1193,5044,5768,
结算备付金(万元),--,170,651,2,191,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融资产(万元),--,2,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,2,7,0,0,1,1,--,0,--,40,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收票据(万元),346,436,546,320,559,401,519,453,412,697,573,492,390,1223,329,350,353,30,180,248,516,264,235,356,72,205,585,863,876,714,529,599,454,3522,4085,3897,5414,3953,3753,5147,1469,158,
应收账款(万元),60918,59279,60683,51524,56417,63784,49471,43693,51070,45941,51372,47771,53336,63881,57106,55728,53851,59504,63866,62294,66214,61457,53490,46016,44282,53719,43478,40549,39596,33173,31509,27027,26506,21882,20389,16832,14896,15260,15413,13366,10079,8906,
预付款项(万元),11544,12431,10550,12533,10838,11699,9170,9017,6192,12016,9978,10291,8920,17601,21494,10463,8145,12820,14114,9959,10041,29729,16130,18993,11623,14687,13861,14180,12409,11242,10890,10178,9680,7038,5104,6680,3792,3571,1351,1651,1328,599,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
