报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),55655,70316,63916,48655,50970,58998,45854,41677,37267,45876,46853,44216,36930,55033,60153,61068,65501,56326,75052,77969,76315,86127,83022,80779,55680,60584,109650,95603,92177,114809,103424,90674,83352,91007,87233,75315,55211,58686,58623,46890,43879,45477,45774,33049,23813,40730,40807,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67,28,29,28,28,22,22,22,23,26,49,34,104,34,49,10,11,0,--,0,--,0,--,--,--,39,41,--,500,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),697,897,1135,576,913,559,450,172,561,195,190,229,161,212,448,266,267,415,1435,4592,729,294,50,81,145,200,1030,250,175,35,98,42,68,145,50,90,35,45,75,183,21,50,310,150,106,45,135,
应收账款(万元),12684,15766,12209,11828,11319,11336,11683,12641,7981,8304,6755,8713,4323,5291,5037,3008,4531,7977,3416,6526,4856,10628,6311,7291,4350,5088,3941,6711,2979,2642,2596,2691,1799,1057,1628,2095,923,904,773,913,1209,797,655,2152,2104,5103,4844,
预付款项(万元),26990,27486,26299,32358,24258,30442,34701,42198,36055,41921,37844,34261,33251,26329,31674,25306,22622,24272,23706,24952,20408,29401,21496,25798,23806,28998,25335,25511,10384,11387,14792,9695,8469,6694,6787,8208,6022,4669,7553,6415,5849,7651,7465,7108,5552,8565,7846,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
