报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),733124,496905,436866,532526,494371,427669,552760,488290,467529,359523,607131,382926,355952,372859,397267,311276,345898,402026,620611,496608,506081,379186,483949,434922,524964,497151,590093,550260,562129,620473,557027,447817,504609,575585,361686,375201,738600,738385,501060,530390,533293,520501,614139,709329,146096,169656,164138,86837,64706,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
交易性金融资产(万元),53,122,10033,--,--,--,8500,--,--,0,--,4025,9056,328,621,9396,2874,2766,297,2874,2774,1747,1338,528,2459,1984,1573,2359,1089,552,241,26234,22525,1337,3008,407,3,215,1550,--,--,0,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
应收票据(万元),14290,24000,6037,8018,4081,3053,4203,1713,1970,1343,3431,5568,334,280,493,3075,9400,5600,5441,6673,9369,11617,8842,12537,15553,21127,23866,27447,25995,24488,20510,3756,10185,5120,4012,2977,9090,2905,13233,13266,15232,4506,12075,13502,6758,9264,9325,988,2010,
应收账款(万元),146,77,6525,887,1281,1936,2738,1958,6647,10103,11641,59543,28848,53554,61352,93033,125626,196309,198837,195947,242712,242884,277479,282314,279912,267058,292265,217489,178134,146439,161600,105296,89998,36160,165279,77387,65021,56559,49220,52305,45314,32138,27904,32320,14567,21218,35423,16281,9336,
预付款项(万元),70888,68421,28570,62038,59566,59061,34802,72710,53041,43934,29076,33406,47303,38758,38240,83411,52104,74958,61216,63061,77791,82316,67003,193370,105629,127066,99720,84585,110240,99395,48470,94797,52968,67604,43211,77610,67948,53279,40986,69424,53515,29309,22612,45875,44437,42085,46001,40203,15332,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
应收利息(万元),1803,1385,1264,1254,2092,1936,1621,3868,6030,4360,3741,3757,3099,5744,4033,1998,6904,8363,9282,6654,1995,1091,1374,1116,156,566,510,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,392,392,392,392,392,392,392,392,--,--,3000,--,--,--,--,--,--,--,3000,0,--,--,10000,10000,10653,10000,10000,10000,401,401,401,0,--,53,0,--,--,--,0,0,0,--,
其他应收款(万元),67302,80930,34775,60402,66700,66945,69256,42471,54591,49311,50498,71790,66986,75622,61440,81587,74455,82002,90812,136118,128214,128518,162420,105453,83419,107422,93393,98489,79480,56816,59779,34955,36466,33743,36224,51132,50641,48092,44164,67169,63089,39568,38983,37242,44684,63639,62394,21218,134229,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
存货(万元),260717,189412,187641,165414,124862,155849,125538,89224,92363,113404,99244,123501,159482,137266,151460,191078,155761,172092,135470,163265,158704,216284,169685,248258,229256,226835,199242,261422,292017,286712,144369,175618,180761,192992,118097,141962,117424,121273,103222,185703,181242,137263,119550,106853,114242,141133,117595,62966,6672,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),39325,7800,46800,58976,58835,7995,9759,--,3866,26443,26443,5455,5455,5455,5455,5455,5455,5455,5455,6443,6443,6443,6443,--,--,--,0,6089,6089,6089,6089,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
其他流动资产(万元),161299,157644,145129,154318,102667,101562,155233,129296,111573,83149,74484,--,--,--,--,--,0,--,--,56647,56270,20000,--,34500,3000,--,--,--,--,--,0,--,0,0,0,--,0,3167,0,--,--,0,--,--,--,2314,0,0,--,
流动资产合计(万元),1617510,1281629,1152499,1244832,1165817,1093043,1225695,1081594,1024954,849435,1043438,851886,820041,893507,892058,947740,929322,1072753,1194167,1134291,1190353,1090086,1206311,1312997,1244349,1252209,1300663,1248141,1255174,1250964,1008085,899126,907513,922541,741516,727077,1049127,1024275,753435,918259,891737,763284,835263,945121,370785,449344,434876,228492,234300,
发放贷款及垫款(万元),45393,50925,24375,18750,38250,78874,61380,58000,88000,158000,92000,50000,53000,25000,45000,57000,66000,69500,69500,70000,70000,50000,20000,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
可供出售金融资产(万元),96823,96837,112273,92242,92241,82204,75721,37269,36778,36287,17891,42571,54517,29095,33060,7428,1322,2097,2345,1880,1610,2745,4425,3511,5047,7132,6526,6191,9650,7907,9451,8193,7256,10420,6595,--,0,0,0,0,--,0,--,--,--,0,0,5139,1604,
持有至到期投资(万元),--,--,--,--,--,--,--,8198,8029,7861,7692,--,--,--,2007,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,2015,
长期应收款(万元),8758,8131,8360,1948,1990,2026,2055,1995,1995,1857,2052,1918,1930,1980,2170,2066,1411,1483,1483,1483,1483,1483,1483,7926,7926,7926,7936,1243,1243,1243,1243,6747,6746,8132,8058,5814,5679,5503,5503,6443,6443,6443,6443,6443,6443,0,6443,0,--,
长期股权投资(万元),450730,459336,462326,486728,516639,513465,515001,465681,467036,473424,475718,489818,495571,500225,504324,524223,524951,527295,533512,228961,227864,239865,238573,241515,241586,236402,241259,234789,230776,218992,214666,221188,206947,205367,200846,196630,196138,194693,166167,63848,46395,41008,18299,40832,30780,38437,29657,44741,13347,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,1598,1623,1648,1674,1699,1724,--,1775,1800,1825,1851,1876,1901,1927,1952,1977,2003,2028,2053,2078,2104,2129,1344,1344,1344,1358,1371,1385,1412,1412,--,0,--,0,--,--,0,--,--,--,0,0,0,--,
固定资产原值(万元),1309127,--,1234803,--,1151210,--,1109530,--,785532,--,751741,--,646579,--,643884,--,670740,--,666749,--,663519,--,926537,--,905198,--,868534,--,810773,--,797109,--,738337,0,731573,--,728955,--,664840,--,554331,0,537040,--,335838,0,323403,237017,--,
累计折旧(万元),415845,--,374389,--,359704,--,332839,--,316471,--,299574,--,286134,--,269617,--,264215,--,246550,--,243258,--,319863,--,296487,--,269567,--,247116,--,219247,--,186225,0,169239,--,151422,--,122312,--,99917,0,78067,--,64493,0,55041,43180,--,
固定资产净值(万元),893282,--,860413,--,791507,--,776691,--,469060,--,452167,--,360445,--,374267,--,406525,--,420200,--,420261,--,606673,--,608711,--,598967,--,563657,--,577863,--,552111,0,562334,--,577533,--,542528,--,454413,0,458973,--,271345,0,268361,193837,--,
固定资产减值准备(万元),100238,--,93805,--,60019,--,55540,--,39423,--,39423,--,39423,--,39423,--,39423,--,39423,--,38755,--,46799,--,2800,--,2800,--,2806,--,2806,--,0,0,0,--,0,--,0,--,0,0,0,--,0,0,0,0,--,
固定资产(万元),793044,791836,766609,714480,731488,738803,721151,428627,429638,398131,412745,399895,321023,317425,334844,359991,367103,374178,380777,377707,381506,550960,559874,599606,605911,612932,596168,552772,560851,562405,575057,574198,552111,557317,562334,572142,577533,568907,542528,451013,454413,457090,458973,271020,271345,268215,268361,193837,82853,
在建工程(万元),496718,486308,444328,471300,430662,390634,405902,635778,602094,619464,570205,512362,547566,539080,499474,437002,404055,381574,365769,321670,298357,306692,279795,237594,231357,212335,216041,208635,189599,175789,167783,152851,162739,152839,137161,124748,100776,96883,83856,149163,120834,98760,92197,179975,165964,111492,136402,146246,58112,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,35663,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,0,--,--,--,10,0,0,--,
