报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),210124,240297,168846,166655,181925,167058,195512,155651,239799,248603,246413,160761,209500,216242,240284,140008,130166,150688,174568,249111,282263,125333,111689,116806,140122,159393,206984,119781,218333,23133,32099,42831,39239,28765,36897,33634,37972,16272,9930,15146,12939,20726,14810,12656,7208,11144,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,2242,1975,2001,1429,1873,1745,1668,1864,1558,1397,1300,1344,1226,1222,1638,1895,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),24,400,--,--,--,--,--,--,--,--,600,--,--,--,--,--,--,0,--,--,15,15,40,50,44,12,20,15,--,--,--,0,--,4325,3375,4177,9190,10977,8564,9300,1862,5114,1913,987,747,1925,
应收账款(万元),80505,73813,68816,65658,56419,51633,50051,53353,53522,46529,58542,49433,46250,45047,51210,43950,45787,39932,42872,37681,41602,36043,32834,32978,37713,26137,33160,29315,6645,5786,4345,4216,4343,17612,13187,14882,14649,15194,17060,17666,13639,13483,25326,24849,27853,31510,
预付款项(万元),2083,1902,2295,1942,1971,1865,3603,3589,3346,2975,5334,4546,5649,4108,10872,8809,5108,2591,7289,5628,5315,3659,73900,61065,32730,14217,16491,16566,3916,2935,2661,2477,2103,7269,10414,8261,7341,6900,15012,13972,18396,9355,11249,10906,10277,11337,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
