报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),17405,16739,14497,18009,10686,9551,9514,6915,9315,11681,8727,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),123,9,9,38,20,--,396,40,323,--,78,
应收账款(万元),48292,44969,32070,24789,23065,20193,21798,16261,17034,17627,11763,
预付款项(万元),983,1496,1880,451,440,207,83,149,165,157,130,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1030,1008,1663,753,946,687,474,484,310,259,149,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),21696,23626,10283,4287,4115,2156,1123,2715,2080,7068,4432,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),9605,9605,1554,1554,1275,1250,1094,888,888,324,--,
其他流动资产(万元),--,39,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),99134,97492,61958,49882,40547,34045,34483,27452,30115,37116,25279,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),10926,3880,2282,2282,2161,2612,2763,2559,2559,1320,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,4852,--,4852,4434,4436,4260,--,4169,3817,--,
累计折旧(万元),--,2644,--,2520,2434,2308,2226,--,1853,1283,--,
固定资产净值(万元),--,2208,--,2332,2000,2127,2033,--,2316,2533,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2346,2208,2247,2332,2000,2127,2033,2149,2316,2533,2155,
在建工程(万元),10372,9119,5316,5313,5044,5033,4816,3550,3221,2068,223,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
