报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),55844,26626,53338,33418,36464,28950,39253,41554,31783,28793,46000,25004,32966,23518,65278,32057,73388,37444,92282,117516,94735,113675,87090,77500,93090,158358,72336,69913,64523,65056,80444,82606,85971,88283,100284,106179,13736,14579,12466,5973,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),21127,13732,13902,9412,6434,10838,14248,13510,8483,8456,19142,19891,19578,19930,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,380,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),1335,3164,3030,2641,1976,1569,2603,2659,2751,2057,2391,1684,1816,1699,1805,701,3269,1501,1101,1166,1068,836,1321,2057,1299,1271,2641,2551,2133,719,1000,1305,156,175,115,180,100,30,0,0,
应收账款(万元),39393,39777,45035,51962,43535,45178,40025,40922,42030,39729,40846,41064,40319,34328,39624,41342,41808,37249,39798,31631,31744,33351,34588,30787,27912,27320,29553,24915,18442,22761,23073,21524,19802,18873,19631,16459,14565,17122,12508,13612,
预付款项(万元),5201,9569,8673,10747,7347,14054,9535,8229,8115,9076,8970,9076,5045,3750,6976,6150,6556,5163,10127,9249,6923,9612,13147,13911,14777,7798,7325,7193,9013,8155,9607,4689,4167,2101,3836,3713,3381,1573,3660,858,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
