报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),71989,87926,69738,90919,37333,55882,42731,34703,39315,67639,35669,39112,41389,63014,44410,48453,36085,39671,34634,35790,35406,39606,51440,43244,55588,37685,44082,40530,63722,27842,16976,20876,21252,32049,24372,21053,3207,3458,3837,4931,4174,3873,3420,3752,3888,1498,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,82,40,2030,3,--,--,--,--,--,--,--,--,--,4,9,11,--,0,--,--,--,--,--,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,347,652,152,97,--,--,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
应收票据(万元),5743,7451,2878,1906,3630,2844,1549,831,1466,2813,1410,2599,2716,6372,2823,2179,3857,9158,6563,6577,6547,9065,4667,6174,5378,10920,7501,7159,8216,11050,4936,6577,4014,3901,3154,2135,1191,2659,2381,3589,4479,3780,2628,2556,2177,3631,
应收账款(万元),135455,136997,138258,121675,90704,103557,99589,105086,98413,131387,118598,113463,101877,91449,88112,94312,98679,95337,106036,96376,91007,104854,82595,91392,91961,92237,87708,84592,74137,72538,79183,86914,85692,88735,69908,68255,1767,1818,2444,1843,1428,1756,2776,2666,2518,1768,
预付款项(万元),14126,10201,13493,8907,5629,4744,9161,5879,6477,6742,9772,8818,13949,11700,16968,10560,9041,7275,9245,8433,9487,5678,43690,39223,49021,42472,30941,33641,30272,28672,24642,23043,21992,21991,35513,23644,4702,1811,2831,640,765,968,1416,165,416,1060,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),750,636,520,405,--,--,--,--,--,90,90,90,90,90,247,148,19,19,--,56,--,--,--,32,32,32,--,--,--,9,--,0,--,0,--,0,--,--,454,--,--,--,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,454,454,454,454,--,0,--,--,--,454,--,--,0,0,--,0,
