报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),20400,23870,18275,23978,23290,28409,9374,8612,20461,18898,9127,7758,5295,5750,6089,8819,6189,13710,8027,8013,12256,27373,9793,6144,4758,8102,8460,6415,6400,13871,11631,17959,14122,11170,13133,15428,11122,9450,7944,5915,12610,12728,8724,14150,8370,9692,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,6108,6101,6184,6138,6091,6045,--,3,2511,901,200,--,152,152,1100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,34,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),112,164,111,177,170,181,191,544,704,603,545,452,516,553,584,511,501,476,578,361,359,521,465,218,286,387,314,205,171,232,146,113,98,0,183,274,377,214,304,140,80,124,277,156,305,269,
应收账款(万元),1333,1142,3845,3747,3853,3532,3309,3123,2529,2646,4780,4834,4244,4085,5099,5234,4640,4376,1897,1640,1133,4809,2150,2272,2474,2995,3790,3558,3058,4231,6911,7020,5997,6309,7082,8235,8263,10046,11454,10785,10384,10098,10537,10470,11706,11672,
预付款项(万元),576,211,606,669,661,532,8543,8684,1987,2274,2662,2477,1895,2005,2206,2164,2243,2155,2740,3308,2837,3047,3545,3201,3379,3377,7470,8319,6520,6427,2545,2681,6567,2145,7445,7352,9907,9813,16610,17013,18220,15947,31697,29921,31652,30048,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,468,--,411,411,411,--,7,--,547,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),1806,1736,2884,2869,2749,2470,2311,2893,6729,6532,14406,15894,19604,18948,18360,17189,19189,17171,21534,19801,13657,13234,7289,7934,8498,8300,7319,5034,5947,5875,7668,6815,6967,6933,7489,7762,9964,9529,5530,6165,6357,6633,6351,5838,8838,8276,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),26171,27432,30779,32570,32860,33758,38455,39712,41630,43171,44001,45199,45904,46770,49549,50233,61044,61509,70554,68353,64812,64107,65311,64088,61399,60221,54970,49686,46459,45572,52868,55390,50928,51091,43961,44020,37358,38509,22910,37277,51121,43632,30101,29967,32554,35715,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,13311,--,--,0,--,--,--,0,
其他流动资产(万元),338,407,444,437,344,189,859,949,992,460,1331,939,791,463,732,977,1315,471,--,--,--,--,--,--,--,--,--,--,--,312,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
流动资产合计(万元),50736,54962,63053,71015,70111,75619,69543,70973,75031,74594,79363,79001,78449,78576,82771,85279,96220,99869,105331,101477,95053,113091,88554,83859,80795,83382,82322,73217,68556,76520,81769,89977,84680,77649,79292,83070,76991,77560,78062,77294,98771,89162,87687,90501,93424,95707,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),9093,9093,9093,10043,6513,6508,6569,6468,6525,6789,6758,7425,7488,6983,6271,675,713,713,1750,1273,1241,1241,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,416,416,416,416,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期股权投资(万元),23764,23444,17368,6936,6856,7015,7206,7259,7307,7385,7689,7703,7764,7812,8276,13820,13932,13932,13639,13639,13619,8604,11064,11064,10603,10603,10978,10988,8276,8276,9500,9500,13824,14024,5880,5880,5880,5880,5880,5880,5880,5880,7320,7320,7420,6880,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),2168,2188,2209,2229,2250,2270,2291,2311,2332,2352,2372,2393,2413,2434,2454,2475,2516,2516,2536,2556,2577,2597,2618,2638,2679,2679,2720,2720,2761,2761,2843,2802,2843,2843,2884,2884,2904,2924,--,--,--,0,3033,3050,3082,0,
固定资产原值(万元),--,40115,--,39857,--,39864,--,41158,--,41145,--,41069,--,43080,--,50499,--,50146,--,50285,--,50298,--,49747,--,49758,--,49867,--,49452,--,49950,--,49825,--,53752,--,53613,--,53359,--,53433,--,50249,--,53363,
累计折旧(万元),--,22779,--,22394,--,21783,--,21675,--,20993,--,20298,--,21285,--,26270,--,25519,--,24969,--,24046,--,23762,--,22645,--,21676,--,20450,--,19555,--,18324,--,18926,--,17567,--,16315,--,15046,--,13970,--,12750,
固定资产净值(万元),--,17336,--,17462,--,18082,--,19483,--,20152,--,20771,--,21795,--,24229,--,24626,--,25316,--,26251,--,25985,--,27113,--,28191,--,29003,--,30395,--,31501,--,34826,--,36046,--,37044,--,38388,--,36279,--,40613,
固定资产减值准备(万元),--,899,--,907,--,907,--,907,--,907,--,797,--,888,--,2040,--,1294,--,1324,--,1324,--,631,--,702,--,475,--,475,--,1375,--,1375,--,345,--,345,--,345,--,345,--,345,--,345,
固定资产(万元),16161,16437,16335,16555,16863,17175,18238,18576,18916,19245,19595,19974,20478,20907,21400,22188,22224,23333,23542,23993,24496,24927,24917,25354,25865,26411,27170,27716,28219,28528,28539,29020,29552,30126,32012,34480,35063,35700,19771,36699,37335,38042,35481,35934,36504,40268,
在建工程(万元),--,--,581,220,75,--,--,--,--,115,65,2,--,--,14,14,927,151,274,10,--,--,766,642,455,333,468,274,194,181,799,659,650,615,377,168,28,28,16391,2477,2354,2079,2120,2105,1955,1892,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,2507,--,--,0,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,23,41,41,0,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
无形资产(万元),2760,2789,2819,2850,2873,2903,2933,2964,2995,3025,3056,3087,3117,3198,3127,3148,3178,3207,3237,3267,3304,3327,3093,3141,3190,3239,3272,3323,3374,3365,3417,3468,3518,3571,3596,3734,3792,3854,3932,3979,4046,4113,4178,4245,4312,4379,
开发支出(万元),--,--,39,17,0,--,53,53,51,51,114,114,114,115,172,212,202,199,191,175,168,145,423,423,407,397,319,294,260,305,302,285,258,217,213,154,149,138,27,33,22,16,7,4,1,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,108,108,108,108,108,108,108,108,76,76,76,76,99,99,99,76,
长期待摊费用(万元),334,355,70,78,86,94,103,111,120,43,54,35,31,40,32,37,29,19,35,52,59,46,56,70,98,99,118,122,153,167,106,131,160,169,172,194,199,216,202,202,213,234,125,140,154,233,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
递延所得税资产(万元),171,171,350,350,350,350,379,379,379,379,401,401,401,401,362,362,362,362,1366,1366,1366,1366,1320,1320,1320,1320,1089,1089,1089,1089,855,855,855,855,628,801,801,801,725,725,725,725,3793,3793,3793,787,
其他非流动资产(万元),--,12,--,--,3613,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
非流动资产合计(万元),54450,54489,48866,39278,39481,36316,37771,38120,38624,39385,40103,41133,41807,41889,42109,42930,44083,44433,46571,46331,46830,42254,44388,44783,44747,45211,46264,46656,44456,44801,46599,46958,51897,52657,45999,48532,49054,49780,49663,50241,50821,51294,56572,57106,57736,54931,
资产总计(万元),105186,109452,111918,110293,109592,111935,107314,109093,113656,113979,119466,120134,120256,120465,124880,128209,140303,144302,151902,147808,141883,155345,132942,128642,125542,128593,128586,119873,113011,121321,128368,136935,136577,130306,125291,131602,126045,127341,127725,127535,149592,140456,144259,147607,151159,150638,
短期借款(万元),700,700,700,700,--,600,2700,3700,6700,5500,6500,9980,9980,7980,10480,13980,13480,15000,12600,11940,12540,16040,14540,15340,11940,10540,16440,16440,14440,14440,18040,19840,16740,18740,13540,16736,19286,21286,22351,18550,25562,22563,19373,24073,22123,22938,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,2000,--,--,--,1150,4000,--,--,--,5600,4600,6900,6900,0,5000,5000,4100,4100,500,--,1400,1630,3600,3100,2500,1200,
应付账款(万元),1050,1003,1245,1231,1141,1117,2225,2450,3004,3283,4147,4511,4475,5243,5993,6594,7317,7125,3067,2890,3158,3833,2473,3094,4579,4076,4585,4454,3137,4847,5311,11035,8622,9319,6261,5889,3761,4327,7975,12769,15792,8450,3982,4776,5610,4597,
预收账款(万元),4463,5655,8962,8365,6611,7420,10815,10727,10307,10064,15893,11367,9429,9938,12849,13596,23516,20994,40106,31461,24881,23108,11048,8240,724,810,1594,1141,716,1577,8235,5943,3554,7961,10385,9960,8601,7649,5322,4823,4897,2383,13009,11533,16276,18994,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应付职工薪酬(万元),128,136,99,108,118,117,102,122,123,156,116,173,139,162,211,237,217,211,178,209,198,179,187,205,204,167,200,187,201,172,203,199,210,179,215,224,199,202,227,272,250,389,270,239,265,377,
应交税费(万元),429,662,699,354,693,1918,385,399,419,1699,476,635,550,1747,332,321,472,1335,-3779,-3348,-2485,-1267,-1034,-934,-259,-96,-200,-396,-311,-112,-687,-867,-589,301,477,559,1157,1050,518,740,1041,1675,-272,-589,-398,55,
应付利息(万元),33,34,19,32,38,33,23,25,--,29,--,--,--,45,5,5,5,107,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,8,6,104,2,--,--,0,--,--,--,28,
应付股利(万元),56,184,56,56,56,56,56,56,56,56,56,56,56,234,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
