报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),13302,21384,11120,25409,8917,4858,4014,2385,5839,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),4969,6389,5673,6590,3232,5217,4843,3110,3647,
应收账款(万元),11906,11405,12434,11660,13379,11189,9895,8067,8718,
预付款项(万元),129,117,88,60,71,24,55,38,55,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,863,664,664,--,885,--,819,--,
其他应收款(万元),368,362,344,444,571,401,18,20,168,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),4802,4199,3301,3180,2969,3883,5245,5581,3650,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),6900,9575,21000,5035,64,3555,--,--,567,
流动资产合计(万元),42376,54294,54625,53041,29203,30012,24070,20019,22642,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),18743,9203,8822,8542,8668,3219,3316,3429,3018,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,43138,--,43166,43310,43395,44884,40066,--,
累计折旧(万元),--,22022,--,20712,19312,17792,16242,13308,--,
固定资产净值(万元),--,21117,--,22454,23998,25602,28642,26758,--,
固定资产减值准备(万元),--,883,--,895,895,895,917,979,--,
固定资产(万元),23044,20233,20842,21559,23103,24707,27725,25780,27532,
在建工程(万元),42,35,--,--,--,--,--,4694,4598,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,11,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1360,1183,1192,1201,1206,1260,1276,1306,1336,
开发支出(万元),330,245,--,--,--,--,--,--,--,
商誉(万元),841,--,--,--,--,--,--,--,--,
长期待摊费用(万元),567,95,102,109,123,137,--,7,15,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),203,210,217,222,255,240,224,234,215,
其他非流动资产(万元),762,777,51,50,--,--,--,--,--,
非流动资产合计(万元),45893,31982,31226,31683,33356,29564,32541,35461,36714,
资产总计(万元),88269,86276,85851,84724,62558,59576,56611,55480,59356,
短期借款(万元),--,--,--,--,--,--,--,1500,5500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,159,383,601,1083,1993,262,
应付账款(万元),5058,4678,3886,4083,4210,4124,4183,4815,4730,
预收账款(万元),--,11,--,--,--,--,--,--,1,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),136,326,354,662,320,674,660,735,976,
应交税费(万元),763,628,901,1012,1249,898,770,632,1042,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,69,19,19,19,--,--,5000,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),4,0,--,557,35,--,1,93,60,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),5961,5713,5160,6491,6216,6296,6698,14769,12571,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),10,10,10,10,10,10,10,10,10,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),371,387,404,421,455,488,556,613,359,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),381,397,414,431,465,498,566,623,369,
负债合计(万元),6341,6111,5574,6922,6680,6795,7264,15392,12940,
实收资本(或股本)(万元),42156,42156,42156,42156,37940,37940,18970,18970,18970,
资本公积(万元),13165,13165,13165,13165,104,104,104,104,104,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),6548,6548,6548,6548,5634,5634,8085,7179,6224,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),20060,18297,18409,15934,12200,9103,22188,13836,21119,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),81928,80165,80277,77802,55878,52781,49347,40088,46417,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),81928,80165,80277,77802,55878,52781,49347,40088,46417,
负债和所有者权益(或股东权益)总计(万元),88269,86276,85851,84724,62558,59576,56611,55480,59356,		
  
