报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),20073,22791,31394,37059,38580,47264,50741,48587,30233,28631,18345,13194,10358,5107,7328,6002,6454,9410,5442,7073,4988,6142,6701,10141,6886,10395,7895,8389,9636,12156,15851,20582,23095,27365,28986,3859,4118,1796,534,404,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,937,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,65,17,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收票据(万元),2115,2517,2766,5676,3428,5944,11480,14078,11528,8677,11278,16300,10645,9267,12896,13875,12128,8028,8068,8759,9090,6756,4016,4838,5578,1723,2265,992,225,914,150,930,546,50,55,667,811,370,3,0,
应收账款(万元),47461,55339,48724,60425,48780,46272,33885,47856,37424,42262,38641,36497,42428,34187,26104,23530,22954,24317,20541,21119,19837,17784,16312,14138,13765,15541,13823,15112,13309,10250,7830,8040,6507,6506,4273,4140,3335,2275,1419,599,
预付款项(万元),10866,7324,7134,4144,13486,10654,11055,5013,11076,9266,11497,1265,5751,4795,839,743,638,714,782,255,508,273,477,473,2761,3240,3074,3984,2766,4019,3147,1258,2088,453,341,254,245,441,69,695,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收利息(万元),--,4,4,9,4,3,21,18,17,17,25,19,16,9,6,39,19,31,8,29,20,12,10,38,24,24,24,227,191,181,165,266,--,0,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应收款(万元),3569,3089,3425,3211,3397,2598,2657,1941,7232,4944,7111,2567,4915,2438,3299,1347,1373,1452,1312,1544,1298,1256,1532,1152,1583,1537,742,328,571,440,501,198,227,343,271,205,207,287,177,182,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
存货(万元),59813,45329,33445,28914,64617,53293,40936,33725,45091,42794,56356,14739,16252,29167,10195,9915,13782,12434,11173,7532,10985,9558,8777,7682,8944,11497,11082,10195,7600,6153,6371,4719,4669,3662,3432,2600,2257,2160,1065,739,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
一年内到期的非流动资产(万元),2640,2622,2622,2622,3913,3101,2767,5018,2701,3938,3117,3116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他流动资产(万元),5176,5462,5752,5790,2971,3761,2367,3663,--,1938,2338,2468,--,1736,--,44,--,79,--,3,--,38,--,0,--,0,--,200,--,--,--,--,--,0,--,0,0,0,0,0,
流动资产合计(万元),151714,144477,135266,147850,179176,172890,155910,159898,145301,142465,148706,90165,91301,86706,60666,55495,57348,56466,47326,46314,46725,41819,37826,38461,39542,43956,38906,39427,34297,34114,34080,36010,37132,38379,37358,11725,10971,7329,3267,2619,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
可供出售金融资产(万元),15,15,15,15,15,15,15,15,15,15,15,15,15,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期应收款(万元),1656,1656,1656,1656,8535,9347,22271,19286,17213,10832,11507,11366,13869,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,29,31,40,12,24,35,--,7175,6217,6294,6041,5934,5284,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
投资性房地产(万元),1778,1806,1834,1861,1517,1540,1563,1587,1610,1633,1657,1680,1703,1726,1750,1773,1729,1752,--,--,--,--,--,--,272,276,279,283,286,290,294,297,--,0,--,0,0,0,0,0,
固定资产原值(万元),--,56431,--,56422,--,39339,--,39245,--,37613,--,29407,--,28965,--,28306,--,27538,--,29415,--,29451,--,29348,--,19810,--,9338,--,6762,--,6507,--,4607,--,4174,4140,1840,0,0,
累计折旧(万元),--,18622,--,17198,--,15409,--,14059,--,12958,--,9796,--,8630,--,7514,--,6392,--,5423,--,4326,--,3151,--,2307,--,1676,--,1358,--,1018,--,772,--,590,488,350,0,0,
固定资产净值(万元),--,37809,--,39224,--,23930,--,25185,--,24655,--,19611,--,20335,--,20792,--,21147,--,23992,--,25125,--,26196,--,17503,--,7662,--,5404,--,5488,--,3835,--,3584,3652,1490,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产(万元),36932,37809,38778,39224,40235,23930,23636,25185,24381,24655,25468,19611,20167,20335,20194,20792,20617,21147,23461,23992,24564,25125,25651,26196,25055,17503,17823,7662,6285,5404,5383,5488,3933,3835,3493,3584,3652,1490,1234,405,
在建工程(万元),3169,3154,3125,2814,512,13124,13534,12214,12704,7523,1905,2507,1753,1336,873,839,386,28,4,--,--,--,220,127,74,6200,4784,12425,11688,8277,5692,3089,1687,1363,1565,1551,1248,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
无形资产(万元),6700,7170,7640,8268,8979,9500,10060,10681,9275,9400,8988,2362,2388,2442,1315,1332,1349,1367,1390,641,654,668,486,489,492,496,499,502,505,508,511,514,517,519,517,502,1,0,0,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
商誉(万元),65563,65563,65563,65563,82423,82423,82423,82423,69960,69960,69953,16860,16860,16860,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期待摊费用(万元),129,37,42,42,46,45,53,61,41,48,54,41,47,14,16,19,22,24,93,30,58,35,78,42,55,76,59,46,86,100,71,70,80,91,92,102,112,143,86,66,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
递延所得税资产(万元),1465,1445,1246,1663,1038,801,846,750,1096,1128,1085,1043,834,819,702,730,690,719,681,711,605,565,553,553,520,539,479,533,465,264,225,229,196,193,172,178,100,72,11,0,
其他非流动资产(万元),3542,3542,3542,3542,--,--,--,275,--,--,--,--,--,300,--,--,819,2562,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
非流动资产合计(万元),120950,122197,123441,124648,143328,140756,154441,152489,136319,125229,120632,62661,63853,50142,30890,31418,30896,27598,25629,25375,25881,26392,26988,27407,26469,25089,24123,21451,19316,14843,12174,9686,6414,6002,5839,5917,5114,1705,1332,470,
资产总计(万元),272664,266674,258707,272498,322505,313646,310351,312388,281619,267694,269338,152826,155153,136848,91556,86913,88244,84063,72955,71689,72607,68211,64813,65868,66010,69045,63028,60878,53613,48957,46254,45697,43546,44381,43198,17642,16085,9034,4599,3090,
短期借款(万元),20940,24940,24940,33498,38412,48602,56717,49500,43740,37650,32200,21860,20134,18740,12306,8192,13095,13643,7114,6889,6823,8900,10600,13957,15450,19184,17073,12407,6447,5548,3271,1691,1500,3660,3665,3665,3724,1220,670,300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,2,8,38,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付票据(万元),--,5400,4015,6393,7857,3828,5299,5716,8974,8597,11100,12617,14410,17516,12743,14802,11657,7380,7244,7507,6996,3806,2540,2234,2308,1006,942,848,1083,1870,1691,2405,2014,926,802,272,0,14,299,165,
应付账款(万元),--,30054,27839,27599,28469,22047,24525,21271,21229,21192,24099,15471,20988,18625,8481,6705,9717,11704,7889,5788,10643,10553,5754,5176,5232,6795,3504,5994,5617,4126,3574,4101,3668,4089,3390,3772,3568,1234,721,342,
预收账款(万元),54027,41507,32630,27374,62487,50463,16087,21775,27089,25012,41926,7397,9073,7513,4930,4375,5484,4280,3755,3387,3895,2325,4578,2437,2133,1541,1380,1202,885,506,288,227,566,173,1178,617,876,232,236,692,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付职工薪酬(万元),1131,820,982,2534,1007,965,953,2370,947,649,505,1361,1200,1036,793,1444,924,818,522,1009,517,303,153,519,285,151,124,414,138,150,101,308,79,74,48,149,50,33,25,37,
应交税费(万元),365,302,2430,3028,350,506,247,2492,1864,1400,872,1600,308,1479,1021,1328,517,649,268,1139,489,553,187,721,366,-438,-683,-374,-209,-16,-348,272,58,408,44,153,48,123,284,61,
应付利息(万元),--,24,27,27,48,47,57,55,48,44,36,33,24,27,26,14,25,23,13,16,13,15,19,23,29,0,--,23,10,14,8,5,--,0,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1498,--,--,--,--,--,--,374,--,--,--,--,525,--,--,--,--,--,--,0,--,0,0,0,3,3,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应付款(万元),1848,1388,1950,1843,1960,2368,2832,21275,3058,3128,9910,606,631,4234,397,492,219,585,189,469,268,406,219,279,81,85,28,133,42,90,4,108,52,30,24,8,8,15,367,194,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
一年内到期的非流动负债(万元),18713,19325,15919,10717,7433,7117,7100,7547,6954,6023,3969,4012,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,0,--,71,--,--,65,17,--,0,--,0,0,0,0,0,
流动负债合计(万元),131260,123760,110732,113013,148021,135944,113818,132001,113903,103695,124618,64956,66769,69171,42195,37351,41639,39082,26995,26204,29644,27236,24049,25353,25885,28325,22901,20755,14013,12286,8655,9132,7938,9360,9152,8635,8275,2870,2604,1795,
长期借款(万元),274,329,4861,11611,16053,17538,18784,19701,25021,23204,8899,9633,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,336,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期应付款(万元),2181,3102,3875,4175,4441,5343,5797,6050,10,17,--,--,12213,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期递延收益(万元),1772,1839,1935,2005,2089,2177,2267,2359,2488,2589,2684,2663,2602,2205,2196,2368,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,
递延所得税负债(万元),698,782,839,911,1096,1172,1249,1346,1402,1478,1646,159,--,172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2391,2425,2493,2543,2610,2027,2092,2152,2016,2052,1994,1991,2023,964,907,950,927,968,1026,1065,602,485,261,235,
非流动负债合计(万元),4926,6053,11511,18702,23680,26230,28097,29456,28920,27288,13229,12455,14816,2376,2196,2368,2391,2425,2493,2543,2610,2027,2092,2152,2016,2052,1994,1991,2023,964,907,950,927,968,1026,1065,602,485,261,571,
负债合计(万元),136186,129813,122242,131716,171701,162174,141915,161458,142823,130982,137847,77412,81584,71548,44392,39720,44031,41507,29488,28747,32254,29263,26142,27504,27901,30377,24894,22746,16036,13250,9563,10082,8864,10328,10177,9700,8877,3356,2866,2365,
实收资本(或股本)(万元),38549,38549,38549,38549,38549,38549,38549,37420,37420,37420,37420,32932,16466,16052,14976,14976,14976,14976,9360,9360,9360,9360,9360,9360,9360,9449,5250,5250,5250,5200,5200,5200,5200,5200,5200,3900,3900,724,500,500,
资本公积(万元),91488,91488,91488,91488,91025,91025,91025,72739,74902,74902,74902,21950,38416,32719,17415,17415,17415,17415,23031,23031,23031,23031,23031,23031,23031,23899,27206,27122,27147,26063,26034,26034,25521,25521,25521,1778,1778,2666,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,12,12,--,--,--,--,--,0,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
盈余公积(万元),2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,1846,1846,1846,1846,1321,1321,1321,1321,821,819,819,819,725,725,725,725,438,438,438,438,226,226,226,226,0,250,124,23,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
未分配利润(万元),3829,4447,3873,7750,17745,18182,35069,36900,21117,19971,15054,17083,15685,13749,12070,12115,9910,8265,9027,8647,6549,5161,4892,4570,4374,3950,4286,4386,4060,3302,4324,3942,3734,3105,2073,2038,1530,2038,1109,202,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),136076,136411,136056,140028,149570,150021,166911,149326,135706,134560,129644,74233,72414,64367,46308,46352,43622,41977,42739,42359,39761,38371,38102,37780,37490,38011,37455,37471,36895,35004,35996,35614,34681,34053,33020,7942,7208,5678,1733,725,
少数股东权益(万元),402,450,408,754,1234,1451,1525,1604,3090,2151,1846,1180,1155,934,856,841,591,579,728,583,592,577,570,584,619,657,679,662,682,703,696,--,--,0,--,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),136478,136860,136464,140782,150804,151472,168436,150930,138796,136712,131490,75414,73569,65300,47164,47193,44213,42556,43468,42942,40353,38948,38672,38363,38110,38668,38134,38133,37577,35706,36691,35614,34681,34053,33020,7942,7208,5678,1733,725,
负债和所有者权益(或股东权益)总计(万元),272664,266674,258707,272498,322505,313646,310351,312388,281619,267694,269338,152826,155153,136848,91556,86913,88244,84063,72955,71689,72607,68211,64813,65868,66010,69045,63028,60878,53613,48957,46254,45697,43546,44381,43198,17642,16085,9034,4599,3090,		
  
