报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),470064,261868,342169,262156,231130,227024,229524,261725,390403,369099,197561,198454,204428,202211,167285,202360,158340,183274,172712,221284,260646,186931,105266,130895,146009,151302,142113,208992,130611,119027,134203,151958,160721,160226,168865,178311,138422,140017,91009,147625,120104,130435,114412,118617,107253,111600,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,7,24,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收票据(万元),42260,28982,45722,66154,51150,46421,34983,39070,47650,32039,46548,61789,56119,60459,73934,54247,40262,36947,30974,32697,37154,42097,18091,16274,32226,18178,23417,18131,19756,14080,13077,12619,10608,4734,7632,8067,8412,8141,19651,20762,18764,17024,4851,5623,1663,3322,
应收账款(万元),299942,498230,505379,547088,565321,562384,400234,264164,224433,255300,334903,257046,214395,259223,188641,184543,185469,167089,161164,195276,156296,168976,142476,145156,133259,103337,124225,105258,106775,84682,103460,89999,92281,91969,95614,83613,91592,96530,129557,109431,91240,79448,61638,45239,28197,46163,
预付款项(万元),146094,133755,269424,238485,298097,254410,331569,309005,304374,329421,300668,281965,293435,238418,301318,313765,302333,266481,300670,231244,208143,189798,223351,195707,165504,79338,97698,95281,59628,53433,72610,47849,58598,58357,57415,60557,57186,43660,58856,68601,55268,63297,48146,27306,34775,41776,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
