报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),12396,19473,10554,8497,11656,9051,9444,10618,11167,17256,11548,16778,22901,24587,22670,18347,19404,31247,25318,31346,28530,35251,41092,27748,26281,36112,29531,26183,26210,40424,43172,36542,41888,61214,23952,18505,16419,21004,23001,20592,20537,17679,15794,20119,17451,17491,18867,8181,11624,11773,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,405,405,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收票据(万元),704,2684,751,729,768,2150,241,1110,2557,2935,1173,1538,996,1028,404,1044,856,1027,1278,1471,703,1599,1487,1389,806,3551,2324,2804,1286,3613,1384,2311,1603,1051,2217,962,952,574,700,1033,418,214,774,647,182,830,1012,346,95,728,
应收账款(万元),27519,18465,10973,10842,15329,6970,11488,11979,13884,9455,10087,13140,9355,4887,9157,8524,8604,7969,7330,10004,11060,8708,9513,11911,13226,11231,11027,11559,13538,7700,8594,9381,10637,9943,9204,7238,6531,7299,6134,6083,5376,5851,3860,6017,6000,4458,4738,6590,7584,4271,
预付款项(万元),16015,16571,21286,10698,15799,16080,28780,8149,12998,13316,9004,5387,3267,2500,5782,3898,5015,4418,8551,6476,9135,5605,12814,9197,10639,4319,12972,7249,9369,5976,11899,7552,8816,6011,11655,7636,10653,5661,18278,7516,6272,3813,5036,3372,9540,4800,7840,9562,5138,5917,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,--,--,0,
