报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1258939,1555943,1720872,1780844,1854451,2044037,2491323,1916943,1614444,1491960,1887067,1593180,1780173,925548,914672,1275216,946342,863045,808614,1004991,759441,776168,638506,726577,839388,715584,553526,512149,590524,630916,633758,621262,698280,727251,753252,561384,502427,368615,299146,175215,295974,138058,132849,182844,263358,135108,96149,76247,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,0,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,0,0,0,--,--,--,0,
交易性金融资产(万元),90927,132451,45295,60024,135168,75069,10102,7680,9933,19584,14921,19173,18764,9573,5152,1420,2988,2709,2612,2861,3666,768,753,709,3075,1712,664,664,1622,801,713,733,1092,658,754,769,944,776,609,558,381,424,516,409,420,180,363,507,
衍生金融资产(万元),--,--,--,--,--,--,--,--,1265,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,0,0,0,--,--,--,0,
应收票据(万元),--,--,--,--,241,--,--,--,--,--,--,--,215,110,--,--,--,--,--,--,--,--,--,3097,4927,--,--,2000,--,--,--,8700,8780,0,0,200,250,4254,--,--,259,19,0,0,29,29,--,500,
应收账款(万元),5101,7272,3488,7737,8459,8107,5240,8937,6988,15748,14540,7629,11720,15764,92165,115774,284988,306772,306820,312207,418270,415631,426559,428047,583,677,615,1480,988,8128,3714,645,918,1294,1518,3788,5683,2172,3191,3631,3016,2002,1957,1808,2567,3850,3271,2967,
预付款项(万元),25551,42893,50603,145199,38159,37620,238595,206095,199347,104434,99430,93562,27547,30858,32746,22858,35100,34990,39587,40825,233475,87126,94664,53837,122996,91497,127994,94387,142175,96438,83393,91870,98787,172672,80497,91253,109599,75572,55013,86345,76191,59331,102615,73320,74279,63305,59927,53137,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,0,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,0,0,0,--,--,--,0,
