报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),55689,65871,122269,137460,163676,160497,147045,172026,95758,134082,97428,111436,82135,69538,20270,6429,7499,7361,9389,9025,6512,6350,4946,4877,4312,5223,5435,5367,5397,5340,5266,5194,5213,5179,5296,5532,5532,5611,5634,6366,6073,6137,6007,6146,5758,5266,6398,7044,6132,9898,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,5700,--,111,110,109,--,--,--,--,--,--,--,--,--,--,--,4,6,7,7,9,11,16,8,12,34,24,17,10,8,5,4,4,10,8,14,142,16,10,9,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),637,152,44718,39203,16872,28820,75502,78107,106238,107439,20401,21089,22186,22045,3673,--,--,--,--,--,150,150,--,0,100,150,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,85,--,--,--,0,10,10,17,665,
应收账款(万元),405456,420259,522173,503146,559172,570668,507279,482897,411475,372517,345038,316223,275971,235281,309609,0,--,0,--,--,--,--,74,74,74,74,74,74,72,74,45,85,116,59,82,82,115,240,278,143,302,275,218,196,265,613,4412,2127,3941,6200,
预付款项(万元),20441,22026,24610,21485,51550,22521,31105,18700,37066,31921,16973,11782,7313,7771,5797,2,2,0,1,1,3,3,1,2,4,18,2,2,5,3,1,2,3,2,1,2,3,94,179,181,182,182,3,4,6,5,5,28,27,34,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,11,11,--,--,--,8,--,--,4,4,--,0,--,4,--,--,2,1,--,0,--,1,24,16,9,9,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),--,218622,118019,144469,182109,167468,133843,92315,102575,65101,82242,46758,25790,23995,20954,15,--,14,34,5,4,31,48,34,50,26,10,11,36,46,53,30,35,18,67,83,36,123,479,64,89,61,591,575,925,886,617,292,191,56,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
存货(万元),72689,71753,74856,74546,37419,55684,42675,30173,21593,33290,25030,24586,7937,16813,4091,--,--,--,--,--,--,--,--,10,--,10,16,16,16,16,41,42,43,43,90,90,94,86,95,278,383,351,519,551,797,1115,3698,5507,6299,7108,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,534,796,1017,1346,1167,1402,1450,1572,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),633,580,1587,1605,2082,1713,1482,1148,850,3545,2242,1363,1289,1414,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,3,6,7,24,
流动资产合计(万元),787006,809772,908231,921913,1012880,1007370,939466,876161,776572,749241,596220,534640,424182,378539,364504,6445,7513,7387,9424,9032,6670,6542,5070,4997,4544,5505,5541,5476,5534,5490,5416,5363,5428,5309,5547,5824,5805,6171,6698,7055,7043,7103,7343,7481,7760,7900,15286,15031,16624,23995,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),1034,1034,1034,1034,1034,1034,--,--,--,--,--,--,--,--,--,58,57,58,59,60,63,58,66,56,69,75,65,63,71,70,51,64,67,87,39,30,30,31,25,34,19,21,18,49,58,84,183,184,30,30,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),1636,1671,1678,1615,1433,1433,--,--,--,--,5510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),10684,10684,--,--,--,--,--,--,--,--,--,--,--,--,--,7575,7605,7582,6837,6823,6657,6693,6511,6571,6404,6578,6239,6376,6420,6319,6370,6878,7230,7720,7447,7400,6589,6843,5459,4949,4664,4718,5828,5975,6129,6563,5379,5520,5807,5794,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2444,2514,2594,2159,2220,2332,2346,2912,2949,3090,3104,3211,3285,3352,3437,3547,3704,3840,3968,4109,4236,4353,4445,4603,4639,4771,4817,2599,2652,2773,2929,2480,2535,2670,2697,
固定资产原值(万元),--,26140,--,67460,--,25930,--,21043,--,20009,--,11278,--,5803,--,1045,--,1047,--,6065,--,6084,--,16042,--,16128,--,15970,--,16106,--,16519,--,16912,--,17414,--,17576,--,17789,--,17824,--,23301,--,24813,--,22569,--,39006,
累计折旧(万元),--,10265,--,34317,--,8476,--,8309,--,7161,--,6469,--,1418,--,729,--,713,--,3541,--,3544,--,11060,--,11125,--,11004,--,11138,--,11419,--,11682,--,12005,--,12101,--,12189,--,12218,--,15361,--,16238,--,12070,--,26292,
固定资产净值(万元),--,15875,--,33143,--,17454,--,12735,--,12848,--,4809,--,4385,--,317,--,335,--,2524,--,2540,--,4982,--,5003,--,4966,--,4969,--,5101,--,5230,--,5409,--,5475,--,5600,--,5606,--,7940,--,8576,--,10499,--,12714,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,202,--,202,--,1821,--,1821,--,3761,--,3761,--,3761,--,3761,--,3402,--,3480,--,3565,--,3598,--,3331,--,3332,--,2963,--,3155,--,0,--,611,
固定资产(万元),--,15875,32734,33143,31994,17454,14001,12735,12469,12848,10265,9574,4265,4385,3757,115,132,133,651,703,668,719,696,1220,1184,1242,1201,1205,1207,1207,1591,1699,1726,1749,1822,1845,1867,1877,2212,2269,2214,2274,4906,4978,5158,5420,10253,10499,12045,12102,
在建工程(万元),--,3670,44,71,814,497,496,379,--,--,235,210,1035,1002,935,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,-1,-1,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),9828,9992,14610,17080,17653,12752,12642,10431,10537,10620,10655,10748,915,927,955,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,192,198,201,205,209,213,217,212,--,0,--,--,5,19,34,50,102,125,156,140,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
商誉(万元),2727,2727,5777,5777,5777,6449,5887,5887,5887,5887,5193,3398,672,672,--,510,510,510,510,510,510,510,508,510,508,510,510,510,510,510,513,523,530,535,543,549,553,554,359,359,360,359,--,--,--,--,0,0,0,0,
长期待摊费用(万元),513,673,918,1161,1159,1012,411,512,659,700,4085,3622,1593,1891,2704,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,20,21,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
递延所得税资产(万元),11761,11798,11658,11707,11761,11823,9695,9048,7637,7630,6392,5929,5241,4795,6190,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,470,473,830,0,
其他非流动资产(万元),92451,92451,122905,109057,96151,106959,67001,36519,20504,11690,8943,10054,10808,9535,696,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
非流动资产合计(万元),149481,150574,191358,180644,167775,159414,110134,75511,57693,49377,51278,43535,24531,23207,15237,10878,10995,11055,10394,10496,10412,10508,10876,11491,11439,11695,11412,11626,11749,11734,12265,13066,13594,14265,14169,14271,13609,13961,12659,12251,12028,12189,13356,13673,14152,15045,18888,19357,21539,20795,
资产总计(万元),936487,960346,1099589,1102557,1180655,1166785,1049600,951672,834265,798618,647498,578174,448712,401746,379740,17323,18508,18442,19818,19528,17082,17050,15946,16488,15983,17200,16953,17103,17283,17224,17681,18429,19022,19573,19716,20095,19414,20132,19356,19306,19071,19292,20699,21154,21912,22945,34173,34388,38163,44790,
短期借款(万元),293047,286258,240954,279851,308603,347720,310638,275019,213831,196606,163927,178671,67341,22541,39266,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,1700,2000,2500,6200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应付票据(万元),--,103409,--,88224,132544,90660,64881,60616,68542,70688,55911,31422,13577,14341,15994,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,741,
应付账款(万元),--,89216,--,122646,171063,171958,156445,150547,132364,131395,102256,101555,136286,133262,153420,319,320,319,320,320,370,319,321,321,323,324,325,325,324,324,329,332,334,335,108,108,277,410,660,594,455,618,540,395,417,494,3495,832,1673,2502,
预收账款(万元),50091,47810,12558,12905,17417,14638,58628,53340,58767,57378,6721,7361,4012,6496,3354,103,103,103,108,108,108,108,108,783,278,278,278,278,278,278,272,275,276,272,312,314,340,456,462,538,528,528,170,170,583,583,803,462,696,96,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),9474,8641,6075,4892,3269,2191,1897,1852,1414,1880,2566,2332,2343,1267,1262,97,95,102,101,102,98,111,79,78,74,77,71,62,56,59,60,56,65,62,56,51,47,56,61,56,66,60,89,84,62,78,52,41,115,223,
应交税费(万元),38610,39396,47500,46439,39818,35745,39904,31691,32742,31348,26820,24745,27242,28483,31764,422,411,411,346,421,423,425,179,162,179,162,294,287,297,270,295,284,324,291,287,286,294,252,461,473,540,455,149,156,221,245,425,244,201,178,
