报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),11096,11854,25381,30770,1635,3706,4036,2751,2999,2044,1098,2122,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2554,4816,4854,5093,505,242,2385,1500,1789,1542,45,50,
应收账款(万元),18260,16419,14120,11988,13721,11651,8745,5410,5149,5136,3300,2734,
预付款项(万元),1988,1626,1651,538,484,531,420,197,345,242,236,370,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,128,
其他应收款(万元),111,125,191,60,91,51,68,33,47,57,25,100,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),13932,12577,12052,11162,12681,12503,11460,12875,10734,9313,4858,3206,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),10000,10000,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),57940,57417,58249,59612,29118,28683,27114,22766,21063,18334,9563,8710,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),533,533,533,533,533,533,533,533,--,533,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,0,--,--,--,--,533,--,533,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,0,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,6695,--,6430,6420,6318,6175,6030,5348,3108,2865,2195,
累计折旧(万元),--,2176,--,1988,1932,1832,1616,1264,1077,893,570,311,
固定资产净值(万元),--,4519,--,4442,4488,4485,4559,4766,4271,2215,2295,1884,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4438,4519,4452,4442,4488,4485,4559,4766,4271,2215,2295,1884,
在建工程(万元),1412,1030,688,623,619,123,105,19,10,1976,1392,105,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1153,1165,1181,1197,1212,1228,1259,1180,1195,1207,617,632,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
