报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),96521,112572,106307,96612,111023,133296,117130,84193,77581,84741,66513,68823,59799,75930,59676,58554,67626,70297,64403,57571,82372,100671,68048,63017,68865,70273,57892,54818,61267,81102,57638,55774,56836,71194,63330,56561,61681,52444,42191,47849,58265,47489,39271,39664,54758,53788,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,1,1,1,1,2,2,2,3,2,6,8,5,4,4,5,10,9,7,9,8,8,9,9,108,112,117,123,8,10,12,37,22,12,0,--,--,--,--,--,--,18,--,--,211,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),30,50,45,142,147,23,10,10,--,5,27,18,2113,33,19,70,124,36,27,807,988,91,72,153,87,60,80,75,41,44,5,71,76,0,45,265,9,32,224,40,--,--,28,20,--,0,
应收账款(万元),13613,14722,11752,10429,10958,11533,10400,10485,8820,10548,8100,9011,9253,9784,11853,9512,9315,10798,9575,11191,15253,7584,8755,8817,6505,6432,8556,5785,6478,5586,5969,3365,4379,3906,5320,3066,3699,4298,7954,4446,3200,3030,4432,3227,3562,2433,
预付款项(万元),26812,26451,30456,24729,29610,20993,32738,16720,24825,16628,27574,30601,26988,21834,35395,31700,32902,28660,35556,28692,29861,28335,34540,32444,32565,32693,36254,27150,27130,20935,24649,18103,21891,17688,21924,20285,15651,13371,15230,19260,18267,15267,14831,12796,17499,18377,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),485,453,313,--,--,--,--,--,--,--,--,--,--,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,1000,--,1887,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),3114,2913,3694,1587,1596,1175,1059,2086,2431,3435,4324,4262,4258,6105,7144,12806,7574,9299,8871,7593,7497,10771,11980,6048,6367,8186,5381,3912,5017,3223,3551,3343,7273,6454,1526,1484,1578,1936,2434,2660,5590,1704,1387,1052,1736,1497,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),94544,81976,84741,81121,82597,75170,80372,82694,81612,87017,78752,90775,85809,103559,100161,100433,92018,89596,86053,83349,77345,76732,78221,83564,76939,77211,65234,66822,51753,43438,48495,45239,43044,37180,35548,32957,28062,33813,39051,39266,26590,28404,27694,29677,25144,25993,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),3832,3306,2657,2929,3853,2710,2590,2829,3272,4353,2519,4585,4143,5269,8960,9959,4699,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),238951,243442,239965,219436,239785,244901,244301,199019,198543,206730,187812,208081,192370,222568,223211,223040,214263,208697,204494,189210,213324,224192,201624,194052,191338,194962,173509,158680,151809,154335,140316,125907,133537,136445,127706,114619,110680,105895,107084,113522,111912,95893,87662,86435,102700,102300,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),82020,87076,103322,108272,111148,113483,109994,68632,74072,96238,80780,122182,20186,20195,20195,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),781,890,608,653,634,625,478,540,559,591,469,465,610,720,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),7776,6994,6236,5511,6621,5805,5342,6931,6129,5603,6323,5838,5419,4872,4653,23637,23798,23267,22780,22701,21936,21938,21857,22054,22015,22190,22752,22681,22043,21816,21556,21433,21375,20988,20940,20856,20872,20798,20642,20511,19953,19920,20060,15060,25289,15580,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),27031,27525,27954,28400,28839,29327,26641,27091,27540,27994,16234,16519,17066,17085,17230,17513,17874,18107,16709,16925,17239,17453,11807,12002,12197,11884,12054,12238,12408,12579,12749,12927,13097,13267,13463,13616,13705,13554,--,--,--,--,24104,24326,14640,0,
固定资产原值(万元),--,188112,--,173442,--,173549,--,173650,--,173224,--,183132,--,183116,--,181405,--,190782,--,176039,--,173195,--,118661,--,115776,--,99870,--,95902,--,89856,--,89440,--,85974,--,84439,--,73977,--,65092,--,46718,--,54779,
累计折旧(万元),--,91882,--,87194,--,82997,--,79088,--,74248,--,71606,--,66617,--,64062,--,59274,--,57033,--,51328,--,46285,--,41446,--,40650,--,36052,--,32663,--,28879,--,25221,--,22114,--,19241,--,15101,--,14699,--,17599,
固定资产净值(万元),--,96230,--,86248,--,90552,--,94561,--,98977,--,111526,--,116499,--,117343,--,131508,--,119006,--,121867,--,72376,--,74331,--,59220,--,59850,--,57193,--,60561,--,60753,--,62325,--,54736,--,49991,--,32019,--,37180,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),95055,96230,97369,86248,88296,90552,92687,94561,96769,98977,109703,111526,114388,116499,116207,117343,129048,131508,123130,119006,122445,121867,77172,72376,73501,74331,58353,59220,59414,59850,55189,57193,58668,60561,59479,60753,63186,62325,55139,54736,49638,49991,32832,32019,24252,37180,
在建工程(万元),978,920,1241,599,537,155,941,65,37,73,979,1031,669,401,3106,2500,1725,1499,13606,15066,14229,11801,33572,24586,19552,15936,21050,13150,9908,4076,25164,22514,16022,577,1693,1896,1496,1666,17014,14583,13196,12141,13642,10648,8294,4074,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,533,529,524,524,--,5,--,--,33,576,-14,--,3,--,--,--,-1,6,--,--,--,0,--,0,-16,412,-0,--,-9,-9,-7,--,79,184,-0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),46828,47337,46531,41499,41979,42455,44114,45582,46006,46465,50395,50878,51077,51787,52202,52645,52821,53118,50188,50612,50985,51447,52663,53044,53480,53932,54316,54632,55069,54399,33981,34296,19342,19560,19769,19989,20206,20350,20564,20798,20325,20529,2812,2541,443,18608,
开发支出(万元),381,315,991,792,657,563,1206,929,644,374,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
商誉(万元),3383,3383,4802,3326,3326,3326,4163,4163,4163,4163,4163,4163,4163,4163,4163,4163,4163,4163,4163,4163,4163,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3369,3423,3423,--,--,857,857,--,0,
长期待摊费用(万元),6237,6393,4872,5198,5221,5542,5781,6718,7686,8672,8801,9521,11788,12734,12193,11854,13386,14635,14858,16033,16421,17155,11816,17877,18209,17317,4367,4077,3247,3368,2809,2984,3250,2254,2271,2012,2129,2267,2301,2510,2236,2411,1286,1406,1462,1574,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),1503,1680,1643,1539,1453,1672,1379,1307,1471,1681,1682,1624,1465,1840,1979,1884,1741,2072,2209,2180,2045,2378,2085,2017,1862,2287,1711,1607,1452,1794,1415,1334,1180,1666,954,816,817,1200,583,534,368,362,319,329,341,443,
其他非流动资产(万元),312,375,423,543,410,515,277,414,299,316,12949,3319,3310,3471,3302,3302,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动资产合计(万元),272285,279116,295990,282580,289121,294021,293004,256932,265375,291147,293012,327596,230663,234292,235229,234847,244557,248369,247676,247264,249449,247409,214343,207326,204185,201246,177972,170981,166910,161251,156232,156050,136304,122243,121922,123719,125780,125530,119656,117086,105710,105353,95992,87370,74721,77459,
资产总计(万元),511236,522558,535956,502015,528907,538922,537305,455952,463918,497877,480823,535676,423033,456860,458440,457886,458820,457066,452171,436474,462773,471601,415967,401378,395523,396209,351481,329660,318719,315586,296548,281957,269841,258688,249628,238338,236460,231425,226740,230608,217621,201246,183654,173805,177421,179759,
短期借款(万元),38433,39188,40180,24057,29576,31465,36977,45294,47174,54210,68748,69373,56902,79446,77949,79486,75066,70484,74077,69600,78550,92200,86350,83800,74100,67010,53660,48600,45330,33430,32730,39980,22798,21850,19850,18650,23150,25400,27953,35863,20308,22100,21230,16580,18040,15950,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
